# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.5000
# arm_bal_frac_rate=0.3000
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.50
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
3899,1,66.24,7.79,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.04,6.00,5.10,0.00,0.00,0.00,0
3919,1,66.41,7.92,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.04,6.01,5.11,0.00,0.00,0.00,0
3940,1,66.58,8.06,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.04,6.02,5.11,0.00,0.00,0.00,0
3959,1,66.76,8.21,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,0.03,6.02,5.11,0.00,0.00,0.00,0
3979,1,66.94,8.42,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,0.03,6.02,5.11,0.00,0.00,0.00,0
3999,1,67.13,8.59,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,0.03,6.03,5.12,0.00,0.00,0.00,0
4019,1,67.32,8.66,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,0.03,6.03,5.12,0.00,0.00,0.00,0
4040,1,67.50,8.54,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,0.03,6.04,5.12,0.00,0.00,0.00,0
4059,1,67.67,8.25,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,0.03,6.04,5.13,0.00,0.00,0.00,0
4079,1,67.82,7.93,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,0.03,6.05,5.13,0.00,0.00,0.00,0
4099,1,67.96,7.49,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,0.03,6.05,5.13,0.00,0.00,0.00,0
4119,1,68.09,7.18,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,-0.04,6.06,5.13,0.00,0.00,0.00,0
4140,1,68.23,7.05,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.04,6.06,5.14,0.00,0.00,0.00,0
4159,1,68.37,6.99,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.04,6.07,5.14,0.00,0.00,0.00,0
4179,1,68.52,7.13,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.04,6.07,5.14,0.00,0.00,0.00,0
4199,1,68.67,7.27,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.04,6.07,5.14,0.00,0.00,0.00,0
4219,1,68.84,7.45,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.04,6.08,5.15,0.00,0.00,0.00,0
4240,1,69.00,7.67,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.04,6.08,5.15,0.00,0.00,0.00,0
4259,1,69.18,7.82,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.04,6.08,5.15,0.00,0.00,0.00,0
4279,1,69.35,7.92,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.00,6.09,5.15,0.00,0.00,0.00,0
4299,1,69.52,7.93,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.00,6.09,5.16,0.00,0.00,0.00,0
4319,1,69.68,7.79,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.00,6.10,5.16,0.00,0.00,0.00,0
4339,1,69.83,7.34,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.00,6.10,5.16,0.00,0.00,0.00,0
4359,1,69.96,6.90,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.00,6.10,5.16,0.00,0.00,0.00,0
4379,1,70.08,6.52,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.00,6.11,5.17,0.00,0.00,0.00,0
4399,1,70.19,6.26,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.00,6.11,5.17,0.00,0.00,0.00,0
4419,1,70.31,6.17,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,-0.00,6.12,5.17,0.00,0.00,0.00,0
4440,1,70.44,6.22,0.00,0.00,0.00,0.0000,-2.50,4.14,0.03,0.03,6.12,5.17,0.00,0.00,0.00,0
4459,1,70.58,6.57,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.03,6.13,5.18,0.00,0.00,0.00,0
4479,1,70.74,6.86,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.03,6.13,5.18,0.00,0.00,0.00,0
4499,1,70.91,7.22,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.03,6.13,5.18,0.00,0.00,0.00,0
4519,1,71.07,7.38,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.03,6.13,5.18,0.00,0.00,0.00,0
4539,1,71.22,7.27,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.03,6.14,5.19,0.00,0.00,0.00,0
4559,1,71.37,7.09,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.03,6.14,5.19,0.00,0.00,0.00,0
4579,1,71.50,6.77,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.03,6.15,5.19,0.00,0.00,0.00,0
4599,1,71.63,6.57,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.01,6.15,5.19,0.00,0.00,0.00,0
4619,1,71.75,6.38,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.01,6.15,5.19,0.00,0.00,0.00,0
4640,1,71.88,6.26,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.01,6.16,5.20,0.00,0.00,0.00,0
4659,1,72.01,6.28,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.01,6.16,5.20,0.00,0.00,0.00,0
4679,1,72.14,6.34,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.01,6.16,5.20,0.00,0.00,0.00,0
4699,1,72.28,6.41,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.01,6.17,5.20,0.00,0.00,0.00,0
4719,1,72.41,6.42,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.01,6.17,5.20,0.00,0.00,0.00,0
4740,1,72.55,6.44,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.01,6.17,5.21,0.00,0.00,0.00,0
4760,1,72.68,6.30,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.01,6.18,5.21,0.00,0.00,0.00,0
4779,1,72.81,6.12,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.05,0.01,6.18,5.21,0.00,0.00,0.00,0
4799,1,72.92,5.79,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.05,0.01,6.18,5.21,0.00,0.00,0.00,0
4819,1,73.02,5.43,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.05,0.01,6.18,5.21,0.00,0.00,0.00,0
4840,1,73.11,5.13,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.05,0.01,6.19,5.22,0.00,0.00,0.00,0
4859,1,73.21,5.16,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.05,0.01,6.19,5.22,0.00,0.00,0.00,0
4879,1,73.32,5.27,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.05,0.01,6.20,5.22,0.00,0.00,0.00,0
4899,1,73.45,5.52,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.05,0.01,6.20,5.22,0.00,0.00,0.00,0
4919,1,73.58,5.77,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.05,-0.00,6.20,5.22,0.00,0.00,0.00,0
4940,1,73.72,6.06,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.00,6.21,5.23,0.00,0.00,0.00,0
4959,1,73.86,6.17,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.00,6.21,5.23,0.00,0.00,0.00,0
4979,1,74.00,6.28,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.00,6.21,5.23,0.00,0.00,0.00,0
4999,1,74.13,6.21,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.00,6.21,5.23,0.00,0.00,0.00,0
5019,1,74.25,6.02,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.00,6.22,5.23,0.00,0.00,0.00,0
5040,1,74.36,5.83,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.00,6.22,5.24,0.00,0.00,0.00,0
5059,1,74.47,5.65,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.00,6.22,5.24,0.00,0.00,0.00,0
5079,1,74.58,5.42,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,0.01,6.22,5.24,0.00,0.00,0.00,0
5099,1,74.68,5.06,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.03,0.01,6.23,5.24,0.00,0.00,0.00,0
5119,1,74.76,4.73,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.03,0.01,6.23,5.24,0.00,0.00,0.00,0
5140,1,74.85,4.71,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.03,0.01,6.23,5.24,0.00,0.00,0.00,0
5160,1,74.95,4.78,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.03,0.01,6.23,5.25,0.00,0.00,0.00,0
5179,1,75.06,4.90,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.03,0.01,6.24,5.25,0.00,0.00,0.00,0
5199,1,75.17,4.95,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.03,0.01,6.24,5.25,0.00,0.00,0.00,0
5219,1,75.28,5.01,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.03,0.01,6.24,5.25,0.00,0.00,0.00,0
5239,1,75.38,5.04,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.03,0.02,6.25,5.25,0.00,0.00,0.00,0
5259,1,75.49,4.98,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.02,6.25,5.25,0.00,0.00,0.00,0
5279,1,75.59,4.93,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.02,6.25,5.26,0.00,0.00,0.00,0
5299,1,75.70,4.89,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.02,6.25,5.26,0.00,0.00,0.00,0
5319,1,75.80,4.82,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.02,6.26,5.26,0.00,0.00,0.00,0
5339,1,75.88,4.59,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.02,6.26,5.26,0.00,0.00,0.00,0
5359,1,75.97,4.43,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.02,6.26,5.26,0.00,0.00,0.00,0
5379,1,76.06,4.39,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.02,6.26,5.26,0.00,0.00,0.00,0
5399,1,76.15,4.34,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,-0.01,6.27,5.26,0.00,0.00,0.00,0
5419,1,76.24,4.25,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,-0.01,6.27,5.27,0.00,0.00,0.00,0
5439,1,76.32,4.16,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,-0.01,6.27,5.27,0.00,0.00,0.00,0
5460,1,76.42,4.30,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,-0.01,6.27,5.27,0.00,0.00,0.00,0
5480,1,76.51,4.38,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,-0.01,6.27,5.27,0.00,0.00,0.00,0
5499,1,76.61,4.46,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,-0.01,6.28,5.27,0.00,0.00,0.00,0
5519,1,76.71,4.48,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,-0.01,6.28,5.27,0.00,0.00,0.00,0
5539,1,76.80,4.51,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,-0.01,6.28,5.27,0.00,0.00,0.00,0
5560,1,76.90,4.56,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.01,0.03,6.29,5.28,0.00,0.00,0.00,0
5579,1,77.00,4.70,0.00,0.00,0.00,0.0000,-2.50,4.14,0.08,0.03,6.29,5.28,0.00,0.00,0.00,0
5599,1,77.10,4.79,0.00,0.00,0.00,0.0000,-2.50,4.14,0.08,0.03,6.29,5.28,0.00,0.00,0.00,0
5619,1,77.21,4.80,0.00,0.00,0.00,0.0000,-2.50,4.14,0.08,0.03,6.29,5.28,0.00,0.00,0.00,0
5639,1,77.31,4.74,0.00,0.00,0.00,0.0000,-2.50,4.14,0.08,0.03,6.29,5.28,0.00,0.00,0.00,0
5660,1,77.40,4.54,0.00,0.00,0.00,0.0000,-2.50,4.14,0.08,0.03,6.30,5.28,0.00,0.00,0.00,0
5680,1,77.48,4.34,0.00,0.00,0.00,0.0000,-2.50,4.14,0.08,0.03,6.30,5.28,0.00,0.00,0.00,0
5699,1,77.56,4.11,0.00,0.00,0.00,0.0000,-2.50,4.14,0.08,0.03,6.30,5.29,0.00,0.00,0.00,0
5719,1,77.63,3.99,0.00,0.00,0.00,0.0000,-2.50,4.14,0.08,-0.03,6.30,5.29,0.00,0.00,0.00,0
5739,1,77.71,3.90,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.03,6.30,5.29,0.00,0.00,0.00,0
5759,1,77.79,3.89,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.03,6.31,5.29,0.00,0.00,0.00,0
5779,1,77.87,3.92,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.03,6.31,5.29,0.00,0.00,0.00,0
5799,1,77.95,3.91,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.03,6.31,5.29,0.00,0.00,0.00,0
5819,1,78.03,3.93,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.03,6.31,5.29,0.00,0.00,0.00,0
5839,1,78.11,3.89,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.03,6.31,5.29,0.00,0.00,0.00,0
5860,1,78.20,3.97,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.03,6.31,5.30,0.00,0.00,0.00,0
5879,1,78.29,3.96,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.00,-0.06,6.32,5.30,0.00,0.00,0.00,0
5899,1,78.37,3.99,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,-0.06,6.32,5.30,0.00,0.00,0.00,0
5919,1,78.45,3.89,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,-0.06,6.32,5.30,0.00,0.00,0.00,0
5939,1,78.53,3.81,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,-0.06,6.32,5.30,0.00,0.00,0.00,0
5960,1,78.60,3.69,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,-0.06,6.33,5.30,0.00,0.00,0.00,0
5979,1,78.67,3.67,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,-0.06,6.33,5.30,0.00,0.00,0.00,0
5999,1,78.74,3.59,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,-0.06,6.33,5.30,0.00,0.00,0.00,0
6019,1,78.82,3.68,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,-0.06,6.33,5.30,0.00,0.00,0.00,0
6039,1,78.90,3.68,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.33,5.31,0.00,0.00,0.00,0
6060,1,78.98,3.71,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.34,5.31,0.00,0.00,0.00,0
6079,1,79.05,3.65,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.34,5.31,0.00,0.00,0.00,0
6099,1,79.13,3.58,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.34,5.31,0.00,0.00,0.00,0
6119,1,79.20,3.48,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.34,5.31,0.00,0.00,0.00,0
6139,1,79.26,3.29,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.34,5.31,0.00,0.00,0.00,0
6160,1,79.32,3.18,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.34,5.31,0.00,0.00,0.00,0
6179,1,79.39,3.20,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.35,5.31,0.00,0.00,0.00,0
6199,1,79.46,3.21,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.03,6.35,5.31,0.00,0.00,0.00,0
6219,1,79.53,3.22,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.04,0.03,6.35,5.32,0.00,0.00,0.00,0
6239,1,79.59,3.17,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.04,0.03,6.35,5.32,0.00,0.00,0.00,0
6259,1,79.65,3.04,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.04,0.03,6.35,5.32,0.00,0.00,0.00,0
6279,1,79.71,2.98,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.04,0.03,6.35,5.32,0.00,0.00,0.00,0
6299,1,79.77,2.99,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.04,0.03,6.35,5.32,0.00,0.00,0.00,0
6319,1,79.83,3.03,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.04,0.03,6.36,5.32,0.00,0.00,0.00,0
6339,1,79.90,3.06,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.04,0.03,6.36,5.32,0.00,0.00,0.00,0
6360,1,79.97,3.09,0.00,0.00,0.00,0.0000,-2.50,4.14,-0.04,-0.04,6.36,5.32,0.00,0.00,0.00,0
6379,1,80.04,3.26,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,-0.04,6.36,5.32,0.00,0.00,0.00,0
6398,1,80.09,3.29,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,-0.04,6.36,5.32,0.00,0.00,0.00,0
6421,1,80.19,3.32,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,-0.04,6.36,5.33,0.00,0.00,0.00,0
6439,1,80.26,3.28,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,-0.04,6.36,5.33,0.00,0.00,0.00,0
6460,1,80.32,3.09,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,-0.04,6.37,5.33,0.00,0.00,0.00,0
6480,1,80.37,2.92,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,-0.04,6.37,5.33,0.00,0.00,0.00,0
6499,1,80.43,2.83,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,-0.04,6.37,5.33,0.00,0.00,0.00,0
6519,1,80.48,2.76,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.06,6.37,5.33,0.00,0.00,0.00,0
6539,1,80.54,2.72,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.06,6.37,5.33,0.00,0.00,0.00,0
6560,1,80.59,2.68,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.06,6.37,5.33,0.00,0.00,0.00,0
6579,1,80.66,2.83,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.06,6.38,5.33,0.00,0.00,0.00,0
6599,1,80.73,2.89,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.06,6.38,5.33,0.00,0.00,0.00,0
6619,1,80.79,2.86,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.06,6.38,5.33,0.00,0.00,0.00,0
6639,1,80.84,2.79,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.06,6.38,5.33,0.00,0.00,0.00,0
6660,1,80.91,2.80,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.06,6.38,5.34,0.00,0.00,0.00,0
6679,1,80.96,2.71,0.00,0.00,0.00,0.0000,-2.50,4.14,0.01,0.00,6.39,5.34,0.00,0.00,0.00,0
6699,1,81.02,2.68,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0
6719,1,81.07,2.59,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0
6739,1,81.13,2.65,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0
6760,1,81.18,2.65,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0
6779,1,81.24,2.66,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0
6799,1,81.29,2.68,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0
6819,1,81.35,2.74,0.00,0.00,0.00,0.0000,-2.50,4.14,0.02,0.00,6.39,5.34,0.00,0.00,0.00,0
6839,1,81.41,2.74,0.00,0.00,0.00,0.0000,-2.50,4.13,0.02,-0.06,6.39,5.34,0.00,0.00,0.00,0
6860,1,81.48,2.76,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.00,-0.06,6.39,5.34,0.00,0.00,0.00,0
6879,1,81.53,2.68,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.00,-0.06,6.39,5.34,0.00,0.00,0.00,0
6899,1,81.58,2.51,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.00,-0.06,6.39,5.34,0.00,0.00,0.00,0
6919,1,81.62,2.30,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.00,-0.06,6.39,5.35,0.00,0.00,0.00,0
6939,1,81.66,2.29,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.00,-0.06,6.40,5.35,0.00,0.00,0.00,0
6960,1,81.70,2.24,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.00,-0.06,6.40,5.35,0.00,0.00,0.00,0
6979,1,81.76,2.37,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.00,-0.06,6.40,5.35,0.00,0.00,0.00,0
6999,1,81.81,2.43,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.00,-0.05,6.40,5.35,0.00,0.00,0.00,0
7019,1,81.87,2.53,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.05,6.40,5.35,0.00,0.00,0.00,0
7039,1,81.92,2.57,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.05,6.40,5.35,0.00,0.00,0.00,0
7060,1,81.97,2.41,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.05,6.40,5.35,0.00,0.00,0.00,0
7079,1,82.00,2.28,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.05,6.40,5.35,0.00,0.00,0.00,0
7099,1,82.06,2.35,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.05,6.40,5.35,0.00,0.00,0.00,0
7119,1,82.11,2.34,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.05,6.40,5.35,0.00,0.00,0.00,0
7139,1,82.16,2.31,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.05,6.41,5.35,0.00,0.00,0.00,0
7159,1,82.20,2.24,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.00,6.41,5.35,0.00,0.00,0.00,0
7179,1,82.25,2.24,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.00,6.41,5.35,0.00,0.00,0.00,0
7199,1,82.29,2.22,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.00,6.41,5.36,0.00,0.00,0.00,0
7219,1,82.34,2.31,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.00,6.41,5.36,0.00,0.00,0.00,0
7239,1,82.39,2.36,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.00,6.41,5.36,0.00,0.00,0.00,0
7260,1,82.45,2.49,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.00,6.41,5.36,0.00,0.00,0.00,0
7279,1,82.50,2.55,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.00,6.41,5.36,0.00,0.00,0.00,0
7299,1,82.56,2.53,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.00,6.42,5.36,0.00,0.00,0.00,0
7319,1,82.61,2.46,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.01,-0.03,6.42,5.36,0.00,0.00,0.00,0
7339,1,82.66,2.40,0.00,0.00,0.00,0.0000,-2.50,4.13,0.04,-0.03,6.42,5.36,0.00,0.00,0.00,0
7360,1,82.70,2.22,0.00,0.00,0.00,0.0000,-2.50,4.13,0.04,-0.03,6.42,5.36,0.00,0.00,0.00,0
7379,1,82.74,2.16,0.00,0.00,0.00,0.0000,-2.50,4.13,0.04,-0.03,6.42,5.36,0.00,0.00,0.00,0
7399,1,82.78,2.05,0.00,0.00,0.00,0.0000,-2.50,4.13,0.04,-0.03,6.42,5.36,0.00,0.00,0.00,0
7419,1,82.82,2.12,0.00,0.00,0.00,0.0000,-2.50,4.13,0.04,-0.03,6.42,5.36,0.00,0.00,0.00,0
7439,1,82.87,2.22,0.00,0.00,0.00,0.0000,-2.50,4.13,0.04,-0.03,6.43,5.36,0.00,0.00,0.00,0
7459,1,82.92,2.33,0.00,0.00,0.00,0.0000,-2.50,4.13,0.04,-0.03,6.43,5.37,0.00,0.00,0.00,0
7480,1,82.98,2.42,0.00,0.00,0.00,0.0000,-2.50,4.13,0.04,-0.07,6.43,5.37,0.00,0.00,0.00,0
7499,1,83.03,2.41,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.05,-0.07,6.43,5.37,0.00,0.00,0.00,0
7519,1,83.08,2.39,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.05,-0.07,6.43,5.37,0.00,0.00,0.00,0
7539,1,83.12,2.24,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.05,-0.07,6.43,5.37,0.00,0.00,0.00,0
7559,1,83.16,2.12,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.05,-0.07,6.43,5.37,0.00,0.00,0.00,0
7580,1,83.20,2.15,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.05,-0.07,6.43,5.37,0.00,0.00,0.00,0
7599,1,83.25,2.17,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.05,-0.07,6.43,5.37,0.00,0.00,0.00,0
7619,1,83.29,2.15,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.05,-0.07,6.43,5.37,0.00,0.00,0.00,0
7639,1,83.33,2.15,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.05,0.01,6.43,5.37,0.00,0.00,0.00,0
7659,1,83.38,2.12,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.03,0.01,6.43,5.37,0.00,0.00,0.00,0
7679,1,83.42,2.13,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.03,0.01,6.43,5.37,0.00,0.00,0.00,0
7699,1,83.48,2.32,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.03,0.01,6.44,5.37,0.00,0.00,0.00,0
7719,1,83.53,2.44,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.03,0.01,6.44,5.37,0.00,0.00,0.00,0
7739,1,83.59,2.58,0.00,0.00,0.00,0.0000,-2.50,4.13,-0.03,0.01,6.44,5.37,0.00,0.00,0.00,0
