# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0500
# arm_bal_ki=0.0250
# arm_bal_kd=0.0150
# arm_bal_max_frac=0.5000
# arm_bal_frac_rate=0.3000
# arm_bal_early_frac_rate=0.1500
# arm_bal_motor_speed=2.00
# arm_bal_deadband=0.15
# arm_bal_integral_max=0.50
# arm_bal_decay=0.9950
# arm_sp_track_rate=0.1500
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,arm_sp_frac,arm_bal_integ,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,arm_l_tgt,arm_r_tgt,meas_drift,meas_vel,flags
6438,1,78.03,2.99,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.37,5.33,6.37,5.33,0.00,0.00,0
6458,1,78.10,3.05,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.37,5.33,6.37,5.33,0.00,0.00,0
6479,1,78.17,3.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.38,5.33,6.37,5.33,0.00,0.00,0
6498,1,78.22,2.83,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.38,5.33,6.38,5.33,0.00,0.00,0
6518,1,78.27,2.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.38,5.33,6.38,5.33,0.00,0.00,0
6538,1,78.32,2.69,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.38,5.33,6.38,5.33,0.00,0.00,0
6558,1,78.38,2.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.38,5.33,6.38,5.33,0.00,0.00,0
6579,1,78.44,2.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.38,5.33,6.38,5.34,0.00,0.00,0
6599,1,78.51,2.93,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.00,6.39,5.33,6.38,5.34,0.00,0.00,0
6618,1,78.58,3.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.07,0.00,6.39,5.33,6.38,5.34,0.00,0.00,0
6638,1,78.64,3.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.07,0.00,6.39,5.33,6.39,5.34,0.00,0.00,0
6658,1,78.71,3.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.07,0.00,6.39,5.34,6.39,5.34,0.00,0.00,0
6679,1,78.77,3.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.07,0.00,6.39,5.34,6.39,5.34,0.00,0.00,0
6698,1,78.82,2.83,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.07,0.00,6.39,5.34,6.39,5.34,0.00,0.00,0
6718,1,78.87,2.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.07,0.00,6.39,5.34,6.39,5.34,0.00,0.00,0
6738,1,78.92,2.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.07,0.00,6.39,5.34,6.39,5.34,0.00,0.00,0
6758,1,78.98,2.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.07,0.01,6.39,5.34,6.39,5.34,0.00,0.00,0
6779,1,79.03,2.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.40,5.34,6.39,5.34,0.00,0.00,0
6798,1,79.08,2.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.40,5.34,6.40,5.34,0.00,0.00,0
6818,1,79.13,2.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.40,5.34,6.40,5.34,0.00,0.00,0
6838,1,79.18,2.40,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.40,5.34,6.40,5.35,0.00,0.00,0
6858,1,79.23,2.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.40,5.34,6.40,5.35,0.00,0.00,0
6878,1,79.28,2.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.40,5.34,6.40,5.35,0.00,0.00,0
6898,1,79.33,2.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.01,6.40,5.34,6.40,5.35,0.00,0.00,0
6918,1,79.37,2.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.04,6.40,5.35,6.40,5.35,0.00,0.00,0
6938,1,79.42,2.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.04,6.40,5.35,6.40,5.35,0.00,0.00,0
6958,1,79.46,2.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.04,6.40,5.35,6.41,5.35,0.00,0.00,0
6979,1,79.51,2.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.04,6.41,5.35,6.41,5.35,0.00,0.00,0
6998,1,79.56,2.22,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.04,6.41,5.35,6.41,5.35,0.00,0.00,0
7018,1,79.62,2.43,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.04,6.41,5.35,6.41,5.35,0.00,0.00,0
7038,1,79.68,2.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.04,6.41,5.35,6.41,5.35,0.00,0.00,0
7058,1,79.74,2.60,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.04,6.41,5.35,6.41,5.35,0.00,0.00,0
7079,1,79.80,2.57,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,6.41,5.35,6.41,5.35,0.00,0.00,0
7098,1,79.85,2.50,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,0.00,6.41,5.35,6.41,5.35,0.00,0.00,0
7118,1,79.90,2.38,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,0.00,6.41,5.35,6.41,5.36,0.00,0.00,0
7138,1,79.95,2.25,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,0.00,6.42,5.35,6.42,5.36,0.00,0.00,0
7158,1,79.98,2.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,0.00,6.42,5.35,6.42,5.36,0.00,0.00,0
7179,1,80.02,2.12,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,0.00,6.42,5.35,6.42,5.36,0.00,0.00,0
7199,1,80.07,2.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,0.00,6.42,5.36,6.42,5.36,0.00,0.00,0
7218,1,80.11,2.18,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,0.00,6.42,5.36,6.42,5.36,0.00,0.00,0
7238,1,80.17,2.26,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,0.00,6.42,5.36,6.42,5.36,0.00,0.00,0
7258,1,80.21,2.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,6.42,5.36,6.42,5.36,0.00,0.00,0
7278,1,80.26,2.21,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,6.42,5.36,6.42,5.36,0.00,0.00,0
7298,1,80.32,2.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,6.43,5.36,6.42,5.36,0.00,0.00,0
7318,1,80.37,2.36,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,6.43,5.36,6.42,5.36,0.00,0.00,0
7338,1,80.42,2.35,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,6.43,5.36,6.42,5.36,0.00,0.00,0
7358,1,80.47,2.37,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,6.43,5.36,6.43,5.36,0.00,0.00,0
7379,1,80.52,2.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,0.00,6.43,5.36,6.43,5.36,0.00,0.00,0
7398,1,80.57,2.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.05,6.43,5.36,6.43,5.37,0.00,0.00,0
7418,1,80.62,2.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.05,6.43,5.36,6.43,5.37,0.00,0.00,0
7438,1,80.68,2.32,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.05,6.43,5.36,6.43,5.37,0.00,0.00,0
7458,1,80.72,2.28,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.05,6.43,5.36,6.43,5.37,0.00,0.00,0
7479,1,80.77,2.23,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.05,6.44,5.37,6.43,5.37,0.00,0.00,0
7498,1,80.81,2.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.05,6.44,5.37,6.43,5.37,0.00,0.00,0
7518,1,80.86,2.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.05,6.44,5.37,6.43,5.37,0.00,0.00,0
7538,1,80.91,2.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.05,6.44,5.37,6.43,5.37,0.00,0.00,0
7558,1,80.95,2.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.02,-0.05,6.44,5.37,6.43,5.37,0.00,0.00,0
7579,1,81.00,2.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.00,-0.05,6.44,5.37,6.44,5.37,0.00,0.00,0
7598,1,81.05,2.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.00,-0.05,6.44,5.37,6.44,5.37,0.00,0.00,0
7618,1,81.10,2.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.00,-0.05,6.44,5.37,6.44,5.37,0.00,0.00,0
7638,1,81.14,2.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.00,-0.05,6.44,5.37,6.44,5.37,0.00,0.00,0
7658,1,81.17,1.87,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.00,-0.05,6.44,5.37,6.44,5.37,0.00,0.00,0
7679,1,81.21,1.88,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.00,-0.05,6.44,5.37,6.44,5.37,0.00,0.00,0
7698,1,81.24,1.84,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.00,-0.05,6.44,5.37,6.44,5.38,0.00,0.00,0
7718,1,81.28,1.86,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.00,0.02,6.44,5.37,6.44,5.38,0.00,0.00,0
7738,1,81.33,2.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.02,6.44,5.37,6.44,5.38,0.00,0.00,0
7758,1,81.38,2.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.02,6.44,5.37,6.44,5.38,0.00,0.00,0
7778,1,81.43,2.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.02,6.44,5.37,6.44,5.38,0.00,0.00,0
7798,1,81.49,2.45,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.02,6.44,5.38,6.44,5.38,0.00,0.00,0
7818,1,81.54,2.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.02,6.44,5.38,6.45,5.38,0.00,0.00,0
7838,1,81.60,2.64,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.02,6.44,5.38,6.45,5.38,0.00,0.00,0
7858,1,81.66,2.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.02,6.44,5.38,6.45,5.38,0.00,0.00,0
7879,1,81.72,2.74,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.05,6.45,5.38,6.45,5.38,0.00,0.00,0
7898,1,81.78,2.68,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.05,6.45,5.38,6.45,5.38,0.00,0.00,0
7918,1,81.84,2.65,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.05,6.45,5.38,6.45,5.38,0.00,0.00,0
7938,1,81.89,2.48,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.05,6.45,5.38,6.45,5.38,0.00,0.00,0
7958,1,81.93,2.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.05,6.45,5.38,6.45,5.38,0.00,0.00,0
7979,1,81.97,2.17,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.05,6.45,5.38,6.45,5.39,0.00,0.00,0
7998,1,82.01,2.08,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.05,6.45,5.38,6.45,5.39,0.00,0.00,0
8018,1,82.05,2.06,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.05,6.45,5.38,6.45,5.39,0.00,0.00,0
8037,1,82.09,2.09,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,0.01,6.45,5.38,6.45,5.39,0.00,0.00,0
8060,1,82.14,2.20,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.45,5.39,6.45,5.39,0.00,0.00,0
8078,1,82.20,2.33,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.45,5.39,6.45,5.39,0.00,0.00,0
8098,1,82.26,2.46,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.45,5.39,6.46,5.39,0.00,0.00,0
8118,1,82.32,2.59,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.45,5.39,6.46,5.39,0.00,0.00,0
8138,1,82.38,2.62,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.45,5.39,6.46,5.39,0.00,0.00,0
8158,1,82.43,2.55,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.46,5.39,6.46,5.39,0.00,0.00,0
8179,1,82.49,2.52,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.46,5.39,6.46,5.39,0.00,0.00,0
8198,1,82.54,2.49,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.01,0.01,6.46,5.39,6.46,5.39,0.00,0.00,0
8218,1,82.59,2.39,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.46,5.39,6.46,5.39,0.00,0.00,0
8238,1,82.64,2.27,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.46,5.39,6.46,5.39,0.00,0.00,0
8258,1,82.68,2.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.46,5.39,6.46,5.40,0.00,0.00,0
8279,1,82.72,2.11,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.46,5.39,6.46,5.40,0.00,0.00,0
8298,1,82.77,2.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.46,5.39,6.46,5.40,0.00,0.00,0
8318,1,82.81,2.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.46,5.39,6.46,5.40,0.00,0.00,0
8338,1,82.86,2.16,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.01,6.47,5.39,6.46,5.40,0.00,0.00,0
8358,1,82.91,2.14,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.01,-0.03,6.47,5.40,6.46,5.40,0.00,0.00,0
8379,1,82.96,2.13,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,-0.03,6.47,5.40,6.47,5.40,0.00,0.00,0
8398,1,83.00,2.03,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,-0.03,6.47,5.40,6.47,5.40,0.00,0.00,0
8418,1,83.04,2.01,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,-0.03,6.47,5.40,6.47,5.40,0.00,0.00,0
8438,1,83.08,2.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,-0.03,6.47,5.40,6.47,5.40,0.00,0.00,0
8458,1,83.12,2.04,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,-0.03,6.47,5.40,6.47,5.40,0.00,0.00,0
8478,1,83.16,2.10,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,-0.03,6.47,5.40,6.47,5.40,0.00,0.00,0
8499,1,83.21,2.19,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,-0.03,6.47,5.40,6.47,5.40,0.00,0.00,0
8519,1,83.26,2.29,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,0.04,-0.06,6.47,5.40,6.47,5.40,0.00,0.00,0
8538,1,83.32,2.44,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.06,6.47,5.40,6.47,5.40,0.00,0.00,0
8558,1,83.38,2.56,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.06,6.47,5.40,6.47,5.41,0.00,0.00,0
8578,1,83.45,2.73,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.06,6.48,5.40,6.47,5.41,0.00,0.00,0
8599,1,83.51,2.83,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.06,6.48,5.40,6.47,5.41,0.00,0.00,0
8618,1,83.57,2.80,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.06,6.48,5.40,6.47,5.41,0.00,0.00,0
8638,1,83.63,2.71,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.06,6.48,5.41,6.47,5.41,0.00,0.00,0
8658,1,83.68,2.70,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.06,6.48,5.41,6.47,5.41,0.00,0.00,0
8678,1,83.74,2.61,0.00,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.05,-0.01,6.48,5.41,6.48,5.41,0.00,0.00,0
8699,2,83.78,2.47,83.78,0.00,0.00,0.0000,0.0000,0.0000,-5.63,1.50,-0.03,-0.01,6.48,5.41,6.48,5.41,0.00,0.00,0
8720,2,83.83,2.39,83.78,-0.05,-0.28,0.0000,0.0000,0.0000,-5.63,1.50,0.01,0.02,6.48,5.41,6.48,5.41,0.00,0.01,16
8738,2,83.86,2.25,83.78,-0.09,-0.35,0.0000,0.0000,0.0000,-5.63,1.50,-0.02,0.01,6.48,5.41,6.48,5.41,-0.00,-0.01,16
8759,2,83.88,1.87,83.78,-0.11,-0.36,0.0000,0.0000,0.0000,-5.63,1.50,-0.06,-0.07,6.48,5.41,6.48,5.41,-0.00,-0.06,16
8779,2,83.87,1.09,83.78,-0.09,-0.27,0.0000,0.0000,0.0000,-5.63,1.50,-0.10,-0.14,6.48,5.41,6.48,5.41,-0.00,-0.12,16
8798,2,83.83,0.37,83.78,-0.06,-0.14,0.0000,0.0000,0.0000,-5.64,1.49,-0.20,-0.18,6.48,5.41,6.48,5.41,-0.01,-0.19,16
8819,2,83.79,-0.12,83.78,-0.01,-0.02,0.0000,0.0000,0.0000,-5.65,1.48,-0.27,-0.18,6.48,5.41,6.48,5.41,-0.01,-0.23,16
8839,2,83.81,0.39,83.78,-0.03,-0.09,0.0000,0.0000,0.0000,-5.65,1.48,-0.23,-0.19,6.48,5.41,6.48,5.41,-0.02,-0.21,16
8859,2,83.91,1.69,83.78,-0.14,-0.41,0.0000,0.0000,0.0000,-5.66,1.47,-0.06,-0.07,6.48,5.41,6.48,5.41,-0.03,-0.07,16
8879,2,84.00,2.31,83.78,-0.23,-0.64,0.0000,0.0000,0.0000,-5.66,1.47,0.01,-0.06,6.48,5.41,6.48,5.41,-0.03,-0.02,16
8899,2,84.02,1.60,83.78,-0.24,-0.61,0.0000,0.0000,0.0000,-5.66,1.47,-0.06,-0.13,6.48,5.41,6.48,5.41,-0.03,-0.10,16
8920,2,84.01,0.90,83.78,-0.23,-0.53,0.0000,0.0000,0.0000,-5.67,1.46,-0.25,-0.21,6.48,5.41,6.48,5.41,-0.04,-0.23,16
8937,2,83.99,0.42,83.78,-0.21,-0.46,0.0000,0.0000,0.0000,-5.68,1.46,-0.25,-0.25,6.48,5.41,6.48,5.41,-0.04,-0.25,16
8960,2,83.85,-1.56,83.78,-0.07,-0.02,0.0000,0.0000,0.0000,-5.68,1.45,-0.27,-0.45,6.48,5.41,6.48,5.41,-0.05,-0.36,16
8978,2,83.75,-2.04,83.78,0.03,0.22,0.0000,0.0000,0.0000,-5.69,1.43,-0.47,-0.54,6.48,5.41,6.48,5.41,-0.06,-0.51,16
8999,2,83.84,0.24,83.78,-0.06,-0.15,0.0000,0.0000,0.0000,-5.71,1.42,-0.31,-0.07,6.48,5.41,6.48,5.41,-0.08,-0.19,16
9019,2,84.02,2.51,83.78,-0.24,-0.69,0.0000,0.0000,0.0000,-5.71,1.42,0.08,0.13,6.48,5.41,6.48,5.41,-0.08,0.10,16
9039,2,84.18,3.74,83.77,-0.41,-1.12,0.0000,0.0000,0.0000,-5.71,1.42,0.08,-0.03,6.48,5.41,6.48,5.41,-0.08,0.02,0
9058,2,84.22,2.69,83.77,-0.44,-1.10,0.0000,0.0000,0.0000,-5.71,1.42,-0.08,-0.06,6.48,5.41,6.48,5.41,-0.08,-0.07,0
9079,2,84.14,0.47,83.77,-0.37,-0.77,0.0000,0.0000,0.0000,-5.72,1.41,-0.28,-0.29,6.48,5.41,6.48,5.41,-0.09,-0.28,16
9099,2,83.86,-3.29,83.77,-0.09,0.09,0.0000,0.0000,0.0000,-5.73,1.40,-0.58,-0.70,6.48,5.41,6.48,5.41,-0.10,-0.64,16
9120,2,83.71,-3.94,83.77,0.06,0.44,0.0000,0.0000,0.0000,-5.76,1.37,-0.89,-0.75,6.48,5.41,6.48,5.41,-0.12,-0.82,16
9138,2,83.80,-1.15,83.77,-0.03,0.04,0.0000,0.0000,0.0000,-5.77,1.36,-0.43,-0.46,6.48,5.41,6.48,5.41,-0.14,-0.44,16
9159,2,84.01,2.15,83.77,-0.24,-0.64,0.0000,0.0000,0.0000,-5.78,1.35,-0.01,-0.07,6.48,5.41,6.48,5.41,-0.15,-0.04,16
9179,2,84.24,4.16,83.77,-0.47,-1.27,0.0000,0.0000,0.0000,-5.78,1.35,0.16,0.04,6.48,5.41,6.48,5.41,-0.15,0.10,0
9200,2,84.39,4.29,83.77,-0.61,-1.57,0.0000,0.0000,0.0000,-5.78,1.35,-0.00,0.09,6.48,5.41,6.48,5.41,-0.15,0.05,0
9218,2,84.17,-0.34,83.77,-0.40,-0.78,0.0000,0.0000,0.0000,-5.78,1.35,-0.29,-0.22,6.48,5.41,6.48,5.41,-0.15,-0.26,16
9239,2,83.92,-3.83,83.77,-0.15,0.00,0.0000,0.0000,0.0000,-5.80,1.33,-0.70,-0.53,6.48,5.41,6.48,5.41,-0.17,-0.61,16
9259,2,83.64,-6.16,83.77,0.13,0.75,0.0000,0.0000,0.0000,-5.82,1.31,-0.82,-0.74,6.48,5.41,6.48,5.41,-0.19,-0.78,0
9279,2,83.55,-4.90,83.77,0.22,0.83,0.0000,0.0000,0.0000,-5.84,1.29,-0.70,-0.60,6.48,5.41,6.48,5.41,-0.21,-0.65,0
9299,2,83.89,1.56,83.77,-0.12,-0.36,0.0000,0.0000,0.0000,-5.86,1.28,-0.02,-0.29,6.48,5.41,6.48,5.41,-0.22,-0.15,16
9319,2,84.28,6.48,83.77,-0.51,-1.53,0.0000,0.0000,0.0000,-5.85,1.28,0.40,0.27,6.48,5.41,6.48,5.41,-0.22,0.33,0
9339,2,84.39,5.49,83.77,-0.62,-1.68,0.0000,0.0000,0.0000,-5.84,1.29,0.22,0.40,6.48,5.41,6.48,5.41,-0.21,0.31,0
9359,2,84.40,3.33,83.77,-0.63,-1.53,0.0000,0.0000,0.0000,-5.84,1.29,-0.21,-0.15,6.48,5.41,6.48,5.41,-0.21,-0.18,0
9379,2,84.06,-2.58,83.77,-0.29,-0.38,0.0000,0.0000,0.0000,-5.85,1.28,-0.55,-0.52,6.48,5.41,6.48,5.41,-0.22,-0.54,16
9399,2,83.71,-6.41,83.77,0.06,0.63,0.0000,0.0000,0.0000,-5.87,1.26,-1.00,-1.07,6.48,5.42,6.48,5.41,-0.24,-1.03,0
9419,2,83.61,-4.94,83.77,0.16,0.72,0.0000,0.0000,0.0000,-5.90,1.23,-0.99,-0.99,6.48,5.41,6.48,5.41,-0.27,-0.99,0
9438,2,83.81,0.01,83.77,-0.04,-0.07,0.0000,0.0000,0.0000,-5.93,1.21,-0.42,-0.36,6.48,5.41,6.48,5.41,-0.29,-0.39,16
9459,2,84.22,5.36,83.77,-0.45,-1.33,0.0000,0.0000,0.0000,-5.92,1.21,0.24,0.23,6.48,5.41,6.48,5.41,-0.29,0.24,0
9479,2,84.52,7.29,83.77,-0.75,-2.07,0.0000,0.0000,0.0000,-5.91,1.22,0.17,0.19,6.48,5.42,6.48,5.41,-0.28,0.18,0
9499,2,84.60,5.49,83.77,-0.83,-2.09,0.0000,0.0000,0.0000,-5.91,1.22,-0.07,-0.02,6.48,5.42,6.48,5.41,-0.28,-0.05,0
9520,2,84.41,0.43,83.77,-0.64,-1.31,0.0000,0.0000,0.0000,-5.92,1.21,-0.40,-0.37,6.48,5.42,6.48,5.41,-0.29,-0.39,0
9538,2,83.92,-6.27,83.77,-0.15,0.20,0.0000,0.0000,0.0000,-5.94,1.19,-1.09,-1.12,6.48,5.42,6.48,5.41,-0.31,-1.10,0
9559,2,83.60,-8.12,83.77,0.17,1.00,0.0000,0.0000,0.0000,-6.00,1.14,-1.47,-1.31,6.48,5.42,6.48,5.41,-0.36,-1.39,0
9578,2,83.62,-4.25,83.77,0.15,0.63,0.0000,0.0000,0.0000,-6.02,1.11,-1.05,-1.00,6.48,5.42,6.48,5.41,-0.39,-1.02,0
