# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# pos_kp=0.4000
# pos_ki=0.1500
# pos_kd=0.0500
# pos_shift_max=5.00
# pos_deadband=0.15
# pos_gate_err=8.00
# origin_leak=0.1500
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_origin_reset=true
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,origin_drift,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,pos_gate,flags
3601,1,62.78,9.36,0.00,0.00,0.00,0.00,-24.08,-21.35,-0.02,-0.04,5.93,5.05,0.00,0.00,0.00,0.00,0
3621,1,62.97,9.11,0.00,0.00,0.00,0.00,-24.08,-21.35,-0.02,-0.04,5.94,5.06,0.00,0.00,0.00,0.00,0
3641,1,63.14,8.84,0.00,0.00,0.00,0.00,-24.08,-21.35,-0.02,-0.04,5.95,5.06,0.00,0.00,0.00,0.00,0
3660,1,63.30,8.57,0.00,0.00,0.00,0.00,-24.08,-21.35,-0.02,-0.04,5.95,5.06,0.00,0.00,0.00,0.00,0
3680,1,63.47,8.40,0.00,0.00,0.00,0.00,-24.08,-21.35,-0.02,-0.04,5.96,5.07,0.00,0.00,0.00,0.00,0
3699,1,63.64,8.35,0.00,0.00,0.00,0.00,-24.08,-21.35,-0.02,-0.04,5.96,5.07,0.00,0.00,0.00,0.00,0
3721,1,63.81,8.34,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,0.04,5.97,5.07,0.00,0.00,0.00,0.00,0
3740,1,63.98,8.46,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,0.04,5.97,5.08,0.00,0.00,0.00,0.00,0
3760,1,64.16,8.62,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,0.04,5.98,5.08,0.00,0.00,0.00,0.00,0
3780,1,64.36,8.96,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,0.04,5.98,5.08,0.00,0.00,0.00,0.00,0
3800,1,64.55,9.22,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,0.04,5.99,5.09,0.00,0.00,0.00,0.00,0
3821,1,64.76,9.33,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,0.04,5.99,5.09,0.00,0.00,0.00,0.00,0
3839,1,64.95,9.29,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,0.04,6.00,5.09,0.00,0.00,0.00,0.00,0
3862,1,65.14,9.04,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,0.04,6.00,5.10,0.00,0.00,0.00,0.00,0
3879,1,65.31,8.77,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,0.01,6.01,5.10,0.00,0.00,0.00,0.00,0
3901,1,65.48,8.53,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.01,5.10,0.00,0.00,0.00,0.00,0
3921,1,65.64,8.38,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.02,5.11,0.00,0.00,0.00,0.00,0
3940,1,65.81,8.34,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.02,5.11,0.00,0.00,0.00,0.00,0
3959,1,65.98,8.30,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.03,5.11,0.00,0.00,0.00,0.00,0
3981,1,66.15,8.24,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.03,5.12,0.00,0.00,0.00,0.00,0
4001,1,66.32,8.19,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.04,5.12,0.00,0.00,0.00,0.00,0
4021,1,66.50,8.30,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.04,5.12,0.00,0.00,0.00,0.00,0
4041,1,66.67,8.38,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.03,6.05,5.12,0.00,0.00,0.00,0.00,0
4060,1,66.85,8.39,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.03,6.05,5.13,0.00,0.00,0.00,0.00,0
4079,1,67.02,8.37,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.03,6.06,5.13,0.00,0.00,0.00,0.00,0
4101,1,67.20,8.49,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.03,6.06,5.13,0.00,0.00,0.00,0.00,0
4121,1,67.38,8.42,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.03,6.07,5.13,0.00,0.00,0.00,0.00,0
4139,1,67.53,7.93,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.03,6.07,5.14,0.00,0.00,0.00,0.00,0
4161,1,67.67,7.55,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.03,6.07,5.14,0.00,0.00,0.00,0.00,0
4180,1,67.81,7.37,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.03,6.08,5.14,0.00,0.00,0.00,0.00,0
4200,1,67.95,7.29,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.01,6.08,5.15,0.00,0.00,0.00,0.00,0
4220,1,68.10,7.39,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.09,5.15,0.00,0.00,0.00,0.00,0
4240,1,68.26,7.42,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.09,5.15,0.00,0.00,0.00,0.00,0
4260,1,68.42,7.49,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.09,5.15,0.00,0.00,0.00,0.00,0
4280,1,68.58,7.45,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.10,5.16,0.00,0.00,0.00,0.00,0
4300,1,68.73,7.37,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.10,5.16,0.00,0.00,0.00,0.00,0
4321,1,68.88,7.26,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.11,5.16,0.00,0.00,0.00,0.00,0
4339,1,69.01,7.08,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.01,6.11,5.16,0.00,0.00,0.00,0.00,0
4361,1,69.15,6.95,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.02,6.12,5.17,0.00,0.00,0.00,0.00,0
4380,1,69.29,6.94,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.02,6.12,5.17,0.00,0.00,0.00,0.00,0
4400,1,69.43,6.90,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.02,6.12,5.17,0.00,0.00,0.00,0.00,0
4421,1,69.58,6.78,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.02,6.13,5.17,0.00,0.00,0.00,0.00,0
4441,1,69.71,6.57,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.02,6.13,5.18,0.00,0.00,0.00,0.00,0
4460,1,69.83,6.35,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.02,6.13,5.18,0.00,0.00,0.00,0.00,0
4479,1,69.95,6.17,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.02,6.14,5.18,0.00,0.00,0.00,0.00,0
4501,1,70.08,6.16,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.02,6.14,5.18,0.00,0.00,0.00,0.00,0
4521,1,70.20,6.18,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,-0.00,6.15,5.18,0.00,0.00,0.00,0.00,0
4540,1,70.33,6.16,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.15,5.19,0.00,0.00,0.00,0.00,0
4560,1,70.45,6.20,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.15,5.19,0.00,0.00,0.00,0.00,0
4580,1,70.59,6.32,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.16,5.19,0.00,0.00,0.00,0.00,0
4599,1,70.73,6.41,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.16,5.19,0.00,0.00,0.00,0.00,0
4621,1,70.86,6.39,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.16,5.20,0.00,0.00,0.00,0.00,0
4641,1,71.00,6.34,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.17,5.20,0.00,0.00,0.00,0.00,0
4660,1,71.12,6.26,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.17,5.20,0.00,0.00,0.00,0.00,0
4680,1,71.24,6.14,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.03,6.17,5.20,0.00,0.00,0.00,0.00,0
4700,1,71.35,5.93,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.03,-0.03,6.18,5.20,0.00,0.00,0.00,0.00,0
4720,1,71.47,5.80,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.03,-0.03,6.18,5.21,0.00,0.00,0.00,0.00,0
4740,1,71.59,5.81,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.03,-0.03,6.18,5.21,0.00,0.00,0.00,0.00,0
4760,1,71.70,5.82,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.03,-0.03,6.19,5.21,0.00,0.00,0.00,0.00,0
4780,1,71.84,5.92,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.03,-0.03,6.19,5.21,0.00,0.00,0.00,0.00,0
4800,1,71.96,5.96,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.03,-0.03,6.19,5.21,0.00,0.00,0.00,0.00,0
4821,1,72.09,5.99,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.03,-0.03,6.20,5.22,0.00,0.00,0.00,0.00,0
4841,1,72.22,6.10,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.03,-0.01,6.20,5.22,0.00,0.00,0.00,0.00,0
4859,1,72.36,6.33,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,-0.01,6.20,5.22,0.00,0.00,0.00,0.00,0
4881,1,72.50,6.53,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,-0.01,6.21,5.22,0.00,0.00,0.00,0.00,0
4900,1,72.66,6.73,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,-0.01,6.21,5.22,0.00,0.00,0.00,0.00,0
4920,1,72.80,6.76,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,-0.01,6.21,5.23,0.00,0.00,0.00,0.00,0
4941,1,72.94,6.70,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,-0.01,6.22,5.23,0.00,0.00,0.00,0.00,0
4961,1,73.08,6.56,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,-0.01,6.22,5.23,0.00,0.00,0.00,0.00,0
4979,1,73.21,6.41,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,-0.01,6.22,5.23,0.00,0.00,0.00,0.00,0
5001,1,73.33,6.16,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,-0.02,6.22,5.23,0.00,0.00,0.00,0.00,0
5020,1,73.43,5.72,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,-0.02,6.23,5.24,0.00,0.00,0.00,0.00,0
5041,1,73.53,5.37,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,-0.02,6.23,5.24,0.00,0.00,0.00,0.00,0
5060,1,73.63,5.03,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,-0.02,6.23,5.24,0.00,0.00,0.00,0.00,0
5080,1,73.72,4.79,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,-0.02,6.23,5.24,0.00,0.00,0.00,0.00,0
5100,1,73.81,4.73,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,-0.02,6.24,5.24,0.00,0.00,0.00,0.00,0
5119,1,73.90,4.77,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,-0.02,6.24,5.24,0.00,0.00,0.00,0.00,0
5141,1,74.02,5.05,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,-0.02,6.24,5.25,0.00,0.00,0.00,0.00,0
5160,1,74.14,5.23,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,0.02,6.25,5.25,0.00,0.00,0.00,0.00,0
5180,1,74.25,5.14,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.25,5.25,0.00,0.00,0.00,0.00,0
5200,1,74.35,4.97,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.25,5.25,0.00,0.00,0.00,0.00,0
5220,1,74.44,4.61,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.26,5.25,0.00,0.00,0.00,0.00,0
5240,1,74.52,4.37,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.26,5.25,0.00,0.00,0.00,0.00,0
5260,1,74.59,4.14,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.26,5.25,0.00,0.00,0.00,0.00,0
5280,1,74.67,3.99,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.26,5.26,0.00,0.00,0.00,0.00,0
5300,1,74.75,4.02,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.26,5.26,0.00,0.00,0.00,0.00,0
5320,1,74.84,4.07,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.03,6.27,5.26,0.00,0.00,0.00,0.00,0
5341,1,74.94,4.25,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.03,6.27,5.26,0.00,0.00,0.00,0.00,0
5360,1,75.04,4.39,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.03,6.27,5.26,0.00,0.00,0.00,0.00,0
5380,1,75.13,4.47,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.03,6.27,5.26,0.00,0.00,0.00,0.00,0
5400,1,75.23,4.54,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.03,6.28,5.27,0.00,0.00,0.00,0.00,0
5420,1,75.33,4.65,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.03,6.28,5.27,0.00,0.00,0.00,0.00,0
5441,1,75.43,4.76,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.03,6.28,5.27,0.00,0.00,0.00,0.00,0
5460,1,75.54,4.95,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.03,6.28,5.27,0.00,0.00,0.00,0.00,0
5480,1,75.66,5.09,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.05,6.29,5.27,0.00,0.00,0.00,0.00,0
5499,1,75.77,5.06,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,0.05,6.29,5.27,0.00,0.00,0.00,0.00,0
5521,1,75.88,5.00,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,0.05,6.29,5.28,0.00,0.00,0.00,0.00,0
5541,1,75.97,4.77,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,0.05,6.29,5.28,0.00,0.00,0.00,0.00,0
5561,1,76.06,4.57,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,0.05,6.30,5.28,0.00,0.00,0.00,0.00,0
5580,1,76.14,4.28,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,0.05,6.30,5.28,0.00,0.00,0.00,0.00,0
5600,1,76.22,4.01,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,0.05,6.30,5.28,0.00,0.00,0.00,0.00,0
5619,1,76.29,3.71,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,0.05,6.30,5.28,0.00,0.00,0.00,0.00,0
5641,1,76.36,3.41,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.01,-0.00,6.30,5.28,0.00,0.00,0.00,0.00,0
5660,1,76.41,3.11,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.31,5.28,0.00,0.00,0.00,0.00,0
5680,1,76.46,2.92,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.31,5.29,0.00,0.00,0.00,0.00,0
5700,1,76.51,2.85,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.31,5.29,0.00,0.00,0.00,0.00,0
5720,1,76.57,2.91,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.31,5.29,0.00,0.00,0.00,0.00,0
5741,1,76.64,3.19,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.31,5.29,0.00,0.00,0.00,0.00,0
5760,1,76.73,3.54,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.31,5.29,0.00,0.00,0.00,0.00,0
5780,1,76.83,4.04,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.00,6.32,5.29,0.00,0.00,0.00,0.00,0
5800,1,76.94,4.43,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,-0.02,6.32,5.29,0.00,0.00,0.00,0.00,0
5820,1,77.05,4.69,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.32,5.29,0.00,0.00,0.00,0.00,0
5841,1,77.17,4.82,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.32,5.30,0.00,0.00,0.00,0.00,0
5860,1,77.27,4.73,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.33,5.30,0.00,0.00,0.00,0.00,0
5879,1,77.36,4.50,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.33,5.30,0.00,0.00,0.00,0.00,0
5901,1,77.44,4.11,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.33,5.30,0.00,0.00,0.00,0.00,0
5921,1,77.50,3.70,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.33,5.30,0.00,0.00,0.00,0.00,0
5941,1,77.55,3.24,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.34,5.30,0.00,0.00,0.00,0.00,0
5961,1,77.60,2.93,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.34,5.30,0.00,0.00,0.00,0.00,0
5980,1,77.65,2.88,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.34,5.30,0.00,0.00,0.00,0.00,0
5999,1,77.71,2.99,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.34,5.30,0.00,0.00,0.00,0.00,0
6021,1,77.79,3.31,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.34,5.31,0.00,0.00,0.00,0.00,0
6041,1,77.88,3.61,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.34,5.31,0.00,0.00,0.00,0.00,0
6060,1,77.97,3.92,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.35,5.31,0.00,0.00,0.00,0.00,0
6080,1,78.07,4.16,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.35,5.31,0.00,0.00,0.00,0.00,0
6100,1,78.16,4.16,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.02,6.35,5.31,0.00,0.00,0.00,0.00,0
6120,1,78.25,4.06,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.02,-0.01,6.35,5.31,0.00,0.00,0.00,0.00,0
6140,1,78.33,3.86,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.04,-0.01,6.35,5.31,0.00,0.00,0.00,0.00,0
6160,1,78.40,3.65,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.04,-0.01,6.35,5.31,0.00,0.00,0.00,0.00,0
6180,1,78.46,3.50,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.04,-0.01,6.35,5.31,0.00,0.00,0.00,0.00,0
6200,1,78.52,3.40,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.04,-0.01,6.36,5.32,0.00,0.00,0.00,0.00,0
6220,1,78.59,3.53,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.04,-0.01,6.36,5.32,0.00,0.00,0.00,0.00,0
6241,1,78.67,3.80,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.04,-0.01,6.36,5.32,0.00,0.00,0.00,0.00,0
6259,1,78.77,4.24,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.04,-0.01,6.36,5.32,0.00,0.00,0.00,0.00,0
6281,1,78.89,4.66,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.04,0.00,6.36,5.32,0.00,0.00,0.00,0.00,0
6300,1,79.02,4.92,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.00,6.36,5.32,0.00,0.00,0.00,0.00,0
6320,1,79.14,5.00,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.00,6.37,5.32,0.00,0.00,0.00,0.00,0
6341,1,79.23,4.66,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.00,6.37,5.32,0.00,0.00,0.00,0.00,0
6361,1,79.31,4.17,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.00,6.37,5.32,0.00,0.00,0.00,0.00,0
6379,1,79.36,3.61,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.00,6.37,5.33,0.00,0.00,0.00,0.00,0
6400,1,79.41,3.23,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.00,6.37,5.33,0.00,0.00,0.00,0.00,0
6420,1,79.45,3.00,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.00,6.38,5.33,0.00,0.00,0.00,0.00,0
6441,1,79.50,2.94,0.00,0.00,0.00,0.00,-24.08,-21.36,0.01,0.02,6.38,5.33,0.00,0.00,0.00,0.00,0
6460,1,79.57,3.07,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.38,5.33,0.00,0.00,0.00,0.00,0
6480,1,79.64,3.34,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.38,5.33,0.00,0.00,0.00,0.00,0
6500,1,79.74,3.93,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.38,5.33,0.00,0.00,0.00,0.00,0
6519,1,79.86,4.53,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.38,5.33,0.00,0.00,0.00,0.00,0
6541,1,79.99,4.95,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.39,5.33,0.00,0.00,0.00,0.00,0
6561,1,80.11,5.11,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.39,5.33,0.00,0.00,0.00,0.00,0
6580,1,80.21,4.78,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.02,6.39,5.33,0.00,0.00,0.00,0.00,0
6600,1,80.30,4.32,0.00,0.00,0.00,0.00,-24.08,-21.36,0.04,0.01,6.39,5.34,0.00,0.00,0.00,0.00,0
6620,1,80.35,3.64,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.01,6.39,5.34,0.00,0.00,0.00,0.00,0
6640,1,80.39,3.03,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.01,6.39,5.34,0.00,0.00,0.00,0.00,0
6660,1,80.42,2.55,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.01,6.39,5.34,0.00,0.00,0.00,0.00,0
6680,1,80.45,2.21,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.01,6.39,5.34,0.00,0.00,0.00,0.00,0
6700,1,80.49,2.00,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.01,6.39,5.34,0.00,0.00,0.00,0.00,0
6720,1,80.52,1.73,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.01,6.39,5.34,0.00,0.00,0.00,0.00,0
6741,1,80.53,1.44,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.01,6.40,5.34,0.00,0.00,0.00,0.00,0
6761,1,80.55,1.29,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.03,6.40,5.34,0.00,0.00,0.00,0.00,0
6779,1,80.58,1.34,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,0.03,6.40,5.34,0.00,0.00,0.00,0.00,0
6800,1,80.61,1.47,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,0.03,6.40,5.34,0.00,0.00,0.00,0.00,0
6820,1,80.66,1.68,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,0.03,6.40,5.34,0.00,0.00,0.00,0.00,0
6841,1,80.71,1.77,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,0.03,6.40,5.34,0.00,0.00,0.00,0.00,0
6860,1,80.75,1.68,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,0.03,6.40,5.34,0.00,0.00,0.00,0.00,0
6880,1,80.78,1.50,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,0.03,6.40,5.34,0.00,0.00,0.00,0.00,0
6899,1,80.80,1.23,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,0.03,6.40,5.35,0.00,0.00,0.00,0.00,0
6921,1,80.81,1.02,0.00,0.00,0.00,0.00,-24.08,-21.36,0.00,0.04,6.41,5.35,0.00,0.00,0.00,0.00,0
6940,1,80.83,0.88,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.04,6.41,5.35,0.00,0.00,0.00,0.00,0
6961,1,80.84,0.81,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.04,6.41,5.35,0.00,0.00,0.00,0.00,0
6980,1,80.86,0.87,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.04,6.41,5.35,0.00,0.00,0.00,0.00,0
7000,1,80.88,0.99,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.04,6.41,5.35,0.00,0.00,0.00,0.00,0
7020,1,80.92,1.24,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.04,6.41,5.35,0.00,0.00,0.00,0.00,0
7039,1,80.96,1.48,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.04,6.41,5.35,0.00,0.00,0.00,0.00,0
7061,1,81.01,1.73,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.04,6.41,5.35,0.00,0.00,0.00,0.00,0
7081,1,81.06,1.93,0.00,0.00,0.00,0.00,-24.08,-21.36,-0.00,0.05,6.42,5.35,0.00,0.00,0.00,0.00,0
7100,1,81.11,2.11,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.05,6.42,5.35,0.00,0.00,0.00,0.00,0
7120,1,81.17,2.31,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.05,6.42,5.35,0.00,0.00,0.00,0.00,0
7140,1,81.23,2.44,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.05,6.42,5.35,0.00,0.00,0.00,0.00,0
7160,1,81.28,2.55,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.05,6.42,5.36,0.00,0.00,0.00,0.00,0
7180,1,81.35,2.68,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.05,6.42,5.36,0.00,0.00,0.00,0.00,0
7200,1,81.41,2.79,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.05,6.42,5.36,0.00,0.00,0.00,0.00,0
7220,1,81.47,2.78,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,0.05,6.43,5.36,0.00,0.00,0.00,0.00,0
7240,1,81.53,2.73,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,-0.06,6.43,5.36,0.00,0.00,0.00,0.00,0
7261,1,81.59,2.65,0.00,0.00,0.00,0.00,-24.08,-21.36,0.02,-0.06,6.43,5.36,0.00,0.00,0.00,0.00,0
