# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0400
# arm_bal_ki=0.0150
# arm_bal_kd=0.0100
# arm_bal_max_frac=0.2500
# arm_bal_speed=2.00
# arm_bal_deadband=0.20
# arm_bal_integral_max=0.30
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
42541,2,92.23,1.08,92.00,-0.21,-0.48,-0.2282,-3.93,2.68,-0.15,-0.27,3.52,3.95,-5.91,-0.21,0.00,240
42561,2,92.27,1.18,92.00,-0.27,-0.63,-0.2261,-3.94,2.68,-0.13,-0.03,3.52,3.95,-5.92,-0.08,0.00,240
42580,2,92.24,0.40,92.00,-0.24,-0.51,-0.2292,-3.95,2.67,-0.47,-0.12,3.52,3.95,-5.92,-0.29,0.00,240
42601,2,92.20,-0.28,92.00,-0.21,-0.40,-0.2314,-3.96,2.67,-0.44,-0.26,3.52,3.95,-5.93,-0.35,0.00,240
42620,2,92.17,-0.61,92.00,-0.17,-0.29,-0.2324,-3.97,2.65,-0.13,-0.52,3.52,3.95,-5.94,-0.32,0.00,240
42641,2,92.24,0.66,92.00,-0.24,-0.54,-0.2316,-3.98,2.64,-0.19,-0.64,3.52,3.95,-5.95,-0.42,0.00,240
42661,2,92.28,1.10,92.00,-0.27,-0.63,-0.2274,-3.98,2.63,-0.22,0.07,3.52,3.95,-5.96,-0.08,0.00,240
42681,2,92.28,0.59,92.00,-0.28,-0.60,-0.2304,-3.99,2.63,-0.53,-0.17,3.52,3.95,-5.97,-0.35,0.00,240
42701,2,92.29,0.39,92.00,-0.29,-0.60,-0.2305,-4.01,2.62,-0.39,-0.33,3.52,3.95,-5.98,-0.36,0.00,240
42720,2,92.26,-0.21,92.00,-0.26,-0.49,-0.2311,-4.01,2.61,-0.02,-0.52,3.52,3.95,-5.99,-0.27,0.00,240
42741,2,92.29,0.07,92.00,-0.29,-0.58,-0.2313,-4.02,2.59,-0.32,-0.39,3.52,3.95,-6.00,-0.35,0.00,240
42762,2,92.27,-0.52,92.00,-0.27,-0.49,-0.2321,-4.03,2.58,-0.51,-0.13,3.52,3.95,-6.01,-0.32,0.00,240
42781,2,92.34,0.44,92.00,-0.32,-0.65,-0.2326,-4.05,2.58,-0.70,-0.36,3.52,3.95,-6.02,-0.53,0.00,240
42801,2,92.34,0.46,92.00,-0.35,-0.74,-0.2302,-4.06,2.56,-0.04,-0.49,3.52,3.95,-6.03,-0.26,0.00,240
42821,2,92.34,0.12,92.00,-0.35,-0.72,-0.2312,-4.07,2.55,-0.26,-0.39,3.52,3.95,-6.04,-0.32,0.00,240
42840,2,92.28,-0.74,92.00,-0.28,-0.51,-0.2339,-4.08,2.54,-0.46,-0.28,3.52,3.95,-6.06,-0.37,0.00,240
42862,2,92.22,-1.29,92.00,-0.22,-0.34,-0.2378,-4.10,2.53,-0.69,-0.36,3.52,3.95,-6.07,-0.52,0.00,240
42880,2,92.22,-1.01,92.00,-0.22,-0.36,-0.2376,-4.11,2.51,-0.46,-0.42,3.52,3.95,-6.09,-0.44,0.00,240
42901,2,92.25,-0.19,92.00,-0.25,-0.49,-0.2355,-4.12,2.50,-0.20,-0.37,3.51,3.95,-6.09,-0.29,0.00,240
42922,2,92.29,0.30,92.00,-0.29,-0.60,-0.2362,-4.13,2.49,-0.39,-0.48,3.51,3.96,-6.10,-0.43,0.00,240
42941,2,92.35,1.17,92.00,-0.34,-0.76,-0.2327,-4.14,2.48,-0.15,-0.34,3.51,3.96,-6.11,-0.24,0.00,240
42961,2,92.35,0.64,92.00,-0.35,-0.75,-0.2329,-4.14,2.47,-0.24,-0.20,3.51,3.96,-6.12,-0.22,0.00,240
42979,2,92.29,-0.40,92.00,-0.29,-0.55,-0.2365,-4.15,2.46,-0.50,-0.26,3.51,3.96,-6.13,-0.38,0.00,240
43001,2,92.21,-1.25,92.00,-0.21,-0.32,-0.2420,-4.17,2.45,-0.77,-0.46,3.51,3.96,-6.15,-0.61,0.00,240
43021,2,92.25,-0.24,92.00,-0.23,-0.41,-0.2410,-4.19,2.43,-0.44,-0.68,3.51,3.96,-6.16,-0.56,0.00,240
43041,2,92.29,0.47,92.00,-0.29,-0.60,-0.2369,-4.20,2.42,-0.19,-0.33,3.51,3.96,-6.17,-0.26,0.00,240
43061,2,92.34,0.78,92.00,-0.32,-0.70,-0.2369,-4.21,2.41,-0.31,-0.39,3.50,3.96,-6.18,-0.35,0.00,240
43081,2,92.38,1.24,92.00,-0.38,-0.85,-0.2351,-4.22,2.40,-0.27,-0.24,3.50,3.97,-6.19,-0.26,0.00,240
43099,2,92.39,1.37,92.00,-0.39,-0.89,-0.2358,-4.23,2.39,-0.31,-0.37,3.50,3.97,-6.20,-0.34,0.00,240
43121,2,92.33,0.27,92.00,-0.33,-0.69,-0.2389,-4.24,2.38,-0.46,-0.41,3.50,3.96,-6.21,-0.44,0.00,240
43141,2,92.31,-0.24,92.00,-0.32,-0.62,-0.2422,-4.26,2.37,-0.69,-0.61,3.51,3.96,-6.23,-0.65,0.00,240
43161,2,92.35,0.38,92.00,-0.35,-0.74,-0.2412,-4.27,2.35,-0.64,-0.55,3.51,3.96,-6.25,-0.60,0.00,240
43181,2,92.40,0.97,92.00,-0.39,-0.84,-0.2389,-4.29,2.34,-0.48,-0.44,3.50,3.96,-6.26,-0.46,0.00,240
43201,2,92.46,1.56,92.00,-0.44,-1.00,-0.2374,-4.30,2.32,-0.32,-0.56,3.50,3.97,-6.28,-0.44,0.00,224
43220,2,92.47,1.33,92.00,-0.47,-1.05,-0.2372,-4.31,2.30,-0.45,-0.34,3.50,3.97,-6.29,-0.40,0.00,224
43241,2,92.41,-0.06,92.00,-0.43,-0.88,-0.2414,-4.33,2.29,-0.67,-0.50,3.50,3.97,-6.30,-0.59,0.00,240
43261,2,92.38,-0.57,92.00,-0.39,-0.74,-0.2441,-4.35,2.27,-0.66,-0.71,3.50,3.97,-6.32,-0.68,0.00,240
43281,2,92.35,-0.80,92.00,-0.35,-0.65,-0.2455,-4.37,2.26,-0.70,-0.63,3.50,3.97,-6.34,-0.67,0.00,240
43301,2,92.41,0.16,92.00,-0.39,-0.77,-0.2444,-4.39,2.23,-0.48,-0.85,3.50,3.97,-6.36,-0.66,0.00,240
43321,2,92.43,0.24,92.00,-0.43,-0.88,-0.2427,-4.40,2.22,-0.49,-0.48,3.50,3.97,-6.38,-0.49,0.00,240
43341,2,92.48,0.76,92.00,-0.46,-0.97,-0.2417,-4.42,2.20,-0.52,-0.46,3.50,3.97,-6.39,-0.49,0.00,240
43361,2,92.48,0.48,92.00,-0.49,-1.03,-0.2414,-4.43,2.19,-0.53,-0.27,3.49,3.97,-6.41,-0.40,0.00,224
43381,2,92.36,-1.28,92.00,-0.39,-0.72,-0.2468,-4.45,2.18,-0.58,-0.47,3.49,3.97,-6.42,-0.53,0.00,240
43401,2,92.31,-1.54,92.00,-0.31,-0.49,-0.2500,-4.47,2.15,-0.52,-0.86,3.50,3.97,-6.44,-0.69,0.00,240
43421,2,92.27,-1.32,92.00,-0.27,-0.42,-0.2500,-4.49,2.13,-0.75,-0.65,3.50,3.97,-6.46,-0.70,0.00,240
43441,2,92.41,1.16,92.00,-0.36,-0.76,-0.2462,-4.50,2.11,-0.27,-0.53,3.49,3.98,-6.48,-0.40,0.00,240
43461,2,92.51,2.13,92.00,-0.49,-1.14,-0.2417,-4.51,2.11,-0.29,-0.12,3.49,3.98,-6.49,-0.20,0.00,224
43480,2,92.48,1.16,92.00,-0.48,-1.05,-0.2444,-4.52,2.10,-0.46,-0.25,3.49,3.98,-6.50,-0.36,0.00,224
43501,2,92.36,-1.18,92.00,-0.36,-0.62,-0.2500,-4.54,2.08,-0.61,-0.65,3.49,3.98,-6.51,-0.63,0.00,240
43521,2,92.26,-2.39,92.00,-0.26,-0.32,-0.2500,-4.56,2.06,-0.68,-0.74,3.49,3.98,-6.53,-0.71,0.00,240
43541,2,92.27,-1.53,92.00,-0.25,-0.36,-0.2500,-4.58,2.04,-0.62,-0.68,3.49,3.98,-6.55,-0.65,0.00,240
43561,2,92.36,0.09,92.00,-0.36,-0.73,-0.2500,-4.59,2.02,-0.49,-0.23,3.49,3.98,-6.57,-0.36,0.00,240
43581,2,92.39,0.42,92.00,-0.39,-0.81,-0.2491,-4.61,2.02,-0.30,-0.14,3.49,3.98,-6.58,-0.22,0.00,240
43601,2,92.43,0.71,92.00,-0.41,-0.87,-0.2500,-4.62,2.01,-0.39,-0.42,3.49,3.98,-6.59,-0.41,0.00,240
43619,2,92.41,0.25,92.00,-0.41,-0.84,-0.2500,-4.63,1.99,-0.25,-0.61,3.48,3.98,-6.60,-0.43,0.00,240
43641,2,92.33,-0.91,92.00,-0.33,-0.58,-0.2500,-4.64,1.98,-0.44,-0.47,3.48,3.98,-6.61,-0.46,0.00,240
43661,2,92.25,-1.81,92.00,-0.26,-0.38,-0.2500,-4.65,1.96,-0.70,-0.59,3.48,3.98,-6.63,-0.64,0.00,240
43681,2,92.27,-0.96,92.00,-0.27,-0.46,-0.2500,-4.68,1.95,-0.66,-0.41,3.48,3.98,-6.65,-0.53,0.00,240
43701,2,92.34,0.31,92.00,-0.32,-0.64,-0.2500,-4.69,1.94,-0.40,-0.23,3.48,3.99,-6.66,-0.31,0.00,240
43721,2,92.37,0.62,92.00,-0.37,-0.79,-0.2500,-4.70,1.93,-0.10,-0.47,3.48,3.99,-6.67,-0.29,0.00,240
43739,2,92.37,0.61,92.00,-0.37,-0.80,-0.2500,-4.70,1.91,-0.15,-0.55,3.48,3.99,-6.68,-0.35,0.00,240
43762,2,92.35,0.05,92.00,-0.35,-0.70,-0.2500,-4.71,1.90,-0.46,-0.28,3.48,3.99,-6.69,-0.37,0.00,240
43781,2,92.28,-0.98,92.00,-0.29,-0.51,-0.2500,-4.73,1.89,-0.73,-0.35,3.48,3.99,-6.71,-0.54,0.00,240
43801,2,92.27,-0.68,92.00,-0.27,-0.46,-0.2500,-4.75,1.88,-0.56,-0.58,3.48,3.99,-6.72,-0.57,0.00,240
43821,2,92.31,-0.19,92.00,-0.31,-0.60,-0.2500,-4.77,1.86,-0.22,-0.43,3.48,3.99,-6.74,-0.33,0.00,240
43841,2,92.27,-0.68,92.00,-0.29,-0.53,-0.2500,-4.77,1.85,-0.27,-0.47,3.48,3.99,-6.75,-0.37,0.00,240
43860,2,92.36,0.58,92.00,-0.33,-0.69,-0.2500,-4.78,1.83,-0.32,-0.58,3.48,3.99,-6.76,-0.45,0.00,240
43881,2,92.37,0.56,92.00,-0.38,-0.82,-0.2500,-4.79,1.82,-0.31,-0.05,3.48,3.99,-6.77,-0.18,0.00,240
43901,2,92.27,-1.33,92.00,-0.30,-0.53,-0.2500,-4.81,1.82,-0.48,-0.27,3.48,3.99,-6.78,-0.37,0.00,240
43921,2,92.18,-2.50,92.00,-0.20,-0.21,-0.2500,-4.82,1.80,-0.60,-0.56,3.48,3.99,-6.79,-0.58,0.00,240
43940,2,92.17,-2.10,92.00,-0.17,-0.17,-0.2500,-4.84,1.78,-0.43,-0.67,3.48,3.99,-6.81,-0.55,0.00,240
43962,2,92.19,-1.18,92.00,-0.19,-0.28,-0.2500,-4.85,1.77,-0.23,-0.24,3.48,3.99,-6.82,-0.24,0.00,240
43980,2,92.20,-0.81,92.00,-0.20,-0.34,-0.2500,-4.85,1.77,-0.31,-0.12,3.48,3.99,-6.83,-0.22,0.00,240
44001,2,92.25,-0.06,92.00,-0.24,-0.46,-0.2500,-4.86,1.76,-0.18,-0.14,3.48,3.99,-6.83,-0.16,0.00,240
44021,2,92.21,-0.66,92.00,-0.22,-0.41,-0.2500,-4.86,1.76,0.00,-0.22,3.48,3.99,-6.84,-0.11,0.00,240
44040,2,92.20,-0.71,92.00,-0.20,-0.35,-0.2500,-4.87,1.75,-0.13,-0.36,3.48,3.99,-6.85,-0.25,0.00,240
44062,2,92.14,-1.33,92.00,-0.14,-0.17,-0.2500,-4.88,1.74,-0.33,-0.10,3.48,3.99,-6.85,-0.21,0.00,240
44080,2,92.08,-1.91,92.00,-0.08,-0.01,-0.2500,-4.89,1.74,-0.44,-0.16,3.48,3.99,-6.86,-0.30,0.00,240
44101,2,92.07,-1.52,92.00,-0.07,-0.03,-0.2500,-4.90,1.73,-0.29,-0.26,3.48,3.99,-6.87,-0.28,0.00,240
44121,2,92.09,-1.07,92.00,-0.09,-0.09,-0.2500,-4.90,1.72,0.08,-0.28,3.48,3.99,-6.87,-0.10,0.00,240
44141,2,92.12,-0.39,92.00,-0.11,-0.18,-0.2500,-4.90,1.72,-0.02,-0.12,3.48,3.99,-6.88,-0.07,0.00,240
44161,2,92.13,-0.20,92.00,-0.13,-0.25,-0.2500,-4.90,1.72,-0.03,0.05,3.48,3.99,-6.88,0.01,0.00,240
