# profile_scope=live
# profile_run_start_uptime_ms=0
# prof_imu_max_us=1164
# prof_ctl_max_us=625
# prof_disp_max_us=8853
# prof_ws_max_us=39
# prof_tel_max_us=318
# prof_crsf_max_us=382
# prof_can_max_us=359
# prof_bal_max_us=126
# prof_adrv_max_us=84
# prof_loopgap_max_us=44962
# prof_ctlgap_max_us=41268
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=7
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=2
# sample_size_bytes=220
# sample_count=1428
# checksum=0x1D0F7192
# checksum_valid=1
# build_date=Sep 14 2026
# build_time=22:11:28
# run_start_uptime_ms=9845
# run_end_uptime_ms=38676
# run_duration_ms=28831
# end_reason=arms disarmed
# test_note=none
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=2.3112
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0x6A821A10
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms
735,20,5002,4,0,1,0,0,0,4.833,26.313,5.426,27.100,1.0018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.043,0.005,-0.013,-0.024,155,15,4.401,3.935,4.450,4.050,0.687,0.693,0.124,1.622,0.1864,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,0.65,5
755,20,5000,4,0,1,0,0,0,5.379,26.716,4.344,27.710,0.9894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.007,0.005,-0.004,-0.024,15,35,4.415,3.949,4.464,4.064,0.647,0.742,0.299,1.707,0.1924,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,0.65,5
775,20,5002,4,0,1,0,0,0,5.905,26.855,5.206,26.978,0.9634,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.007,0.005,-0.004,-0.024,35,55,4.428,3.962,4.478,4.077,0.676,0.606,0.152,1.768,0.1980,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,0.65,5
795,20,5000,4,0,1,0,0,0,6.451,26.896,6.901,26.917,0.9896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.028,-0.011,-0.020,-0.022,15,15,4.443,3.976,4.492,4.090,0.577,0.613,0.102,1.716,0.2043,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,0.65,5
815,20,5002,4,0,1,0,0,0,6.982,26.852,6.922,26.794,0.9845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.028,-0.011,-0.020,-0.022,35,35,4.457,3.989,4.506,4.103,0.623,0.726,0.287,1.681,0.2100,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,0.65,5
835,20,5002,4,0,1,0,0,0,7.526,26.973,7.691,27.527,0.9779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.028,-0.011,-0.020,-0.022,55,55,4.471,4.003,4.520,4.116,0.646,0.622,0.207,1.756,0.2159,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,0.65,5
860,25,5002,5,0,1,0,0,0,8.065,27.055,7.627,28.015,1.0227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.028,-0.011,-0.020,-0.022,80,80,4.486,4.017,4.534,4.129,0.847,0.649,0.026,1.678,0.2221,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
880,20,5002,4,0,1,0,0,0,8.643,27.523,9.012,28.564,0.9555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.028,-0.011,-0.020,-0.022,100,100,4.503,4.034,4.548,4.142,0.563,0.608,0.308,1.672,0.2293,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
905,25,5000,5,0,1,0,0,0,9.464,27.413,10.113,26.855,0.9789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.028,0.045,-0.020,-0.035,125,20,4.516,4.047,4.562,4.155,0.677,0.669,0.049,1.798,0.2350,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
925,20,5002,4,0,1,0,0,0,9.995,27.532,8.057,28.564,1.0069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.019,0.045,-0.006,-0.035,15,40,4.534,4.064,4.576,4.167,0.638,0.656,0.040,1.661,0.2424,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
945,20,5000,4,0,1,0,0,0,10.563,27.801,10.625,28.564,0.9812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.019,0.045,-0.006,-0.035,35,60,4.547,4.078,4.590,4.179,0.509,0.719,0.323,1.664,0.2483,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
965,20,5003,4,0,1,0,0,0,11.121,27.889,10.485,28.137,0.9914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.019,0.045,-0.006,-0.035,55,80,4.560,4.091,4.604,4.192,0.657,0.727,0.142,1.750,0.2540,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
990,25,5000,5,0,1,0,0,0,11.824,28.193,10.554,29.114,1.0092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.019,0.045,-0.006,-0.035,80,105,4.575,4.106,4.618,4.204,0.626,0.719,-0.001,1.684,0.2602,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
1010,20,5002,4,0,1,0,0,0,12.411,28.648,11.952,29.846,0.9703,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.019,0.045,-0.006,-0.035,100,125,4.591,4.123,4.632,4.216,0.634,0.701,0.321,1.673,0.2674,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
1035,25,5004,5,0,1,0,0,0,12.991,28.668,14.019,28.381,0.9595,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.019,0.045,-0.006,-0.035,125,150,4.603,4.137,4.646,4.228,0.473,0.777,0.210,1.698,0.2731,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,1.98,5
1060,25,5002,5,0,1,0,0,0,13.829,28.539,12.694,28.625,0.9833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.013,-0.076,-0.010,-0.030,20,20,4.621,4.155,4.660,4.240,0.582,0.739,-0.036,1.639,0.2806,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,1.98,5
1085,25,5000,5,0,1,0,0,0,14.402,28.478,15.360,28.381,0.9816,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.013,-0.034,-0.010,-0.031,45,20,4.635,4.172,4.674,4.251,0.518,0.652,0.215,1.641,0.2873,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,1.98,5
1105,20,5002,4,0,1,0,0,0,14.989,28.764,15.008,30.029,0.9919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.048,-0.034,-0.005,-0.031,15,40,4.649,4.190,4.688,4.263,0.409,0.676,0.197,1.665,0.2942,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,1.98,5
1125,20,5002,4,0,1,0,0,0,15.563,28.854,15.312,29.053,0.9735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.048,-0.034,-0.005,-0.031,35,60,4.662,4.203,4.702,4.274,0.594,0.719,-0.023,1.614,0.2997,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,1.98,5
1145,20,5002,4,0,1,0,0,0,16.158,29.208,15.555,30.518,1.0033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.048,-0.034,-0.005,-0.031,55,80,4.675,4.218,4.716,4.286,0.510,0.697,0.207,1.710,0.3057,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,1.98,4
1165,20,5003,4,0,1,0,0,0,16.751,29.270,15.663,29.907,1.0011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.048,-0.034,-0.005,-0.031,75,100,4.687,4.231,4.730,4.297,0.585,0.663,0.232,1.655,0.3112,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,1.98,5
1190,25,5000,5,0,1,0,0,0,17.628,29.173,19.750,28.259,0.9552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.048,-0.034,-0.005,-0.031,100,125,4.701,4.246,4.744,4.308,0.616,0.637,-0.009,1.675,0.3172,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,1.98,5
1210,20,5002,4,0,1,0,0,0,18.219,29.387,16.943,29.785,0.9961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.048,-0.034,-0.005,-0.031,120,145,4.718,4.263,4.758,4.319,0.553,0.639,0.178,1.711,0.3246,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.01,5
1230,20,5002,4,0,1,0,0,0,18.801,29.225,19.993,28.198,0.9511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.048,-0.034,-0.005,-0.031,140,165,4.731,4.277,4.772,4.330,0.515,0.660,0.311,1.690,0.3303,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.01,5
1250,20,5000,4,0,1,0,0,0,19.376,29.176,19.181,29.053,0.9898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.048,0.066,-0.005,-0.036,160,15,4.744,4.291,4.786,4.341,0.665,0.726,-0.025,1.632,0.3361,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.01,5
1270,20,5002,4,0,1,0,0,0,19.958,29.522,18.204,30.762,0.9941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.016,0.066,-0.015,-0.036,15,35,4.758,4.305,4.800,4.352,0.577,0.681,0.029,1.682,0.3421,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.01,5
1290,20,5000,4,0,1,0,0,0,20.555,29.662,19.838,30.640,0.9899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.016,0.066,-0.015,-0.036,35,55,4.772,4.319,4.814,4.362,0.811,0.622,0.273,1.598,0.3482,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.01,5
1310,20,5002,4,0,1,0,0,0,21.157,29.744,22.240,30.457,0.9643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.043,0.066,-0.008,-0.036,15,15,4.785,4.333,4.828,4.373,0.653,0.590,0.119,1.616,0.3540,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.01,5
1330,20,5000,4,0,1,0,0,0,21.157,29.744,22.240,30.457,0.9643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.043,0.066,-0.008,-0.036,35,35,4.799,4.346,4.842,4.383,0.667,0.591,-0.072,1.499,0.3596,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.01,19
1350,20,5002,4,0,1,0,0,0,22.073,28.144,23.308,25.696,0.9416,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.043,0.066,-0.008,-0.036,55,55,4.813,4.358,4.856,4.394,0.674,0.486,0.289,1.599,0.3653,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.01,4
1370,20,5002,4,0,1,0,0,0,22.549,26.800,21.860,22.888,0.9732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.043,0.066,-0.008,-0.036,75,75,4.827,4.370,4.870,4.404,0.637,0.520,0.175,1.528,0.3708,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,4
1390,20,5002,4,0,1,0,0,0,22.988,25.350,24.006,20.508,0.9488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.043,0.066,-0.008,-0.036,95,95,4.840,4.381,4.884,4.414,0.701,0.461,0.032,1.530,0.3760,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
1410,20,5002,4,0,1,0,0,0,23.418,24.200,23.699,20.752,0.9846,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.043,0.065,-0.008,-0.027,115,15,4.855,4.391,4.898,4.424,0.700,0.477,0.101,1.532,0.3814,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
1430,20,5002,4,0,1,0,0,0,23.846,23.206,25.776,19.836,0.9518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.027,0.065,-0.008,-0.027,15,35,4.868,4.402,4.912,4.434,0.823,0.352,0.292,1.682,0.3864,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
1450,20,5002,4,0,1,0,0,0,24.275,22.469,24.753,20.081,0.9978,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.027,0.065,-0.008,-0.027,35,55,4.882,4.412,4.926,4.444,0.602,0.417,0.010,1.608,0.3915,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
1470,20,5002,4,0,1,0,0,0,24.697,22.403,23.158,22.095,0.9903,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.027,0.065,-0.008,-0.027,55,75,4.896,4.422,4.940,4.454,0.732,0.453,0.108,1.499,0.3968,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
1490,20,5002,4,0,1,0,0,0,25.167,22.418,25.944,22.339,0.9878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.027,0.065,-0.008,-0.027,75,95,4.911,4.432,4.954,4.464,0.661,0.378,0.259,1.575,0.4020,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
1510,20,5002,4,0,1,0,0,0,25.618,22.391,26.068,21.667,0.9562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.027,0.065,-0.008,-0.027,95,115,4.924,4.442,4.968,4.473,0.704,0.475,0.049,1.572,0.4070,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.02,5
1530,20,5002,4,0,1,0,0,0,26.054,21.968,28.261,19.897,0.9446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.027,0.065,-0.008,-0.027,115,135,4.939,4.452,4.982,4.483,0.791,0.440,0.007,1.567,0.4123,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.03,5
1550,20,5002,4,0,1,0,0,0,26.473,21.481,27.062,19.592,0.9821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.027,0.065,-0.008,-0.027,135,155,4.953,4.462,4.996,4.492,0.714,0.410,0.191,1.552,0.4173,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.03,5
1575,25,5001,5,0,1,0,0,0,27.061,20.988,27.736,20.325,0.9621,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.016,0.014,-0.005,-0.025,20,20,4.967,4.472,5.010,4.502,0.554,0.421,0.152,1.455,0.4225,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.03,4
1595,20,5002,4,0,1,0,0,0,27.452,20.564,26.497,20.081,1.0042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.018,0.014,-0.006,-0.025,15,40,4.985,4.482,5.024,4.511,0.681,0.338,-0.047,1.570,0.4286,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.03,5
1615,20,5000,4,0,1,0,0,0,27.812,20.194,26.337,19.287,0.9605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.018,0.014,-0.006,-0.025,35,60,4.997,4.491,5.038,4.520,0.639,0.391,0.267,1.581,0.4332,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.03,5
1635,20,5002,4,0,1,0,0,0,28.193,19.567,28.334,18.066,1.0084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.018,0.014,-0.006,-0.025,55,80,5.011,4.499,5.052,4.529,0.562,0.327,0.194,1.605,0.4379,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.03,5
1655,20,5002,4,0,1,0,0,0,28.575,19.482,28.021,19.409,0.9796,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.018,0.014,-0.006,-0.025,75,100,5.024,4.509,5.066,4.538,0.716,0.398,-0.038,1.639,0.4428,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.56,2.03,5
1675,20,5000,4,0,1,0,0,0,28.768,19.613,27.273,20.325,0.9979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.018,0.014,-0.006,-0.025,95,120,5.039,4.518,5.080,4.547,0.624,0.438,0.198,1.502,0.4478,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.53,2.03,9
1700,25,5002,5,0,1,0,0,0,29.527,20.494,30.138,21.423,0.9706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.018,0.014,-0.006,-0.025,120,145,5.051,4.527,5.094,4.556,0.653,0.403,0.241,1.475,0.4526,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.53,2.01,5
1720,20,5002,4,0,1,0,0,0,29.923,20.258,29.811,19.409,0.9640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.018,0.014,-0.006,-0.025,140,165,5.069,4.538,5.108,4.565,0.730,0.348,-0.109,1.508,0.4586,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.53,2.01,5
1740,20,5000,4,0,1,0,0,0,30.293,19.580,32.961,17.334,0.9362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,-0.018,-0.007,-0.006,-0.010,160,15,5.082,4.546,5.122,4.573,0.528,0.381,0.197,1.424,0.4632,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.53,2.01,5
1760,20,5002,4,0,1,0,0,0,30.640,18.909,31.193,17.578,0.9824,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.048,-0.007,0.007,-0.010,15,35,5.095,4.555,5.136,4.582,0.668,0.324,0.021,1.428,0.4678,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.53,2.01,5
1780,20,5002,4,0,1,0,0,0,30.995,18.213,32.555,16.602,0.9745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.727,9.688,0.048,-0.007,0.007,-0.010,35,55,5.108,4.563,5.150,4.590,0.727,0.350,-0.016,1.486,0.4724,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,24.53,2.01,5
