# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# pos_kp=0.2500
# pos_ki=0.1000
# pos_kd=0.0500
# pos_shift_max=3.00
# pos_deadband=0.15
# pos_gate_err=8.00
# vel_kp=0.8000
# vel_kd=0.1500
# vel_max=5.00
# vel_rate_max=3.00
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_rate_max=10.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_origin_reset=true
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,vel_offset,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,pos_gate,flags
27841,2,90.19,6.91,89.00,-1.19,0.17,3.05,-4.65,-1.29,1.83,1.82,3.93,3.53,-4.43,1.83,-3.00,0.85,224
27860,2,90.36,7.92,89.00,-1.36,-0.31,2.99,-4.60,-1.24,1.63,1.60,3.93,3.53,-4.37,1.61,-3.00,0.83,224
27881,2,90.11,1.58,89.00,-1.11,0.64,2.93,-4.56,-1.20,0.90,1.05,3.93,3.53,-4.33,0.98,-3.00,0.86,224
27900,2,89.72,-4.53,89.00,-0.81,1.58,2.99,-4.55,-1.19,0.00,-0.04,3.93,3.53,-4.32,-0.02,-3.00,0.91,224
27921,2,89.49,-6.36,89.00,-0.49,2.52,3.05,-4.55,-1.19,0.04,-0.05,3.93,3.53,-4.32,-0.01,-3.00,0.94,224
27940,2,89.47,-4.76,89.00,-0.48,2.51,3.09,-4.54,-1.18,0.45,0.27,3.93,3.53,-4.32,0.36,-3.00,0.94,224
27962,2,89.72,0.26,89.00,-0.72,1.62,3.03,-4.52,-1.16,0.86,0.85,3.93,3.53,-4.30,0.86,-3.00,0.91,224
27979,2,90.01,4.66,89.00,-1.01,0.64,2.97,-4.49,-1.12,1.37,1.57,3.93,3.54,-4.26,1.47,-3.00,0.87,224
28001,2,90.38,8.19,89.00,-1.38,-0.45,2.91,-4.44,-1.07,1.65,1.60,3.93,3.53,-4.21,1.63,-3.00,0.83,224
28020,2,90.15,2.52,89.00,-1.26,0.03,2.85,-4.39,-1.03,1.32,1.32,3.93,3.53,-4.16,1.32,-3.00,0.86,224
28041,2,89.70,-4.47,89.00,-0.70,1.80,2.91,-4.37,-1.01,0.02,0.02,3.93,3.53,-4.14,0.02,-3.00,0.91,224
28061,2,89.50,-6.02,89.00,-0.50,2.39,2.97,-4.37,-1.01,-0.16,-0.05,3.93,3.54,-4.14,-0.10,-3.00,0.94,224
28081,2,89.41,-5.36,89.00,-0.41,2.58,2.98,-4.37,-1.01,0.36,0.36,3.93,3.53,-4.14,0.36,-3.00,0.95,224
28100,2,89.67,-0.06,89.00,-0.60,1.88,2.92,-4.35,-0.99,0.95,0.95,3.93,3.54,-4.12,0.95,-3.00,0.92,224
28120,2,90.03,5.16,89.00,-0.93,0.73,2.86,-4.31,-0.95,1.48,1.49,3.93,3.54,-4.08,1.48,-3.00,0.87,224
28141,2,90.30,7.66,89.00,-1.30,-0.35,2.80,-4.26,-0.90,1.66,1.64,3.93,3.54,-4.03,1.65,-3.00,0.84,224
28162,2,90.23,4.76,89.00,-1.23,-0.05,2.74,-4.22,-0.85,1.39,1.42,3.93,3.54,-3.99,1.40,-3.00,0.85,224
28180,2,89.84,-2.18,89.00,-0.94,0.92,2.71,-4.20,-0.83,0.12,0.18,3.93,3.54,-3.97,0.15,-3.00,0.90,240
28201,2,89.57,-5.36,89.00,-0.57,2.00,2.77,-4.20,-0.84,-0.16,-0.08,3.93,3.54,-3.97,-0.12,-3.00,0.93,224
28220,2,89.48,-5.10,89.00,-0.49,2.22,2.83,-4.20,-0.84,0.15,0.17,3.93,3.54,-3.97,0.16,-3.00,0.94,224
28240,2,89.59,-2.05,89.00,-0.55,1.96,2.77,-4.19,-0.82,0.69,0.67,3.93,3.54,-3.96,0.68,-3.00,0.93,224
28262,2,89.89,2.91,89.00,-0.89,0.76,2.71,-4.16,-0.80,1.02,1.02,3.93,3.53,-3.93,1.02,-3.00,0.89,240
28280,2,90.27,7.31,89.00,-1.18,-0.15,2.65,-4.12,-0.76,1.31,1.33,3.93,3.54,-3.89,1.32,-3.00,0.84,224
28301,2,90.42,7.52,89.00,-1.42,-0.80,2.59,-4.08,-0.71,1.22,1.15,3.93,3.54,-3.85,1.19,-3.00,0.82,224
28322,2,90.25,3.00,89.00,-1.25,-0.15,2.53,-4.05,-0.68,0.42,0.55,3.93,3.53,-3.82,0.49,-3.00,0.84,224
28340,2,89.94,-2.44,89.00,-1.01,0.61,2.59,-4.05,-0.69,-0.29,-0.33,3.93,3.53,-3.82,-0.31,-3.00,0.88,240
28362,2,89.64,-6.10,89.00,-0.64,1.81,2.65,-4.06,-0.69,-0.11,-0.17,3.93,3.53,-3.83,-0.14,-3.00,0.92,224
28379,2,89.49,-6.89,89.00,-0.49,2.22,2.71,-4.06,-0.70,-0.06,-0.07,3.93,3.53,-3.83,-0.06,-3.00,0.94,224
28401,2,89.42,-5.41,89.00,-0.42,2.31,2.74,-4.05,-0.69,0.28,0.32,3.93,3.54,-3.82,0.30,-3.00,0.95,224
28420,2,89.75,0.80,89.00,-0.65,1.50,2.68,-4.04,-0.67,0.78,0.75,3.93,3.53,-3.81,0.76,-3.00,0.91,224
28441,2,90.15,6.40,89.00,-1.15,-0.13,2.62,-4.00,-0.64,1.43,1.44,3.93,3.54,-3.77,1.43,-3.00,0.86,224
28461,2,90.40,8.22,89.00,-1.40,-0.83,2.56,-3.95,-0.59,1.54,1.48,3.93,3.54,-3.72,1.51,-3.00,0.83,224
28481,2,90.28,4.13,89.00,-1.28,-0.32,2.50,-3.91,-0.55,0.98,0.95,3.93,3.53,-3.68,0.96,-3.00,0.84,224
28499,2,89.95,-1.58,89.00,-0.95,0.72,2.51,-3.90,-0.54,-0.24,-0.22,3.93,3.53,-3.67,-0.23,-3.00,0.88,240
28521,2,89.49,-7.38,89.00,-0.49,2.12,2.57,-3.91,-0.55,-0.37,-0.42,3.93,3.53,-3.68,-0.39,-3.00,0.94,224
28540,2,89.38,-6.95,89.00,-0.40,2.35,2.63,-3.92,-0.56,-0.09,-0.10,3.93,3.54,-3.69,-0.09,-3.00,0.95,224
28562,2,89.55,-2.44,89.00,-0.55,1.73,2.57,-3.91,-0.55,0.52,0.51,3.93,3.54,-3.68,0.52,-3.00,0.93,224
28580,2,89.90,3.54,89.00,-0.81,0.79,2.51,-3.89,-0.52,1.17,1.24,3.93,3.54,-3.66,1.21,-3.00,0.89,240
28601,2,90.21,7.17,89.00,-1.21,-0.49,2.45,-3.85,-0.48,1.46,1.57,3.93,3.54,-3.61,1.51,-3.00,0.85,224
28619,2,90.20,5.45,89.00,-1.20,-0.38,2.39,-3.80,-0.44,1.30,1.32,3.93,3.53,-3.57,1.31,-3.00,0.85,224
28640,2,89.82,-1.62,89.00,-0.92,0.54,2.38,-3.78,-0.41,0.51,0.29,3.93,3.54,-3.55,0.40,-3.00,0.90,240
28661,2,89.46,-6.36,89.00,-0.46,1.97,2.44,-3.78,-0.41,-0.19,-0.23,3.93,3.54,-3.55,-0.21,-3.00,0.94,224
28680,2,89.22,-7.92,89.00,-0.26,2.57,2.50,-3.78,-0.42,-0.02,-0.06,3.93,3.54,-3.55,-0.04,-3.00,0.97,224
28701,2,89.27,-4.95,89.00,-0.27,2.36,2.55,-3.78,-0.41,0.48,0.51,3.93,3.54,-3.55,0.50,-3.00,0.97,224
28721,2,89.49,-0.12,89.00,-0.49,1.58,2.49,-3.75,-0.39,0.91,0.87,3.93,3.54,-3.52,0.89,-3.00,0.94,224
28740,2,89.93,6.31,89.00,-0.82,0.45,2.43,-3.71,-0.35,1.61,1.46,3.93,3.54,-3.48,1.53,-3.00,0.88,224
28761,2,90.25,9.17,89.00,-1.25,-0.79,2.37,-3.66,-0.30,1.69,1.71,3.93,3.54,-3.43,1.70,-3.00,0.84,224
28780,2,90.01,3.28,89.00,-1.13,-0.31,2.31,-3.61,-0.25,1.30,1.30,3.93,3.54,-3.39,1.30,-3.00,0.87,224
28801,2,89.58,-3.75,89.00,-0.58,1.46,2.37,-3.60,-0.24,-0.16,-0.19,3.93,3.54,-3.37,-0.17,-3.00,0.93,224
28820,2,89.38,-5.39,89.00,-0.43,1.91,2.43,-3.61,-0.25,-0.20,-0.15,3.93,3.54,-3.38,-0.17,-3.00,0.95,224
28841,2,89.27,-5.25,89.00,-0.27,2.31,2.47,-3.61,-0.24,0.24,0.11,3.93,3.54,-3.38,0.18,-3.00,0.97,224
28861,2,89.46,-1.09,89.00,-0.46,1.64,2.41,-3.60,-0.24,0.52,0.54,3.93,3.54,-3.37,0.53,-3.00,0.94,224
28880,2,89.69,2.62,89.00,-0.69,0.82,2.35,-3.57,-0.21,1.39,1.33,3.93,3.53,-3.34,1.36,-3.00,0.91,240
28901,2,90.08,7.09,89.00,-1.08,-0.37,2.29,-3.52,-0.16,1.65,1.60,3.93,3.54,-3.29,1.62,-3.00,0.87,224
28921,2,90.13,5.93,89.00,-1.13,-0.45,2.23,-3.48,-0.12,1.39,1.37,3.93,3.53,-3.25,1.38,-3.00,0.86,224
28940,2,89.74,-1.13,89.00,-0.83,0.52,2.19,-3.46,-0.09,0.29,0.38,3.93,3.53,-3.23,0.34,-3.00,0.91,240
28962,2,89.44,-4.91,89.00,-0.44,1.71,2.25,-3.46,-0.10,-0.29,-0.28,3.93,3.54,-3.23,-0.29,-3.00,0.95,224
28980,2,89.35,-4.74,89.00,-0.36,1.92,2.31,-3.47,-0.10,0.07,-0.11,3.93,3.54,-3.23,-0.02,-3.00,0.96,224
29001,2,89.42,-2.23,89.00,-0.42,1.64,2.28,-3.46,-0.10,0.44,0.34,3.93,3.54,-3.23,0.39,-3.00,0.95,224
29019,2,89.59,0.96,89.00,-0.59,1.01,2.22,-3.44,-0.08,0.84,0.77,3.93,3.53,-3.21,0.80,-3.00,0.93,224
29041,2,89.93,5.48,89.00,-0.93,-0.08,2.16,-3.40,-0.04,1.30,1.25,3.93,3.54,-3.18,1.28,-3.00,0.88,224
29061,2,90.02,5.12,89.00,-1.02,-0.29,2.10,-3.37,-0.01,1.34,1.38,3.93,3.53,-3.14,1.36,-3.00,0.87,224
29081,2,89.85,1.19,89.00,-0.85,0.31,2.04,-3.34,0.02,0.67,0.69,3.93,3.53,-3.11,0.68,-3.00,0.89,240
29100,2,89.55,-3.28,89.00,-0.62,0.99,2.10,-3.33,0.03,-0.12,-0.16,3.93,3.53,-3.10,-0.14,-3.00,0.93,240
29121,2,89.36,-5.03,89.00,-0.36,1.78,2.16,-3.34,0.02,-0.11,-0.11,3.93,3.53,-3.11,-0.11,-3.00,0.95,224
29140,2,89.36,-3.89,89.00,-0.36,1.74,2.22,-3.33,0.03,0.19,0.22,3.93,3.53,-3.11,0.20,-3.00,0.95,224
29162,2,89.45,-1.12,89.00,-0.45,1.41,2.16,-3.32,0.04,0.60,0.75,3.93,3.54,-3.09,0.67,-3.00,0.94,224
29180,2,89.74,3.10,89.00,-0.67,0.64,2.10,-3.30,0.06,1.00,0.95,3.93,3.54,-3.07,0.97,-3.00,0.91,240
29201,2,89.93,4.90,89.00,-0.93,-0.17,2.04,-3.26,0.10,1.12,1.21,3.93,3.54,-3.03,1.17,-3.00,0.88,224
29220,2,89.91,3.42,89.00,-0.93,-0.14,1.98,-3.23,0.13,0.89,0.95,3.93,3.54,-3.00,0.92,-3.00,0.89,240
29241,2,89.67,-0.82,89.00,-0.67,0.70,2.02,-3.21,0.15,0.42,0.30,3.93,3.53,-2.98,0.36,-3.00,0.92,240
29260,2,89.51,-3.03,89.00,-0.51,1.25,2.08,-3.21,0.15,-0.10,-0.07,3.93,3.54,-2.98,-0.09,-3.00,0.94,224
29281,2,89.37,-3.82,89.00,-0.37,1.65,2.14,-3.21,0.15,0.05,0.07,3.93,3.53,-2.98,0.06,-3.00,0.95,224
29300,2,89.37,-2.47,89.00,-0.37,1.64,2.10,-3.20,0.16,0.40,0.36,3.93,3.54,-2.97,0.38,-3.00,0.95,224
29321,2,89.62,1.80,89.00,-0.62,0.72,2.04,-3.19,0.17,0.64,0.66,3.93,3.54,-2.96,0.65,-3.00,0.92,240
29340,2,89.89,5.44,89.00,-0.82,0.04,1.98,-3.16,0.20,1.18,1.20,3.93,3.53,-2.93,1.19,-3.00,0.89,224
29362,2,90.00,5.52,89.00,-1.00,-0.46,1.92,-3.12,0.24,1.26,1.25,3.93,3.53,-2.89,1.25,-3.00,0.88,224
29380,2,89.75,0.57,89.00,-0.83,0.12,1.88,-3.10,0.27,0.61,0.65,3.93,3.53,-2.87,0.63,-3.00,0.91,240
29400,2,89.49,-3.27,89.00,-0.54,1.00,1.94,-3.09,0.27,-0.09,-0.13,3.93,3.53,-2.86,-0.11,-3.00,0.94,240
29421,2,89.37,-3.89,89.00,-0.37,1.51,2.00,-3.10,0.26,-0.17,-0.10,3.93,3.53,-2.87,-0.14,-3.00,0.95,224
29441,2,89.36,-2.83,89.00,-0.36,1.51,2.04,-3.09,0.27,0.22,0.24,3.93,3.54,-2.87,0.23,-3.00,0.95,224
29461,2,89.48,-0.14,89.00,-0.48,1.09,1.98,-3.08,0.28,0.65,0.62,3.93,3.54,-2.85,0.63,-3.00,0.94,224
29481,2,89.68,3.00,89.00,-0.68,0.37,1.92,-3.06,0.30,0.90,0.87,3.93,3.54,-2.83,0.89,-3.00,0.91,240
29500,2,89.90,5.49,89.00,-0.84,-0.14,1.86,-3.03,0.33,0.91,1.01,3.93,3.53,-2.80,0.96,-3.00,0.89,224
29520,2,89.91,4.23,89.00,-0.94,-0.42,1.80,-3.00,0.36,0.89,0.92,3.93,3.53,-2.77,0.91,-3.00,0.89,224
29541,2,89.70,-0.06,89.00,-0.70,0.41,1.86,-2.99,0.38,0.19,0.13,3.93,3.54,-2.76,0.16,-3.00,0.91,240
29562,2,89.52,-2.61,89.00,-0.52,1.04,1.92,-2.99,0.38,-0.10,-0.06,3.93,3.53,-2.76,-0.08,-3.00,0.94,224
29580,2,89.45,-2.78,89.00,-0.46,1.24,1.97,-2.99,0.37,-0.01,0.06,3.93,3.54,-2.76,0.02,-3.00,0.94,224
29601,2,89.55,-0.46,89.00,-0.55,0.91,1.91,-2.99,0.38,0.15,0.27,3.93,3.53,-2.76,0.21,-3.00,0.93,240
29620,2,89.77,2.82,89.00,-0.71,0.33,1.85,-2.97,0.39,0.61,0.53,3.93,3.53,-2.74,0.57,-3.00,0.90,240
29641,2,89.94,4.61,89.00,-0.94,-0.39,1.79,-2.95,0.41,0.67,0.62,3.93,3.53,-2.72,0.65,-3.00,0.88,224
29659,2,90.03,4.93,89.00,-1.03,-0.66,1.73,-2.93,0.43,0.70,0.55,3.93,3.53,-2.70,0.62,-3.00,0.87,224
29682,2,89.88,1.47,89.00,-0.88,-0.15,1.78,-2.92,0.45,0.20,0.22,3.93,3.54,-2.69,0.21,-3.00,0.89,240
29700,2,89.74,-1.12,89.00,-0.78,0.27,1.84,-2.92,0.44,-0.20,-0.18,3.93,3.54,-2.69,-0.19,-3.00,0.91,240
29721,2,89.60,-2.83,89.00,-0.60,0.87,1.90,-2.93,0.44,-0.26,-0.30,3.93,3.53,-2.70,-0.28,-3.00,0.93,240
29740,2,89.62,-1.65,89.00,-0.61,0.85,1.91,-2.93,0.43,-0.13,-0.27,3.93,3.53,-2.70,-0.20,-3.00,0.92,240
29761,2,89.77,1.05,89.00,-0.77,0.29,1.85,-2.93,0.43,0.22,0.13,3.93,3.53,-2.70,0.17,-3.00,0.90,240
29780,2,89.91,2.88,89.00,-0.91,-0.19,1.79,-2.92,0.44,0.55,0.55,3.93,3.54,-2.69,0.55,-3.00,0.89,240
29801,2,90.03,3.74,89.00,-1.03,-0.57,1.73,-2.91,0.45,0.32,0.35,3.93,3.53,-2.68,0.34,-3.00,0.87,224
29820,2,90.08,3.44,89.00,-1.07,-0.70,1.72,-2.90,0.46,0.18,0.25,3.93,3.53,-2.67,0.22,-3.00,0.87,224
29841,2,90.02,1.71,89.00,-1.02,-0.45,1.76,-2.90,0.47,-0.02,-0.01,3.93,3.54,-2.67,-0.02,-3.00,0.87,224
29860,2,89.85,-0.97,89.00,-0.90,-0.01,1.82,-2.90,0.46,-0.29,-0.34,3.93,3.53,-2.67,-0.31,-3.00,0.89,240
29882,2,89.86,-0.51,89.00,-0.86,0.14,1.86,-2.92,0.45,-0.35,-0.38,3.93,3.53,-2.69,-0.36,-3.00,0.89,240
29899,2,89.89,0.16,89.00,-0.89,0.08,1.82,-2.92,0.44,-0.05,-0.08,3.93,3.53,-2.69,-0.07,-3.00,0.89,240
29921,2,89.95,1.16,89.00,-0.95,-0.17,1.81,-2.92,0.44,-0.03,-0.15,3.93,3.53,-2.69,-0.09,-3.00,0.88,240
29940,2,90.03,2.16,89.00,-1.01,-0.37,1.78,-2.92,0.44,-0.06,-0.06,3.93,3.53,-2.70,-0.06,-3.00,0.87,224
29961,2,90.09,2.51,89.00,-1.09,-0.61,1.76,-2.92,0.44,0.03,-0.06,3.93,3.53,-2.69,-0.01,-3.00,0.86,224
29981,2,90.08,1.63,89.00,-1.08,-0.52,1.78,-2.93,0.44,-0.15,-0.11,3.93,3.53,-2.70,-0.13,-3.00,0.87,224
30001,2,90.04,0.68,89.00,-1.04,-0.35,1.82,-2.93,0.43,-0.31,-0.32,3.93,3.54,-2.70,-0.31,-3.00,0.87,224
30020,2,90.01,0.22,89.00,-1.01,-0.22,1.85,-2.94,0.42,-0.36,-0.47,3.93,3.53,-2.71,-0.41,-3.00,0.87,224
30040,2,90.12,1.76,89.00,-1.08,-0.42,1.81,-2.95,0.41,-0.34,-0.18,3.93,3.53,-2.73,-0.26,-3.00,0.86,224
30061,2,90.17,2.14,89.00,-1.17,-0.71,1.77,-2.96,0.40,-0.10,0.01,3.93,3.54,-2.73,-0.05,-3.00,0.85,224
30082,2,90.20,2.02,89.00,-1.20,-0.80,1.78,-2.96,0.40,-0.21,-0.22,3.93,3.54,-2.73,-0.22,-3.00,0.85,224
30100,2,90.14,0.59,89.00,-1.16,-0.61,1.83,-2.97,0.39,-0.42,-0.39,3.93,3.54,-2.74,-0.41,-3.00,0.86,224
30121,2,90.11,-0.00,89.00,-1.11,-0.38,1.87,-2.99,0.38,-0.49,-0.58,3.93,3.54,-2.76,-0.53,-3.00,0.86,224
30140,2,90.23,1.67,89.00,-1.20,-0.65,1.81,-3.00,0.36,-0.29,-0.26,3.93,3.54,-2.77,-0.28,-3.00,0.85,224
30160,2,90.23,1.18,89.00,-1.24,-0.78,1.81,-3.01,0.36,-0.28,-0.15,3.93,3.54,-2.78,-0.22,-3.00,0.85,224
30182,2,90.14,-0.34,89.00,-1.14,-0.45,1.87,-3.02,0.35,-0.39,-0.53,3.93,3.53,-2.79,-0.46,-3.00,0.86,224
30200,2,90.17,0.19,89.00,-1.13,-0.36,1.90,-3.04,0.32,-0.62,-0.71,3.93,3.54,-2.81,-0.67,-3.00,0.85,224
30221,2,90.25,1.49,89.00,-1.25,-0.72,1.84,-3.05,0.31,-0.24,-0.23,3.93,3.54,-2.82,-0.24,-3.00,0.84,224
30241,2,90.27,1.41,89.00,-1.27,-0.81,1.84,-3.06,0.31,-0.38,-0.28,3.93,3.54,-2.83,-0.33,-3.00,0.84,224
30260,2,90.29,1.49,89.00,-1.28,-0.81,1.86,-3.07,0.30,-0.45,-0.47,3.93,3.54,-2.84,-0.46,-3.00,0.84,224
30282,2,90.39,2.60,89.00,-1.39,-1.12,1.82,-3.08,0.28,-0.26,-0.32,3.93,3.54,-2.85,-0.29,-3.00,0.83,224
30299,2,90.32,1.20,89.00,-1.32,-0.92,1.86,-3.09,0.27,-0.47,-0.31,3.93,3.54,-2.86,-0.39,-3.00,0.83,224
30321,2,90.23,-0.31,89.00,-1.23,-0.57,1.92,-3.11,0.25,-0.75,-0.85,3.93,3.54,-2.88,-0.80,-3.00,0.85,224
30340,2,90.29,0.69,89.00,-1.27,-0.65,1.93,-3.13,0.23,-0.59,-0.67,3.93,3.53,-2.90,-0.63,-3.00,0.84,224
30361,2,90.44,2.80,89.00,-1.44,-1.18,1.88,-3.15,0.21,-0.55,-0.45,3.93,3.53,-2.92,-0.50,-3.00,0.82,224
30381,2,90.63,4.85,89.00,-1.63,-1.77,1.82,-3.16,0.20,-0.19,-0.35,3.93,3.53,-2.93,-0.27,-3.00,0.80,224
30401,2,90.67,4.14,89.00,-1.67,-1.85,1.81,-3.17,0.19,-0.36,-0.43,3.93,3.53,-2.94,-0.39,-3.00,0.79,224
30419,2,90.57,1.85,89.00,-1.57,-1.48,1.87,-3.19,0.17,-0.91,-0.96,3.93,3.54,-2.96,-0.94,-3.00,0.80,224
30441,2,90.40,-0.80,89.00,-1.40,-0.87,1.93,-3.22,0.14,-1.11,-1.07,3.93,3.54,-2.99,-1.09,-3.00,0.82,224
30460,2,90.29,-2.23,89.00,-1.32,-0.56,1.99,-3.26,0.11,-1.04,-1.10,3.93,3.54,-3.03,-1.07,-3.00,0.84,224
30482,2,90.34,-1.03,89.00,-1.35,-0.62,2.05,-3.29,0.07,-0.94,-0.90,3.93,3.53,-3.06,-0.92,-3.00,0.83,224
30500,2,90.56,2.72,89.00,-1.49,-1.06,1.99,-3.31,0.05,-0.72,-0.64,3.93,3.54,-3.08,-0.68,-3.00,0.80,224
30521,2,90.84,6.07,89.00,-1.84,-2.17,1.93,-3.33,0.04,-0.03,-0.18,3.93,3.54,-3.09,-0.11,-3.00,0.77,224
30539,2,90.87,5.36,89.00,-1.87,-2.24,1.87,-3.33,0.03,-0.27,-0.32,3.93,3.54,-3.10,-0.30,-3.00,0.77,224
30561,2,90.75,2.03,89.00,-1.75,-1.79,1.93,-3.35,0.01,-0.95,-1.09,3.93,3.53,-3.12,-1.02,-3.00,0.78,224
30581,2,90.57,-0.79,89.00,-1.57,-1.15,1.99,-3.39,-0.03,-1.31,-1.42,3.93,3.53,-3.16,-1.37,-3.00,0.80,224
30601,2,90.48,-1.67,89.00,-1.48,-0.83,2.05,-3.43,-0.07,-1.36,-1.36,3.93,3.53,-3.20,-1.36,-3.00,0.82,224
30620,2,90.51,-0.60,89.00,-1.49,-0.86,2.11,-3.47,-0.11,-1.22,-1.20,3.93,3.53,-3.24,-1.21,-3.00,0.81,224
30641,2,90.73,2.95,89.00,-1.73,-1.58,2.05,-3.50,-0.14,-0.71,-0.77,3.93,3.54,-3.27,-0.74,-3.00,0.78,224
30660,2,91.06,6.94,89.00,-1.97,-2.37,1.99,-3.52,-0.16,-0.48,-0.64,3.93,3.54,-3.29,-0.56,-3.00,0.74,224
30680,2,91.20,7.54,89.00,-2.20,-3.02,1.93,-3.53,-0.17,-0.44,-0.44,3.93,3.53,-3.30,-0.44,-3.00,0.72,224
30701,2,91.14,4.37,89.00,-2.14,-2.69,1.97,-3.56,-0.19,-1.00,-0.96,3.93,3.53,-3.32,-0.98,-3.00,0.73,224
30721,2,90.97,0.98,89.00,-1.97,-2.06,2.03,-3.60,-0.23,-1.73,-1.66,3.93,3.54,-3.37,-1.70,-3.00,0.75,224
30740,2,90.78,-1.87,89.00,-1.83,-1.52,2.09,-3.65,-0.29,-1.95,-2.02,3.93,3.53,-3.42,-1.99,-3.00,0.78,224
30761,2,90.73,-1.89,89.00,-1.73,-1.22,2.15,-3.71,-0.35,-1.77,-1.80,3.93,3.53,-3.48,-1.78,-3.00,0.78,224
30781,2,90.96,2.02,89.00,-1.96,-1.93,2.21,-3.76,-0.40,-1.46,-1.47,3.93,3.53,-3.53,-1.47,-3.00,0.75,224
30800,2,91.31,6.52,89.00,-2.20,-2.61,2.15,-3.80,-0.43,-0.96,-0.95,3.93,3.54,-3.57,-0.96,-3.00,0.71,224
30821,2,91.62,9.16,89.00,-2.62,-3.83,2.09,-3.82,-0.46,-0.58,-0.42,3.93,3.54,-3.59,-0.50,-3.00,0.67,224
30841,2,91.66,7.15,89.00,-2.66,-3.80,2.03,-3.85,-0.48,-1.18,-1.18,3.93,3.53,-3.61,-1.18,-3.00,0.67,224
30860,2,91.43,2.19,89.00,-2.50,-3.25,2.09,-3.89,-0.53,-1.90,-2.06,3.93,3.54,-3.66,-1.98,-3.00,0.70,224
30882,2,91.16,-2.20,89.00,-2.16,-2.06,2.15,-3.96,-0.60,-2.40,-2.45,3.93,3.53,-3.73,-2.42,-3.00,0.73,224
30900,2,91.01,-3.56,89.00,-2.04,-1.65,2.21,-4.04,-0.67,-2.45,-2.45,3.93,3.53,-3.81,-2.45,-3.00,0.75,224
30921,2,91.14,-0.33,89.00,-2.14,-2.05,2.27,-4.11,-0.75,-2.14,-2.07,3.93,3.54,-3.88,-2.10,-3.00,0.73,224
30939,2,91.43,4.17,89.00,-2.43,-2.94,2.26,-4.16,-0.80,-1.48,-1.48,3.93,3.54,-3.93,-1.48,-3.00,0.70,224
30961,2,91.99,10.79,89.00,-2.99,-4.58,2.20,-4.20,-0.83,-0.88,-0.93,3.93,3.54,-3.97,-0.90,-3.00,0.63,224
30981,2,92.16,10.25,89.00,-3.16,-4.94,2.14,-4.23,-0.86,-1.00,-1.00,3.93,3.54,-4.00,-1.00,-3.00,0.61,224
31001,2,92.04,5.73,89.00,-3.04,-4.40,2.13,-4.28,-0.91,-2.06,-2.08,3.93,3.54,-4.05,-2.07,-3.00,0.62,224
31020,2,91.66,-0.89,89.00,-2.76,-3.44,2.19,-4.35,-0.99,-2.93,-2.96,3.93,3.54,-4.13,-2.94,-3.00,0.67,224
31041,2,91.39,-4.19,89.00,-2.39,-2.26,2.25,-4.45,-1.09,-3.23,-3.26,3.93,3.54,-4.22,-3.25,-3.00,0.70,224
31059,2,91.38,-3.27,89.00,-2.38,-2.26,2.31,-4.54,-1.18,-3.00,-3.00,3.93,3.53,-4.32,-3.00,-3.00,0.70,224
31082,2,91.74,3.25,89.00,-2.74,-3.44,2.37,-4.63,-1.26,-2.40,-2.34,3.93,3.54,-4.40,-2.37,-3.00,0.66,224
31100,2,92.38,11.02,89.00,-3.22,-4.82,2.31,-4.68,-1.32,-1.46,-1.45,3.93,3.54,-4.45,-1.45,-3.00,0.58,224
31121,2,92.67,11.58,89.00,-3.67,-5.96,2.25,-4.72,-1.36,-1.14,-1.14,3.93,3.54,-4.49,-1.14,-3.00,0.54,224
31140,2,92.36,3.27,89.00,-3.46,-5.11,2.22,-4.77,-1.40,-2.19,-2.11,3.93,3.54,-4.54,-2.15,-3.00,0.58,224
31161,2,91.76,-6.33,89.00,-2.76,-2.79,2.28,-4.86,-1.49,-3.35,-3.46,3.93,3.54,-4.63,-3.40,-3.00,0.65,224
31180,2,91.34,-11.10,89.00,-2.34,-1.52,2.34,-4.97,-1.60,-3.85,-3.77,3.93,3.54,-4.74,-3.81,-3.00,0.71,224
31201,2,91.01,-11.68,89.00,-2.01,-0.75,2.40,-5.08,-1.72,-3.37,-3.43,3.93,3.54,-4.85,-3.40,-3.00,0.75,224
31220,2,91.61,-0.69,89.00,-2.42,-2.15,2.46,-5.16,-1.80,-2.15,-2.28,3.93,3.54,-4.93,-2.22,-3.00,0.67,224
31241,2,92.30,8.52,89.00,-3.30,-4.82,2.40,-5.20,-1.84,-0.46,-0.52,3.93,3.54,-4.97,-0.49,-3.00,0.59,224
31260,2,92.46,7.63,89.00,-3.45,-5.16,2.34,-5.21,-1.85,-0.57,-0.49,3.93,3.54,-4.98,-0.53,-3.00,0.57,224
31282,2,92.03,-1.30,89.00,-3.03,-3.61,2.40,-5.25,-1.89,-1.69,-1.68,3.93,3.54,-5.02,-1.69,-3.00,0.62,224
