# profile_scope=live
# profile_run_start_uptime_ms=0
# prof_imu_max_us=1127
# prof_ctl_max_us=749
# prof_disp_max_us=50598
# prof_ws_max_us=22
# prof_tel_max_us=317
# prof_crsf_max_us=503
# prof_can_max_us=361
# prof_bal_max_us=118
# prof_adrv_max_us=22
# prof_loopgap_max_us=53136
# prof_ctlgap_max_us=44494
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=127
# standing_drive=ch1_ch2_velocity_feedforward_v1
# standing_drive_limits=velocity_rad_s:1 turn_rad_s:0.5 accel:0.5 decel:0.75 turn_accel:0.75
# standing_drive_gates=deadband:0.06 neutral_calm_ms:400 stop_calm_ms:400 rc_fresh_ms:100
# standing_drive_flags=ready:1 moving_or_braking:2 turning:4 fresh_input:8
# startup_recoil=confirmed_unwind_v1
# startup_recoil_multiplier=2 enter_rad_s=0.35 exit_rad_s=0.15 confirm_ms=60 blend_ms=120
# startup_recoil_active_flag=0x01
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=3
# sample_size_bytes=236
# sample_count=2881
# checksum=0x90FA4B79
# checksum_valid=1
# build_date=Sep 19 2026
# build_time=15:41:55
# run_start_uptime_ms=61344
# run_end_uptime_ms=118949
# run_duration_ms=57605
# end_reason=arms disarmed
# test_note=standing-drive-v1
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=3.5725
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0xED14696F
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms,pilot_forward,pilot_steering,pilot_turn,pilot_flags
44244,20,5008,4,0,2,240,0,0,87.442,0.113,87.589,0.122,0.9811,87.965,0.519,86.121,86.121,0.000,-1.450,0.030,0.030,0.025,0.035,1.8442,1.8442,-0.9987,-0.0097,0.9890,1.4169,0.4569,0.9351,1.0000,11.405,15.511,0.008,-0.030,0.006,0.108,1,1,3.931,3.537,3.930,3.537,0.140,0.017,-0.151,0.016,0.0002,0.0000,0.9890,0.0000,6040.0,0,10.540,-0.011,0.005,0.005,18,24.18,0.51,5,-0.9987,0.0000,0.0000,11
44264,20,5004,4,0,2,240,0,0,87.442,0.070,87.325,-0.122,0.9786,87.974,0.524,86.122,86.122,0.000,-1.450,0.043,0.043,0.038,0.048,1.8516,1.8516,-0.9987,-0.0018,0.9969,1.4212,0.4606,0.9345,1.0000,11.406,15.511,0.030,-0.004,0.003,0.120,1,1,3.930,3.537,3.930,3.537,-0.109,0.050,-0.114,-0.031,0.0002,0.0000,0.9969,0.0000,6060.0,0,10.540,0.013,0.005,0.005,18,24.18,0.51,5,-0.9987,0.0000,0.0000,11
44284,20,5004,4,0,2,240,0,0,87.445,0.098,87.414,0.366,0.9795,87.986,0.530,86.122,86.122,0.000,-1.450,0.052,0.052,0.048,0.057,1.8641,1.8641,-0.9987,0.0178,1.0165,1.4256,0.4696,0.9338,1.0000,11.406,15.513,0.030,0.079,0.016,0.114,1,1,3.930,3.537,3.930,3.537,-0.022,-0.007,-0.033,-0.043,0.0001,0.0000,1.0165,0.0000,6080.0,0,10.541,0.054,0.004,0.004,18,24.18,0.51,5,-0.9987,0.0000,0.0000,11
44304,20,5004,4,0,2,240,0,0,87.452,0.188,87.289,0.671,0.9808,88.000,0.534,86.122,86.122,0.000,-1.450,0.054,0.054,0.049,0.058,1.8782,1.8782,-0.9987,0.0407,1.0394,1.4301,0.4802,0.9333,1.0000,11.408,15.514,0.080,0.086,0.006,0.126,1,1,3.930,3.537,3.930,3.537,-0.029,-0.033,-0.060,0.032,0.0001,0.0000,1.0394,0.0000,6100.0,0,10.543,0.083,0.004,0.004,18,24.18,0.51,5,-0.9987,0.0000,0.0000,11
44324,20,5004,4,0,2,240,0,0,87.466,0.315,87.616,0.549,0.9805,88.022,0.534,86.122,86.122,0.000,-1.450,0.044,0.044,0.040,0.047,1.9000,1.9000,-0.9987,0.0804,1.0791,1.4347,0.4985,0.9333,1.0000,11.409,15.516,0.153,0.155,0.028,0.090,1,1,3.930,3.537,3.930,3.537,-0.020,0.049,-0.054,-0.024,0.0002,0.0000,1.0791,0.0000,6120.0,0,10.544,0.154,0.004,0.004,18,24.18,0.51,5,-0.9987,0.0000,0.0000,11
44344,20,5004,4,0,2,240,0,0,87.490,0.602,87.373,1.526,0.9806,88.031,0.532,86.122,86.122,0.000,-1.450,0.017,0.017,0.013,0.021,1.9097,1.9097,-0.9987,0.0918,1.0905,1.4394,0.5038,0.9335,1.0000,11.410,15.519,0.072,0.153,0.007,0.055,1,1,3.931,3.537,3.930,3.537,0.058,0.077,0.028,0.005,0.0002,0.0000,1.0905,0.0000,6140.0,0,10.546,0.113,0.002,0.002,18,24.18,0.51,5,-0.9987,0.0000,0.0000,11
44364,20,5004,4,0,2,240,0,0,87.515,0.757,86.955,0.732,0.9791,88.028,0.516,86.121,86.121,0.000,-1.450,-0.027,-0.027,-0.029,-0.025,1.9069,1.9069,-0.9987,0.0722,1.0709,1.4441,0.4948,0.9355,1.0000,11.411,15.520,-0.014,0.086,-0.004,0.032,1,1,3.931,3.537,3.930,3.537,0.062,0.005,0.175,0.023,0.0002,0.0000,1.0709,0.0000,6160.0,0,10.547,0.036,0.001,0.001,18,24.18,0.51,4,-0.9987,0.0000,0.0000,11
44384,20,5004,4,0,2,240,0,0,87.520,0.624,87.585,0.427,0.9794,88.026,0.508,86.121,86.121,0.000,-1.450,-0.033,-0.033,-0.034,-0.033,1.9052,1.9052,-0.9987,0.0565,1.0552,1.4486,0.4875,0.9365,1.0000,11.411,15.521,-0.014,0.069,-0.018,0.034,1,1,3.931,3.537,3.930,3.537,-0.046,0.013,-0.021,0.016,0.0002,0.0000,1.0552,0.0000,6180.0,0,10.547,0.027,0.000,0.000,18,24.21,0.51,5,-0.9987,0.0000,0.0000,11
44404,20,5004,4,0,2,240,0,0,87.527,0.587,87.427,0.549,0.9793,88.018,0.499,86.122,86.122,0.000,-1.450,-0.047,-0.047,-0.047,-0.046,1.8966,1.8966,-0.9987,0.0253,1.0240,1.4531,0.4731,0.9376,1.0000,11.410,15.521,-0.077,0.011,-0.026,0.029,1,1,3.930,3.537,3.930,3.537,-0.009,-0.033,-0.075,0.019,0.0001,0.0000,1.0240,0.0000,6200.0,0,10.547,-0.033,0.000,0.000,18,24.21,0.53,5,-0.9987,0.0000,0.0000,11
44424,20,5004,4,0,2,240,0,0,87.533,0.527,87.296,0.488,0.9835,88.016,0.486,86.122,86.122,0.000,-1.450,-0.070,-0.070,-0.070,-0.070,1.8938,1.8938,-0.9987,0.0068,1.0055,1.4574,0.4645,0.9393,1.0000,11.410,15.520,-0.059,0.004,-0.047,0.024,1,1,3.930,3.537,3.930,3.537,0.128,-0.024,0.029,0.018,0.0001,0.0000,1.0055,0.0000,6220.0,0,10.547,-0.027,0.000,0.000,18,24.21,0.53,5,-0.9987,0.0000,0.0000,11
44444,20,5004,4,0,2,240,0,0,87.541,0.507,87.428,0.427,0.9795,88.014,0.475,86.122,86.122,0.000,-1.450,-0.090,-0.090,-0.090,-0.090,1.8923,1.8923,-0.9987,-0.0079,0.9908,1.4617,0.4578,0.9407,1.0000,11.409,15.520,-0.098,0.028,-0.036,0.006,1,1,3.930,3.537,3.930,3.537,-0.038,-0.060,-0.101,0.090,0.0001,0.0000,0.9908,0.0000,6240.0,0,10.546,-0.035,-0.000,-0.000,18,24.21,0.53,5,-0.9987,0.0000,0.0000,11
44464,20,5004,4,0,2,240,0,0,87.545,0.434,87.524,0.305,0.9779,88.015,0.469,86.122,86.122,0.000,-1.450,-0.096,-0.096,-0.095,-0.096,1.8937,1.8937,-0.9987,-0.0153,0.9834,1.4660,0.4544,0.9414,1.0000,11.407,15.519,-0.033,-0.025,-0.017,0.007,1,1,3.930,3.537,3.930,3.537,-0.008,0.033,0.003,0.079,0.0001,0.0000,0.9834,0.0000,6260.0,0,10.545,-0.029,-0.001,-0.001,18,24.21,0.53,5,-0.9987,0.0000,0.0000,11
44484,20,5003,4,0,2,240,0,0,87.542,0.245,87.544,-0.122,0.9801,88.005,0.473,86.121,86.121,0.000,-1.450,-0.072,-0.072,-0.071,-0.073,1.8843,1.8843,-0.9987,-0.0460,0.9527,1.4701,0.4402,0.9408,1.0000,11.405,15.517,-0.079,-0.127,-0.038,0.017,1,1,3.931,3.537,3.930,3.537,0.041,0.024,-0.098,0.043,0.0002,0.0000,0.9527,0.0000,6280.0,0,10.543,-0.103,-0.001,-0.001,18,24.21,0.53,5,-0.9987,0.0000,0.0000,11
44504,20,5004,4,0,2,240,0,0,87.535,0.041,87.773,-0.671,0.9803,87.992,0.470,86.122,86.122,0.000,-1.450,-0.062,-0.062,-0.061,-0.063,1.8706,1.8706,-0.9987,-0.0870,0.9117,1.4741,0.4212,0.9412,1.0000,11.403,15.514,-0.156,-0.170,-0.012,0.071,1,1,3.930,3.537,3.930,3.537,-0.020,-0.018,0.010,-0.019,0.0001,0.0000,0.9117,0.0000,6300.0,0,10.540,-0.163,0.000,0.000,18,24.21,0.53,5,-0.9987,0.0000,0.0000,11
44524,20,5010,4,0,2,240,0,0,87.520,-0.185,87.586,-0.671,0.9799,87.984,0.472,86.122,86.122,0.000,-1.450,-0.040,-0.040,-0.040,-0.040,1.8622,1.8622,-0.9987,-0.1148,0.8839,1.4780,0.4084,0.9410,1.0000,11.401,15.511,-0.100,-0.233,-0.020,0.083,1,1,3.930,3.537,3.930,3.537,-0.145,0.043,-0.037,-0.001,0.0001,0.0000,0.8839,0.0000,6320.0,0,10.538,-0.166,0.001,0.001,18,24.21,0.53,5,-0.9987,0.0000,0.0000,11
44544,20,5004,4,0,2,240,0,0,87.518,-0.205,87.589,-0.061,0.9811,87.996,0.466,86.122,86.122,0.000,-1.450,-0.050,-0.050,-0.051,-0.048,1.8744,1.8744,-0.9987,-0.0965,0.9022,1.4819,0.4168,0.9417,1.0000,11.400,15.508,-0.037,-0.088,-0.010,0.084,1,1,3.930,3.537,3.930,3.537,0.036,-0.082,-0.019,0.034,0.0001,0.0000,0.9022,0.0000,6340.0,0,10.536,-0.063,0.002,0.002,18,24.18,0.53,5,-0.9987,0.0000,0.0000,11
44564,20,5010,4,0,2,240,0,0,87.526,-0.097,88.063,0.122,0.9828,88.014,0.471,86.122,86.122,0.000,-1.450,-0.050,-0.050,-0.052,-0.047,1.8926,1.8926,-0.9987,-0.0635,0.9352,1.4859,0.4321,0.9412,1.0000,11.399,15.507,0.024,-0.028,0.004,0.085,1,1,3.930,3.537,3.930,3.537,0.062,-0.003,-0.097,0.104,0.0001,0.0000,0.9352,0.0000,6360.0,0,10.535,-0.002,0.002,0.002,18,24.18,0.52,5,-0.9987,0.0000,0.0000,11
44584,20,5007,4,0,2,240,0,0,87.531,-0.025,87.711,-0.122,0.9783,88.012,0.484,86.122,86.122,0.000,-1.450,-0.029,-0.029,-0.031,-0.027,1.8900,1.8900,-0.9987,-0.0771,0.9216,1.4899,0.4258,0.9395,1.0000,11.398,15.506,-0.086,-0.118,0.002,0.101,1,1,3.930,3.537,3.930,3.537,-0.068,0.082,-0.157,-0.043,0.0001,0.0000,0.9216,0.0000,6380.0,0,10.533,-0.102,0.002,0.002,18,24.18,0.52,5,-0.9987,0.0000,0.0000,11
44604,20,5009,4,0,2,240,0,0,87.529,-0.063,87.626,-0.244,0.9786,88.015,0.482,86.122,86.122,0.000,-1.450,-0.029,-0.029,-0.031,-0.027,1.8929,1.8929,-0.9987,-0.0797,0.9190,1.4939,0.4246,0.9397,1.0000,11.396,15.505,-0.098,-0.071,0.010,0.088,1,1,3.930,3.537,3.930,3.537,-0.035,0.059,-0.057,-0.060,0.0001,0.0000,0.9190,0.0000,6400.0,0,10.533,-0.085,0.002,0.002,18,24.18,0.52,5,-0.9987,0.0000,0.0000,11
44624,20,5010,4,0,2,240,0,0,87.526,-0.135,87.707,-0.427,0.9825,88.023,0.489,86.122,86.122,0.000,-1.450,-0.010,-0.010,-0.012,-0.008,1.9016,1.9016,-0.9987,-0.0681,0.9306,1.4980,0.4299,0.9389,1.0000,11.395,15.505,-0.028,-0.065,0.023,0.087,1,1,3.930,3.537,3.930,3.537,0.086,-0.040,0.005,0.037,0.0001,0.0000,0.9306,0.0000,6420.0,0,10.532,-0.047,0.001,0.001,18,24.18,0.52,5,-0.9987,0.0000,0.0000,11
44644,20,5009,4,0,2,240,0,0,87.527,-0.131,87.803,-0.122,0.9809,88.042,0.496,86.122,86.122,0.000,-1.450,0.005,0.005,0.004,0.006,1.9200,1.9200,-0.9987,-0.0344,0.9643,1.5021,0.4455,0.9379,1.0000,11.394,15.505,0.022,0.034,0.024,0.090,1,1,3.930,3.537,3.930,3.537,-0.041,-0.010,-0.030,0.022,0.0001,0.0000,0.9643,0.0000,6440.0,0,10.531,0.028,0.000,0.000,18,24.18,0.52,5,-0.9987,0.0000,0.0000,11
44664,20,5004,4,0,2,240,0,0,87.527,-0.102,87.502,0.000,0.9805,88.056,0.515,86.122,86.122,0.000,-1.450,0.040,0.040,0.039,0.040,1.9342,1.9342,-0.9987,-0.0090,0.9897,1.5064,0.4572,0.9356,1.0000,11.394,15.505,0.103,-0.027,0.035,0.094,1,1,3.930,3.537,3.930,3.537,0.012,0.033,0.053,0.019,0.0001,0.0000,0.9897,0.0000,6460.0,0,10.531,0.038,0.000,0.000,18,24.18,0.52,5,-0.9987,0.0000,0.0000,11
44684,20,5009,4,0,2,240,0,0,87.527,-0.111,87.713,-0.244,0.9791,88.064,0.529,86.121,86.121,0.000,-1.450,0.069,0.069,0.068,0.069,1.9434,1.9434,-0.9987,0.0040,1.0027,1.5108,0.4633,0.9338,1.0000,11.394,15.505,0.054,0.002,0.041,0.122,1,1,3.931,3.537,3.930,3.537,0.098,-0.028,-0.180,-0.036,0.0002,0.0000,1.0027,0.0000,6480.0,0,10.532,0.028,0.000,0.000,18,24.18,0.52,5,-0.9987,0.0000,0.0000,11
44704,20,5004,4,0,2,240,0,0,87.532,-0.037,87.697,0.122,0.9786,88.075,0.533,86.122,86.122,0.000,-1.450,0.070,0.070,0.070,0.070,1.9536,1.9536,-0.9987,0.0181,1.0168,1.5151,0.4698,0.9334,1.0000,11.395,15.506,0.077,0.011,0.065,0.148,1,1,3.930,3.537,3.930,3.537,0.157,0.031,-0.076,-0.026,0.0001,0.0000,1.0168,0.0000,6500.0,0,10.532,0.044,-0.000,-0.000,18,24.18,0.52,5,-0.9987,0.0000,0.0000,11
44724,20,5004,4,0,2,240,0,0,87.531,-0.029,87.515,0.000,0.9802,88.091,0.544,86.122,86.122,0.000,-1.450,0.092,0.092,0.092,0.091,1.9691,1.9691,-0.9987,0.0451,1.0438,1.5196,0.4823,0.9320,1.0000,11.396,15.506,0.083,0.108,0.061,0.132,1,1,3.930,3.537,3.930,3.537,0.059,-0.003,-0.047,0.034,0.0001,0.0000,1.0438,0.0000,6520.0,0,10.533,0.095,0.000,0.000,18,24.18,0.60,9,-0.9987,0.0000,0.0000,11
44744,20,5004,4,0,2,240,0,0,87.541,0.075,87.861,0.366,0.9816,88.104,0.549,86.122,86.122,0.000,-1.450,0.094,0.094,0.094,0.094,1.9824,1.9824,-0.9987,0.0662,1.0649,1.5242,0.4920,0.9313,1.0000,11.398,15.508,0.091,0.120,0.052,0.128,1,1,3.930,3.537,3.930,3.537,-0.029,-0.011,-0.106,-0.013,0.0001,0.0000,1.0649,0.0000,6540.0,0,10.535,0.105,0.000,0.000,18,24.18,0.60,5,-0.9987,0.0000,0.0000,11
44764,20,5000,4,0,2,240,0,0,87.552,0.201,87.414,0.488,0.9795,88.118,0.552,86.122,86.122,0.000,-1.450,0.090,0.090,0.090,0.091,1.9961,1.9961,-0.9987,0.0876,1.0863,1.5289,0.5019,0.9309,1.0000,11.400,15.510,0.105,0.150,0.050,0.137,1,1,3.930,3.537,3.930,3.537,0.067,-0.104,-0.114,0.083,0.0001,0.0000,1.0863,0.0000,6560.0,0,10.537,0.127,0.000,0.000,18,24.18,0.60,5,-0.9987,0.0000,0.0000,11
44784,20,5004,4,0,2,240,0,0,87.577,0.477,87.598,0.977,0.9790,88.124,0.541,86.122,86.122,0.000,-1.450,0.044,0.044,0.044,0.045,2.0021,2.0021,-0.9987,0.0890,1.0877,1.5336,0.5025,0.9324,1.0000,11.403,15.512,0.074,0.109,0.008,0.124,1,1,3.930,3.537,3.930,3.537,0.112,-0.122,0.048,0.044,0.0001,0.0000,1.0877,0.0000,6580.0,0,10.539,0.092,0.001,0.001,18,24.18,0.60,5,-0.9987,0.0000,0.0000,11
44804,20,5010,4,0,2,240,0,0,87.593,0.625,87.213,0.916,0.9794,88.116,0.531,86.121,86.121,0.000,-1.450,0.013,0.013,0.011,0.014,1.9949,1.9949,-0.9987,0.0603,1.0590,1.5381,0.4892,0.9337,1.0000,11.404,15.513,0.037,-0.024,0.008,0.099,1,1,3.931,3.537,3.930,3.537,-0.092,-0.039,-0.004,0.029,0.0002,0.0000,1.0590,0.0000,6600.0,0,10.541,0.007,0.002,0.002,18,24.18,0.60,5,-0.9987,0.0000,0.0000,11
44824,20,5010,4,0,2,240,0,0,87.596,0.514,87.553,0.061,0.9779,88.116,0.520,86.122,86.122,0.000,-1.450,-0.001,-0.001,-0.002,0.001,1.9946,1.9946,-0.9987,0.0474,1.0461,1.5427,0.4833,0.9350,1.0000,11.404,15.514,0.008,0.039,0.009,0.132,1,1,3.930,3.537,3.930,3.537,-0.026,-0.036,-0.038,-0.002,0.0001,0.0000,1.0461,0.0000,6620.0,0,10.541,0.024,0.001,0.001,18,24.18,0.60,5,-0.9987,0.0000,0.0000,11
44844,20,5004,4,0,2,240,0,0,87.600,0.457,87.476,0.427,0.9814,88.118,0.516,86.122,86.122,0.000,-1.450,-0.002,-0.002,-0.003,-0.002,1.9966,1.9966,-0.9987,0.0413,1.0400,1.5472,0.4805,0.9354,1.0000,11.404,15.514,0.048,0.011,0.010,0.123,1,1,3.930,3.537,3.930,3.537,-0.108,-0.008,0.000,0.048,0.0001,0.0000,1.0400,0.0000,6640.0,0,10.541,0.030,0.000,0.000,18,24.18,0.60,5,-0.9987,0.0000,0.0000,11
44864,20,5003,4,0,2,240,0,0,87.601,0.378,87.408,0.122,0.9830,88.118,0.518,86.122,86.122,0.000,-1.450,0.007,0.007,0.006,0.007,1.9960,1.9960,-0.9987,0.0298,1.0285,1.5516,0.4751,0.9353,1.0000,11.404,15.514,0.022,-0.005,0.008,0.104,1,1,3.930,3.537,3.930,3.537,0.005,-0.014,-0.008,-0.018,0.0002,0.0000,1.0285,0.0000,6660.0,0,10.541,0.008,0.000,0.000,18,24.21,0.60,5,-0.9987,0.0000,0.0000,11
44884,20,5010,4,0,2,240,0,0,87.610,0.433,87.578,0.488,0.9824,88.124,0.508,86.122,86.122,0.000,-1.450,-0.017,-0.017,-0.018,-0.017,2.0020,2.0020,-0.9987,0.0319,1.0306,1.5561,0.4761,0.9365,1.0000,11.405,15.514,0.036,0.036,0.008,0.112,1,1,3.930,3.537,3.930,3.537,0.074,0.031,-0.128,-0.063,0.0001,0.0000,1.0306,0.0000,6680.0,0,10.542,0.036,0.001,0.001,18,24.21,0.59,5,-0.9987,0.0000,0.0000,11
44904,20,5004,4,0,2,240,0,0,87.621,0.482,87.603,0.549,0.9808,88.126,0.503,86.122,86.122,0.000,-1.450,-0.031,-0.031,-0.032,-0.030,2.0033,2.0033,-0.9987,0.0242,1.0229,1.5605,0.4726,0.9371,1.0000,11.404,15.514,-0.002,0.022,0.012,0.107,1,1,3.930,3.537,3.930,3.537,-0.038,0.006,0.031,-0.016,0.0000,0.0000,1.0229,0.0000,6700.0,0,10.541,0.010,0.000,0.000,18,24.21,0.59,5,-0.9987,0.0000,0.0000,11
44924,20,5009,4,0,2,240,0,0,87.634,0.544,87.574,0.671,0.9807,88.127,0.492,86.122,86.122,0.000,-1.450,-0.059,-0.059,-0.060,-0.059,2.0055,2.0055,-0.9987,0.0173,1.0160,1.5649,0.4694,0.9386,1.0000,11.404,15.514,0.034,-0.025,0.003,0.095,1,1,3.930,3.537,3.930,3.537,0.050,0.012,-0.155,0.062,0.0001,0.0000,1.0160,0.0000,6720.0,0,10.541,0.005,0.000,0.000,18,24.21,0.59,5,-0.9987,0.0000,0.0000,11
44944,20,5009,4,0,2,240,0,0,87.647,0.607,87.470,0.793,0.9792,88.129,0.480,86.122,86.122,0.000,-1.450,-0.087,-0.087,-0.087,-0.086,2.0061,2.0061,-0.9987,0.0073,1.0060,1.5693,0.4648,0.9400,1.0000,11.404,15.514,-0.001,-0.022,-0.011,0.097,1,1,3.930,3.537,3.930,3.537,0.027,0.030,-0.089,0.084,0.0000,0.0000,1.0060,0.0000,6740.0,0,10.541,-0.011,0.000,0.000,18,24.21,0.59,5,-0.9987,0.0000,0.0000,11
44964,20,5004,4,0,2,240,0,0,87.660,0.644,87.423,0.793,0.9778,88.116,0.469,86.122,86.122,0.000,-1.450,-0.113,-0.113,-0.113,-0.113,1.9936,1.9936,-0.9987,-0.0327,0.9660,1.5735,0.4463,0.9414,1.0000,11.402,15.513,-0.124,-0.089,-0.019,0.055,1,1,3.930,3.537,3.930,3.537,-0.143,-0.009,-0.072,-0.087,0.0000,0.0000,0.9660,0.0000,6760.0,0,10.540,-0.107,-0.001,-0.001,18,24.21,0.59,5,-0.9987,0.0000,0.0000,11
44984,20,5004,4,0,2,240,0,0,87.665,0.543,87.798,0.061,0.9787,88.106,0.451,86.122,86.122,0.000,-1.450,-0.140,-0.140,-0.139,-0.141,1.9839,1.9839,-0.9987,-0.0666,0.9321,1.5775,0.4306,0.9436,1.0000,11.399,15.511,-0.135,-0.124,-0.006,0.067,1,1,3.930,3.537,3.930,3.537,-0.069,0.016,-0.145,-0.032,0.0000,0.0000,0.9321,0.0000,6780.0,0,10.537,-0.130,-0.001,-0.001,18,24.21,0.59,5,-0.9987,0.0000,0.0000,11
45004,20,5009,4,0,2,240,0,0,87.651,0.169,87.497,-1.343,0.9785,88.095,0.456,86.122,86.122,0.000,-1.450,-0.101,-0.101,-0.100,-0.102,1.9726,1.9726,-0.9987,-0.1010,0.8977,1.5814,0.4147,0.9430,1.0000,11.396,15.507,-0.135,-0.195,0.014,0.095,1,1,3.930,3.537,3.930,3.537,-0.098,-0.066,-0.057,-0.049,0.0000,0.0000,0.8977,0.0000,6800.0,0,10.533,-0.165,-0.001,-0.001,18,24.21,0.59,5,-0.9987,0.0000,0.0000,11
45024,20,5009,4,0,2,240,0,0,87.620,-0.327,87.703,-1.465,0.9810,88.105,0.475,86.122,86.122,0.000,-1.450,-0.022,-0.022,-0.021,-0.023,1.9836,1.9836,-0.9987,-0.0825,0.9162,1.5854,0.4233,0.9406,1.0000,11.393,15.505,-0.080,-0.016,0.030,0.092,1,1,3.930,3.537,3.930,3.537,0.035,0.044,-0.119,0.014,0.0001,0.0000,0.9162,0.0000,6820.0,0,10.531,-0.048,-0.002,-0.002,18,24.18,0.59,5,-0.9987,0.0000,0.0000,11
45044,20,5010,4,0,2,240,0,0,87.623,-0.207,87.638,0.549,0.9838,88.124,0.482,86.122,86.122,0.000,-1.450,-0.018,-0.018,-0.016,-0.019,2.0010,2.0010,-0.9987,-0.0509,0.9478,1.5895,0.4379,0.9397,1.0000,11.393,15.505,-0.028,0.043,0.022,0.092,1,1,3.930,3.537,3.930,3.537,-0.019,-0.076,0.035,0.003,0.0000,0.0000,0.9478,0.0000,6840.0,0,10.530,0.008,-0.002,-0.002,18,24.18,0.62,5,-0.9987,0.0000,0.0000,11
45064,20,5004,4,0,2,240,0,0,87.648,0.151,87.520,0.671,0.9820,88.128,0.476,86.122,86.122,0.000,-1.450,-0.059,-0.059,-0.058,-0.061,2.0061,2.0061,-0.9987,-0.0494,0.9493,1.5937,0.4386,0.9405,1.0000,11.393,15.504,-0.080,-0.013,0.022,0.091,1,1,3.930,3.537,3.930,3.537,0.126,-0.041,-0.108,0.046,0.0001,0.0000,0.9493,0.0000,6860.0,0,10.530,-0.047,-0.001,-0.001,18,24.18,0.62,4,-0.9987,0.0000,0.0000,11
45084,20,5010,4,0,2,240,0,0,87.649,0.084,87.749,-0.366,0.9825,88.134,0.479,86.122,86.122,0.000,-1.450,-0.047,-0.047,-0.046,-0.049,2.0116,2.0116,-0.9987,-0.0460,0.9527,1.5978,0.4402,0.9401,1.0000,11.391,15.503,-0.057,-0.022,0.012,0.079,1,1,3.930,3.537,3.930,3.537,-0.006,-0.097,-0.034,0.018,0.0000,0.0000,0.9527,0.0000,6880.0,0,10.529,-0.040,-0.001,-0.001,18,24.18,0.62,5,-0.9987,0.0000,0.0000,11
45104,20,5004,4,0,2,240,0,0,87.646,0.019,87.583,-0.061,0.9787,88.143,0.488,86.122,86.122,0.000,-1.450,-0.024,-0.024,-0.023,-0.025,2.0216,2.0216,-0.9987,-0.0315,0.9672,1.6020,0.4468,0.9390,1.0000,11.391,15.502,0.007,-0.016,0.005,0.094,1,1,3.930,3.537,3.930,3.537,0.109,0.099,-0.018,-0.084,0.0001,0.0000,0.9672,0.0000,6900.0,0,10.528,-0.005,-0.001,-0.001,18,24.18,0.62,5,-0.9987,0.0000,0.0000,11
