# profile_scope=live
# profile_run_start_uptime_ms=0
# prof_imu_max_us=1165
# prof_ctl_max_us=3085
# prof_disp_max_us=8395
# prof_ws_max_us=26
# prof_tel_max_us=360
# prof_crsf_max_us=113
# prof_can_max_us=2878
# prof_bal_max_us=53
# prof_adrv_max_us=0
# prof_loopgap_max_us=23167
# prof_ctlgap_max_us=10465
# stall_events=0
# === BALANCE CONFIG ===
# transport_checksum=fnv1a32
# telemetry_features=255
# standing_drive=ch1_ch2_velocity_response_v2
# standing_drive_limits=velocity_rad_s:2 turn_rad_s:1.5 accel:1.5 decel:2 turn_accel:3
# standing_drive_velocity_kp_low=1.0
# standing_drive_gates=deadband:0.06 neutral_calm_ms:400 stop_calm_ms:400 rc_fresh_ms:100
# standing_drive_flags=ready:1 moving_or_braking:2 turning:4 fresh_input:8
# startup_recoil=confirmed_unwind_v1
# startup_recoil_multiplier=2 enter_rad_s=0.35 exit_rad_s=0.15 confirm_ms=60 blend_ms=120
# startup_recoil_active_flag=0x01
# startup_recovery=wheel_velocity_learning_v1
# startup_recovery_speed=1.0
# startup_recovery_force_speed=4.0
# startup_recovery_confirm_ms=60
# startup_recovery_ki=1.0 boost_ms=800 integral_rate_dps=6 limit_deg=6
# startup_recovery_hold=settled_position calm_ms=400
# capture_trim_bounds=absolute
# wheel_feedback_velocity_range_rad_s=50
# wheel_feedback_torque_range_nm=5.5
# can_receive_hz=200
# front_hold_hz=50
# telemetry_schema=3
# sample_size_bytes=236
# sample_count=1666
# checksum=0x298924B0
# checksum_valid=1
# build_date=Sep 19 2026
# build_time=15:58:43
# run_start_uptime_ms=349973
# run_end_uptime_ms=383279
# run_duration_ms=33306
# end_reason=drive disarmed
# test_note=standing-drive-response-v2
# motor_mode=speed
# inner_kp=2.0000
# inner_kd=0.0800
# drift_vel_kp=0.0758
# drift_max_vel=1.52
# ramp_drift_kp=0.0455
# ramp_drift_max_vel=0.91
# vel_sp_kp=1.4520
# vel_sp_kp_low=0.4620
# vel_sp_knee=1.2121
# vel_sp_ki=0.2310
# sp_offset_max=8.00
# ramp_sp_offset_max=1.50
# sp_offset_rate=12.00
# vel_filter_alpha=0.3500
# stored_trim=3.8923
# glide_vel_err=1.21
# glide_ki_boost=4.00
# speed_acc_rad=100.00
# speed_current_limit=14.00
# sp_curve_0=0.00:84.00
# sp_curve_1=0.50:83.05
# sp_curve_2=1.00:82.10
# base_sp_fwd=84.00
# base_sp_tip=82.10
# base_sp_center=77.70
# base_sp_rate_max=4.00
# ramp_vel_slow=3.03
# comp_alpha=0.9960
# max_drive_speed=30.00
# capture_settle_ms=400
# arm_hold_max_ms=1000
# arm_return_speed=1.50
# arm_assist_thresh=2.12
# arm_assist_gain=0.26
# arm_range_pos=0.45
# arm_range_neg=0.30
# arm_tau_in=0.080
# arm_tau_out=0.650
# arm_emergency_cmd_frac=0.45
# yaw_sync_kp=2.00
# yaw_sync_max=1.50
# log_duration_ms=120000
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
# shed_vel_start=12.12
# shed_vel_full=21.21
# transport_fnv1a=0x72A5CE52
t_ms,sample_dt_ms,inner_dt_max_us,inner_ticks,inner_sat_ticks,state,flags,diag_flags,marker,roll,roll_rate,accel_angle,gyro_raw,accel_norm,setpoint,angle_err,base_sp,raw_base_sp,capture_shift,run_curve_shift,motor_vel_raw,motor_vel,cmd_left,cmd_right,sp_offset,sp_offset_target,target_vel,filtered_vel,vel_err,vel_integral,vel_p_term,pos_gate,shed,bl_pos,br_pos,bl_vel,br_vel,bl_torque,br_torque,feedback_age_l_ms,feedback_age_r_ms,arm_l,arm_r,arm_l_tgt,arm_r_tgt,arm_l_vel,arm_r_vel,arm_l_torque,arm_r_torque,arm_tip_frac,arm_assist_frac,arm_assist_vel,arm_demand,arm_calm_ms,arm_stage,meas_drift,meas_vel,yaw_diff,yaw_corr,update_age_ms,bus_voltage,total_current,imu_age_ms,pilot_forward,pilot_steering,pilot_turn,pilot_flags
424,20,5003,4,0,1,0,0,0,2.478,22.154,2.801,23.438,0.9747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.125,-0.047,-0.079,-0.016,-0.054,135,155,4.187,3.748,4.238,3.848,0.715,0.609,0.358,1.721,0.0998,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.32,5,0.0000,0.0000,0.0000,0
444,20,5003,4,0,1,0,0,0,2.948,22.649,2.232,23.926,0.9966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,-0.047,0.002,-0.016,-0.070,155,15,4.200,3.760,4.252,3.862,0.702,0.617,0.210,1.722,0.1052,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.32,5,0.0000,0.0000,0.0000,0
464,20,5003,4,0,1,0,0,0,3.540,23.156,3.325,24.658,1.0017,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.040,0.002,0.006,-0.070,15,35,4.215,3.773,4.266,3.876,0.752,0.642,0.052,1.704,0.1111,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.32,4,0.0000,0.0000,0.0000,0
485,21,5004,4,0,1,0,0,0,4.036,23.680,3.470,25.024,0.9885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.040,0.002,0.006,-0.070,36,56,4.229,3.785,4.280,3.890,0.686,0.630,0.357,1.721,0.1168,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.32,5,0.0000,0.0000,0.0000,0
504,19,5001,4,0,1,0,0,0,4.533,24.002,4.829,24.902,0.9833,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.040,0.002,0.006,-0.070,55,75,4.243,3.799,4.294,3.904,0.758,0.644,0.203,1.677,0.1225,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.32,5,0.0000,0.0000,0.0000,0
524,20,5004,4,0,1,0,0,0,5.034,24.186,5.466,24.902,0.9946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.040,0.002,0.006,-0.070,75,95,4.257,3.811,4.308,3.918,0.732,0.662,0.078,1.692,0.1282,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.32,5,0.0000,0.0000,0.0000,0
544,20,5004,4,0,1,0,0,0,5.529,24.452,5.050,25.208,0.9845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.057,-0.013,-0.004,-0.085,15,15,4.272,3.824,4.322,3.932,0.709,0.623,0.262,1.744,0.1342,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.32,5,0.0000,0.0000,0.0000,0
564,20,5004,4,0,1,0,0,0,6.043,24.868,5.498,26.062,0.9963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.057,-0.013,-0.004,-0.085,35,35,4.285,3.837,4.336,3.946,0.575,0.617,0.321,1.704,0.1398,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.55,5,0.0000,0.0000,0.0000,0
585,21,5004,4,0,1,0,0,0,6.565,25.195,6.871,26.184,0.9817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.057,-0.013,-0.004,-0.085,56,56,4.299,3.850,4.350,3.960,0.561,0.607,0.049,1.679,0.1456,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.55,5,0.0000,0.0000,0.0000,0
604,19,5002,4,0,1,0,0,0,7.082,25.595,5.894,26.306,0.9771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.057,-0.053,-0.004,-0.081,75,15,4.314,3.863,4.364,3.974,0.612,0.565,0.254,1.780,0.1517,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.55,5,0.0000,0.0000,0.0000,0
624,20,5004,4,0,1,0,0,0,7.595,25.754,7.064,26.184,0.9907,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.054,-0.053,-0.000,-0.081,15,35,4.328,3.876,4.378,3.988,0.769,0.743,0.284,1.694,0.1574,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.55,5,0.0000,0.0000,0.0000,0
644,20,5004,4,0,1,0,0,0,8.116,25.848,8.035,25.635,0.9747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.054,-0.053,-0.000,-0.081,35,55,4.342,3.890,4.392,4.002,0.639,0.675,0.144,1.624,0.1633,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.55,5,0.0000,0.0000,0.0000,0
664,20,5004,4,0,1,0,0,0,8.645,26.215,7.941,27.283,0.9932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.054,-0.053,-0.000,-0.081,55,75,4.357,3.903,4.406,4.016,0.797,0.650,0.180,1.731,0.1693,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.55,5,0.0000,0.0000,0.0000,0
685,21,5004,4,0,1,0,0,0,9.181,26.426,8.524,26.733,0.9899,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.054,-0.053,-0.000,-0.081,76,96,4.370,3.916,4.420,4.029,0.732,0.605,0.313,1.802,0.1749,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.55,5,0.0000,0.0000,0.0000,0
704,19,5002,4,0,1,0,0,0,9.723,26.535,10.484,26.978,0.9768,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.054,-0.053,-0.000,-0.081,95,115,4.384,3.930,4.434,4.043,0.626,0.649,0.153,1.708,0.1808,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,0.55,5,0.0000,0.0000,0.0000,0
724,20,5004,4,0,1,0,0,0,10.253,26.725,9.149,27.710,1.0134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.054,-0.053,-0.000,-0.081,115,135,4.398,3.943,4.448,4.057,0.717,0.650,0.127,1.620,0.1867,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
744,20,5004,4,0,1,0,0,0,10.815,27.024,11.598,27.893,0.9730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.126,0.054,-0.053,-0.000,-0.081,135,155,4.413,3.957,4.462,4.070,0.708,0.613,0.312,1.790,0.1927,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
764,20,5004,4,0,1,0,0,0,11.361,27.052,11.078,27.405,0.9924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.127,0.054,-0.001,-0.000,-0.077,155,15,4.426,3.970,4.476,4.084,0.734,0.715,0.165,1.663,0.1984,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
785,21,5007,4,0,1,0,0,0,11.893,27.013,11.107,27.283,0.9848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.127,-0.042,-0.001,0.002,-0.077,16,36,4.440,3.983,4.490,4.097,0.601,0.563,0.092,1.740,0.2043,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
804,19,5004,4,0,1,0,0,0,12.433,27.101,12.650,27.466,0.9744,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.127,0.025,-0.039,-0.004,-0.069,15,15,4.454,3.998,4.504,4.110,0.693,0.690,0.236,1.705,0.2105,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
824,20,5004,4,0,1,0,0,0,12.838,27.201,11.991,27.649,0.9954,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.127,0.025,-0.039,-0.004,-0.069,35,35,4.468,4.011,4.518,4.123,0.698,0.646,0.287,1.730,0.2161,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
844,20,5003,4,0,1,0,0,0,13.376,27.306,13.347,27.771,0.9794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.127,0.025,-0.039,-0.004,-0.069,55,55,4.482,4.025,4.532,4.136,0.621,0.728,0.013,1.539,0.2221,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
864,20,5003,4,0,1,0,0,0,13.940,27.589,13.200,28.503,0.9986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.127,0.025,-0.039,-0.004,-0.069,75,75,4.496,4.038,4.546,4.148,0.603,0.654,0.217,1.778,0.2280,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
885,21,5003,4,0,1,0,0,0,14.493,27.623,14.701,28.137,0.9851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.127,0.025,-0.039,-0.004,-0.069,96,96,4.510,4.052,4.560,4.161,0.644,0.662,0.182,1.776,0.2340,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
905,20,5002,4,0,1,0,0,0,15.072,27.726,16.153,28.015,0.9736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.127,0.025,-0.039,-0.004,-0.069,116,116,4.523,4.066,4.574,4.174,0.632,0.709,0.094,1.682,0.2398,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
925,20,5003,4,0,1,0,0,0,15.632,27.837,14.682,28.564,1.0027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.949,6.127,0.025,0.027,-0.004,-0.067,136,16,4.538,4.080,4.588,4.186,0.666,0.647,0.147,1.658,0.2459,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,4,0.0000,0.0000,0.0000,0
944,19,5001,4,0,1,0,0,0,16.183,27.908,16.020,27.893,0.9546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.094,0.027,-0.017,-0.067,15,35,4.552,4.093,4.602,4.198,0.659,0.750,0.313,1.689,0.2519,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
964,20,5003,4,0,1,0,0,0,16.710,27.791,15.223,27.466,0.9924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.094,0.027,-0.017,-0.067,35,55,4.566,4.107,4.616,4.210,0.769,0.678,0.109,1.612,0.2578,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
984,20,5009,4,0,1,0,0,0,17.278,27.846,17.636,28.442,1.0029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.094,0.027,-0.017,-0.067,55,75,4.580,4.121,4.630,4.222,0.694,0.722,0.200,1.612,0.2639,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
1004,20,5003,4,0,1,0,0,0,17.842,28.173,16.081,29.663,1.0040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.094,0.027,-0.017,-0.067,75,95,4.595,4.134,4.644,4.234,0.693,0.650,0.312,1.772,0.2698,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
1024,20,5003,4,0,1,0,0,0,18.424,28.471,18.325,29.480,0.9691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.094,0.027,-0.017,-0.067,95,115,4.608,4.148,4.658,4.246,0.599,0.631,0.154,1.699,0.2756,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.01,5,0.0000,0.0000,0.0000,0
1044,20,5003,4,0,1,0,0,0,19.000,28.667,18.266,29.419,0.9947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.094,0.027,-0.017,-0.067,115,135,4.623,4.162,4.672,4.258,0.806,0.656,0.059,1.546,0.2819,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.11,5,0.0000,0.0000,0.0000,0
1064,20,5003,4,0,1,0,0,0,19.601,28.839,21.255,28.931,0.9609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,-0.021,0.103,-0.008,-0.089,15,15,4.637,4.177,4.686,4.269,0.718,0.724,0.250,1.690,0.2879,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.11,5,0.0000,0.0000,0.0000,0
1085,21,5003,4,0,1,0,0,0,20.176,28.920,18.763,29.297,0.9974,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,-0.021,-0.034,-0.008,-0.088,36,16,4.651,4.190,4.700,4.281,0.621,0.742,0.198,1.652,0.2937,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.11,5,0.0000,0.0000,0.0000,0
1105,20,5002,4,0,1,0,0,0,20.727,28.885,19.605,28.625,0.9679,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.013,-0.034,-0.010,-0.088,16,36,4.665,4.204,4.714,4.292,0.783,0.762,-0.069,1.533,0.2997,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.11,5,0.0000,0.0000,0.0000,0
1124,19,5003,4,0,1,0,0,0,21.300,28.921,20.310,29.297,1.0030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.013,-0.034,-0.010,-0.088,35,55,4.679,4.218,4.728,4.304,0.639,0.676,0.321,1.720,0.3058,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.11,5,0.0000,0.0000,0.0000,0
1144,20,5003,4,0,1,0,0,0,21.876,28.875,22.055,28.931,0.9733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.013,-0.034,-0.010,-0.088,55,75,4.693,4.232,4.742,4.315,0.762,0.764,0.185,1.705,0.3117,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.11,5,0.0000,0.0000,0.0000,0
1164,20,5003,4,0,1,0,0,0,22.601,29.056,22.003,29.907,1.0062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.013,-0.034,-0.010,-0.088,75,95,4.707,4.246,4.756,4.326,0.727,0.574,0.088,1.751,0.3176,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.11,9,0.0000,0.0000,0.0000,0
1185,21,5005,4,0,1,0,0,0,23.202,29.389,23.536,30.457,0.9691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.013,-0.034,-0.010,-0.088,96,116,4.722,4.260,4.770,4.337,0.692,0.632,0.183,1.595,0.3239,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.11,5,0.0000,0.0000,0.0000,0
1205,20,5004,4,0,1,0,0,0,23.804,29.584,23.410,29.907,0.9820,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.013,-0.034,-0.010,-0.088,116,136,4.735,4.274,4.784,4.348,0.713,0.726,0.261,1.698,0.3297,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.09,5,0.0000,0.0000,0.0000,0
1224,19,5003,4,0,1,0,0,0,24.411,29.666,25.448,29.846,0.9745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.013,-0.034,-0.010,-0.088,135,155,4.749,4.288,4.798,4.358,0.644,0.733,0.053,1.561,0.3357,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.09,5,0.0000,0.0000,0.0000,0
1244,20,5004,4,0,1,0,0,0,24.990,29.725,22.427,29.846,1.0003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.126,0.013,0.071,-0.010,-0.102,155,15,4.763,4.302,4.812,4.369,0.631,0.692,0.191,1.583,0.3417,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.09,5,0.0000,0.0000,0.0000,0
1264,20,5004,4,0,1,0,0,0,25.583,29.770,26.375,29.968,0.9524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.126,0.054,0.071,-0.007,-0.102,15,35,4.778,4.316,4.826,4.380,0.664,0.732,0.214,1.614,0.3479,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.09,5,0.0000,0.0000,0.0000,0
1285,21,5004,4,0,1,0,0,0,26.175,29.524,27.092,28.625,0.9735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.126,0.054,0.071,-0.007,-0.102,36,56,4.791,4.330,4.840,4.390,0.732,0.744,0.164,1.594,0.3537,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.09,5,0.0000,0.0000,0.0000,0
1305,20,5002,4,0,1,0,0,0,26.755,29.567,26.796,29.846,0.9754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.126,0.054,0.071,-0.007,-0.102,56,76,4.806,4.345,4.854,4.400,0.629,0.732,0.075,1.535,0.3601,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.09,5,0.0000,0.0000,0.0000,0
1324,19,5003,4,0,1,0,0,0,27.355,29.783,27.581,30.579,0.9734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.950,6.127,0.027,0.031,-0.001,-0.097,15,15,4.820,4.359,4.868,4.411,0.794,0.680,0.256,1.698,0.3662,0.0000,0.0000,0.0000,0.0,3,0.000,0.000,0.000,0.000,0,23.86,2.09,5,0.0000,0.0000,0.0000,0
