t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,integral,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r
23239,2,70.33,-1.78,88.00,17.67,-0.02,20.000,31.45,45.59,-0.01,-0.02,3.95,3.55
23258,2,70.30,-1.62,88.00,17.70,-0.04,20.000,31.45,45.59,-0.01,-0.00,3.95,3.55
23279,2,70.27,-1.40,88.00,17.73,-0.07,20.000,31.45,45.59,-0.02,-0.09,3.95,3.55
23299,2,70.27,-1.01,88.00,17.73,-0.14,20.000,31.44,45.59,-0.02,-0.01,3.95,3.55
23319,2,70.26,-0.72,88.00,17.74,-0.19,20.000,31.44,45.59,-0.05,-0.01,3.95,3.55
23339,2,70.26,-0.41,88.00,17.74,-0.24,20.000,31.44,45.59,-0.04,-0.08,3.95,3.55
23359,2,70.26,-0.19,88.00,17.74,-0.28,20.000,31.44,45.59,-0.02,-0.07,3.95,3.55
23378,2,70.26,-0.03,88.00,17.74,-0.32,20.000,31.44,45.58,-0.15,-0.11,3.95,3.55
23399,2,70.26,-0.05,88.00,17.74,-0.34,20.000,31.43,45.58,-0.21,-0.14,3.95,3.55
23419,2,70.22,-0.62,88.00,17.78,-0.25,20.000,31.43,45.58,-0.24,-0.17,3.95,3.55
23439,2,70.21,-0.70,88.00,17.79,-0.27,20.000,31.42,45.57,-0.21,-0.28,3.95,3.55
23459,2,70.23,-0.47,88.00,17.77,-0.35,20.000,31.41,45.56,-0.08,-0.13,3.95,3.55
23480,2,70.21,-0.84,88.00,17.79,-0.29,20.000,31.41,45.56,-0.13,-0.20,3.95,3.55
23497,2,70.08,-2.43,88.00,17.88,-0.09,20.000,31.41,45.55,-0.25,-0.17,3.95,3.55
23520,2,69.98,-3.19,88.00,18.02,0.12,20.000,31.40,45.54,-0.34,-0.44,3.95,3.55
23538,2,70.00,-2.23,88.00,18.00,-0.08,20.000,31.39,45.53,-0.21,-0.25,3.95,3.55
23559,2,70.01,-1.46,88.00,17.99,-0.20,20.000,31.39,45.53,-0.02,0.04,3.95,3.55
23579,2,70.00,-1.34,88.00,18.00,-0.20,20.000,31.39,45.53,-0.01,-0.01,3.95,3.55
23598,2,69.96,-1.41,88.00,18.04,-0.18,20.000,31.39,45.53,-0.09,0.02,3.95,3.55
23619,2,69.91,-1.62,88.00,18.09,-0.13,20.000,31.38,45.53,-0.14,-0.11,3.95,3.55
23638,2,69.88,-1.37,88.00,18.12,-0.17,20.000,31.38,45.53,-0.11,-0.17,3.95,3.55
23659,2,69.89,-0.89,88.00,18.11,-0.27,20.000,31.38,45.52,0.01,-0.03,3.95,3.55
23680,2,69.89,-0.70,88.00,18.11,-0.30,20.000,31.37,45.52,-0.12,-0.05,3.95,3.55
23698,2,69.87,-0.84,88.00,18.13,-0.28,20.000,31.37,45.52,-0.11,-0.09,3.95,3.55
23719,2,69.82,-1.21,88.00,18.18,-0.21,20.000,31.37,45.52,-0.16,-0.16,3.95,3.55
23739,2,69.76,-1.67,88.00,18.24,-0.13,20.000,31.36,45.51,-0.23,-0.21,3.95,3.55
23758,2,69.73,-1.53,88.00,18.27,-0.17,20.000,31.35,45.50,-0.22,-0.17,3.95,3.55
23780,2,69.74,-1.13,88.00,18.26,-0.26,20.000,31.35,45.50,-0.14,-0.13,3.95,3.55
23798,2,69.73,-1.16,88.00,18.27,-0.25,20.000,31.34,45.50,-0.07,-0.14,3.95,3.55
23819,2,69.68,-1.71,88.00,18.32,-0.16,20.000,31.34,45.49,-0.20,-0.22,3.95,3.55
23839,2,69.64,-1.88,88.00,18.36,-0.14,20.000,31.34,45.49,-0.14,-0.18,3.95,3.55
23859,2,69.60,-2.04,88.00,18.40,-0.12,20.000,31.33,45.48,-0.05,-0.14,3.95,3.55
23879,2,69.55,-2.30,88.00,18.45,-0.07,20.000,31.33,45.48,-0.09,-0.14,3.95,3.55
23898,2,69.46,-2.98,88.00,18.54,0.07,20.000,31.33,45.47,-0.14,-0.09,3.95,3.55
23919,2,69.37,-3.45,88.00,18.63,0.16,20.000,31.32,45.47,-0.17,-0.15,3.95,3.55
23939,2,69.34,-2.96,88.00,18.66,0.07,20.000,31.32,45.46,-0.10,-0.20,3.95,3.55
23959,2,69.32,-2.57,88.00,18.68,0.02,20.000,31.32,45.46,0.02,0.04,3.95,3.55
23979,2,69.29,-2.36,88.00,18.71,0.00,20.000,31.32,45.46,0.01,0.00,3.95,3.55
24000,2,69.25,-2.23,88.00,18.75,-0.01,20.000,31.32,45.47,0.02,0.04,3.95,3.55
24017,2,69.19,-2.32,88.00,18.79,0.01,20.000,31.32,45.47,0.05,0.01,3.95,3.55
24040,2,69.15,-2.17,88.00,18.85,0.02,20.000,31.32,45.47,-0.04,-0.01,3.95,3.55
24058,2,69.12,-1.86,88.00,18.88,-0.02,20.000,31.32,45.47,-0.03,0.07,3.95,3.55
24079,2,69.10,-1.57,88.00,18.90,-0.06,20.000,31.32,45.47,-0.05,0.03,3.95,3.55
24097,2,69.08,-1.42,88.00,18.92,-0.08,20.000,31.32,45.47,-0.03,-0.04,3.95,3.55
24120,2,69.05,-1.35,88.00,18.95,-0.09,20.000,31.32,45.47,-0.01,-0.02,3.95,3.55
24137,2,69.02,-1.41,88.00,18.97,-0.09,20.000,31.32,45.47,0.05,-0.01,3.95,3.55
24160,2,68.98,-1.64,88.00,19.02,-0.03,20.000,31.32,45.47,-0.06,-0.04,3.95,3.55
24178,2,68.92,-1.97,88.00,19.08,0.03,20.000,31.32,45.47,-0.09,-0.07,3.95,3.55
24199,2,68.88,-1.98,88.00,19.12,0.02,20.000,31.32,45.46,-0.08,-0.11,3.95,3.55
24219,2,68.88,-1.52,88.00,19.12,-0.07,20.000,31.32,45.46,-0.01,-0.04,3.95,3.55
24239,2,68.87,-1.22,88.00,19.13,-0.12,20.000,31.31,45.46,0.02,-0.00,3.95,3.55
24259,2,68.85,-1.17,88.00,19.15,-0.12,20.000,31.31,45.46,-0.02,0.02,3.95,3.55
24278,2,68.82,-1.31,88.00,19.18,-0.10,20.000,31.31,45.46,-0.05,-0.04,3.95,3.55
24298,2,68.77,-1.59,88.00,19.23,-0.05,20.000,31.31,45.46,-0.04,-0.09,3.95,3.55
24319,2,68.73,-1.70,88.00,19.27,-0.03,20.000,31.31,45.46,-0.07,-0.09,3.95,3.55
24339,2,68.70,-1.72,88.00,19.30,-0.04,20.000,31.31,45.45,-0.02,-0.11,3.95,3.55
24359,2,68.66,-1.78,88.00,19.34,-0.02,20.000,31.31,45.45,-0.05,-0.02,3.95,3.55
24379,2,68.64,-1.74,88.00,19.36,-0.03,20.000,31.30,45.45,-0.05,-0.05,3.95,3.55
24399,2,68.61,-1.65,88.00,19.39,-0.05,20.000,31.30,45.45,0.04,-0.02,3.95,3.55
24419,2,68.57,-1.81,88.00,19.43,-0.02,20.000,31.30,45.45,0.03,-0.07,3.95,3.55
24439,2,68.52,-2.02,88.00,19.48,0.02,20.000,31.30,45.45,-0.03,-0.03,3.95,3.55
24459,2,68.48,-2.10,88.00,19.52,0.03,20.000,31.30,45.45,-0.05,-0.09,3.95,3.55
24479,2,68.44,-1.98,88.00,19.56,0.02,20.000,31.30,45.45,0.02,-0.00,3.95,3.55
24500,2,68.42,-1.55,88.00,19.58,-0.04,20.000,31.30,45.45,0.03,0.07,3.95,3.55
24518,2,68.41,-1.16,88.00,19.59,-0.10,20.000,31.30,45.45,-0.00,-0.01,3.95,3.55
24538,2,68.41,-0.89,88.00,19.59,-0.15,20.000,31.30,45.45,-0.01,0.03,3.95,3.55
24559,2,68.40,-0.92,88.00,19.60,-0.15,20.000,31.30,45.45,-0.05,-0.03,3.95,3.55
24579,2,68.34,-1.58,88.00,19.66,-0.04,20.000,31.30,45.45,0.00,-0.07,3.95,3.55
24600,2,68.29,-1.97,88.00,19.71,0.01,20.000,31.30,45.44,-0.08,-0.09,3.95,3.55
24618,2,68.24,-2.19,88.00,19.76,0.04,20.000,31.29,45.44,-0.01,-0.09,3.95,3.55
24639,2,68.19,-2.42,88.00,19.81,0.08,20.000,31.29,45.44,-0.02,-0.03,3.95,3.55
24658,2,68.13,-2.64,88.00,19.87,0.13,20.000,31.29,45.44,-0.04,-0.06,3.95,3.55
24679,2,68.07,-2.81,88.00,19.93,0.16,20.000,31.29,45.44,0.01,0.05,3.95,3.55
24700,2,68.01,-2.89,88.00,19.99,0.19,20.000,31.29,45.44,0.04,0.02,3.95,3.55
24718,2,67.96,-2.94,88.00,20.04,0.21,20.000,31.29,45.44,0.09,-0.04,3.95,3.55
24739,2,67.91,-2.83,88.00,20.09,0.20,20.000,31.29,45.44,0.06,0.07,3.95,3.55
24759,2,67.87,-2.74,88.00,20.13,0.19,20.000,31.29,45.44,0.09,0.14,3.95,3.55
24778,2,67.84,-2.49,88.00,20.16,0.16,20.000,31.30,45.45,0.17,0.09,3.95,3.55
24799,2,67.81,-2.26,88.00,20.19,0.13,20.000,31.30,45.45,0.20,0.15,3.95,3.55
24819,2,67.74,-2.68,88.00,20.26,0.23,20.000,31.31,45.45,0.14,0.19,3.95,3.55
24839,2,67.66,-3.02,88.00,20.34,0.30,20.000,31.31,45.46,0.09,0.11,3.95,3.55
24859,2,67.61,-2.73,88.00,20.39,0.26,20.000,31.32,45.46,0.09,0.08,3.95,3.55
24879,2,67.59,-2.31,88.00,20.41,0.19,20.000,31.32,45.47,0.20,0.17,3.95,3.55
24899,2,67.55,-2.15,88.00,20.45,0.18,20.000,31.33,45.47,0.20,0.18,3.95,3.55
24918,2,67.49,-2.46,88.00,20.51,0.26,20.000,31.33,45.48,0.12,0.14,3.95,3.55
24939,2,67.42,-2.72,88.00,20.58,0.31,20.000,31.33,45.48,0.04,0.03,3.95,3.55
24959,2,67.37,-2.83,88.00,20.63,0.32,20.000,31.33,45.48,0.07,0.14,3.95,3.55
24979,2,67.33,-2.85,88.00,20.67,0.32,20.000,31.34,45.49,0.17,0.15,3.95,3.55
25000,2,67.30,-2.67,88.00,20.70,0.29,20.000,31.34,45.49,0.20,0.19,3.95,3.55
25018,2,67.25,-2.62,88.00,20.75,0.30,20.000,31.35,45.50,0.28,0.24,3.95,3.55
25038,2,67.17,-3.01,88.00,20.83,0.40,20.000,31.36,45.51,0.23,0.25,3.95,3.55
25059,2,67.05,-3.63,88.00,20.95,0.53,20.000,31.36,45.51,0.17,0.12,3.95,3.55
25079,2,66.97,-3.81,88.00,21.03,0.57,20.000,31.37,45.52,0.11,0.12,3.95,3.55
25099,2,66.90,-3.95,88.00,21.10,0.60,20.000,31.37,45.52,0.23,0.16,3.95,3.55
25120,2,66.85,-3.85,88.00,21.15,0.59,20.000,31.38,45.52,0.26,0.18,3.95,3.55
25138,2,66.86,-3.16,88.00,21.14,0.44,20.000,31.39,45.53,0.48,0.44,3.95,3.55
25159,2,66.81,-3.69,88.00,21.19,0.54,20.000,31.41,45.55,0.60,0.55,3.95,3.55
25178,2,66.52,-6.89,88.00,21.48,1.18,20.000,31.42,45.56,0.26,0.43,3.95,3.55
25199,2,66.28,-8.48,88.00,21.72,1.45,20.000,31.42,45.57,0.16,0.26,3.95,3.55
25219,2,66.21,-7.55,88.00,21.79,1.28,20.000,31.43,45.58,0.42,0.44,3.95,3.55
25239,2,66.06,-7.72,88.00,21.94,1.39,20.000,31.46,45.61,0.81,0.57,3.95,3.55
25259,2,65.98,-7.27,88.00,22.02,1.36,20.000,31.48,45.62,0.77,0.61,3.95,3.55
25279,2,65.86,-7.33,88.00,22.14,1.42,20.000,31.51,45.64,0.76,0.97,3.95,3.55
25298,2,65.64,-8.44,88.00,22.36,1.71,20.000,31.53,45.67,0.91,1.01,3.95,3.55
25319,2,65.42,-9.32,88.00,22.58,1.94,20.000,31.56,45.70,0.80,0.86,3.95,3.55
25339,2,65.23,-9.21,88.00,22.77,1.97,20.000,31.57,45.72,0.93,0.89,3.95,3.55
25359,2,65.08,-8.79,88.00,22.92,1.99,20.000,31.61,45.75,1.16,1.03,3.95,3.55
25379,2,65.01,-7.71,88.00,22.99,1.85,20.000,31.65,45.79,1.24,1.13,3.95,3.55
25400,2,64.88,-7.62,88.00,23.12,1.91,20.000,31.69,45.82,1.32,1.34,3.95,3.55
25417,2,64.71,-7.96,88.00,23.24,1.98,20.000,31.73,45.86,1.30,1.27,3.95,3.55
25440,2,64.52,-8.28,88.00,23.48,2.19,20.000,31.76,45.91,1.22,1.27,3.95,3.55
25458,2,64.42,-7.45,88.00,23.58,2.08,20.000,31.79,45.94,1.11,1.04,3.95,3.55
25479,2,64.35,-6.44,88.00,23.65,1.95,20.000,31.84,45.98,1.26,1.19,3.95,3.55
25499,2,64.26,-5.96,88.00,23.74,1.93,20.000,31.87,46.01,1.30,1.35,3.95,3.55
25520,2,64.17,-5.65,88.00,23.83,1.92,20.000,31.92,46.06,1.30,1.32,3.95,3.55
25538,2,64.03,-5.93,88.00,23.97,2.03,20.000,31.96,46.11,1.21,1.24,3.95,3.55
25558,2,63.89,-6.31,88.00,24.11,2.12,20.000,32.00,46.14,1.20,1.21,3.95,3.55
25579,2,63.72,-6.93,88.00,24.28,2.27,20.000,32.03,46.17,1.27,1.24,3.95,3.55
25600,2,63.60,-6.98,88.00,24.40,2.28,20.000,32.06,46.21,1.27,1.32,3.95,3.55
25618,2,63.48,-6.77,88.00,24.52,2.29,20.000,32.11,46.25,1.36,1.41,3.95,3.55
25639,2,63.38,-6.43,88.00,24.62,2.26,20.000,32.16,46.30,1.39,1.45,3.95,3.55
25658,2,63.23,-6.42,88.00,24.77,2.33,20.000,32.19,46.34,1.44,1.44,3.95,3.55
25678,2,63.12,-6.04,88.00,24.88,2.29,20.000,32.25,46.38,1.43,1.41,3.95,3.55
25699,2,62.99,-6.05,88.00,25.01,2.35,20.000,32.28,46.43,1.39,1.41,3.95,3.55
25719,2,62.85,-6.42,88.00,25.15,2.44,20.000,32.33,46.47,1.45,1.55,3.95,3.55
25738,2,62.71,-6.52,88.00,25.29,2.50,20.000,32.38,46.53,1.51,1.57,3.95,3.55
25759,2,62.56,-6.53,88.00,25.44,2.54,20.000,32.43,46.58,1.62,1.64,3.95,3.55
25779,2,62.47,-5.83,88.00,25.53,2.45,20.000,32.47,46.61,1.64,1.63,3.95,3.55
25799,2,62.39,-4.98,88.00,25.61,2.35,20.000,32.53,46.66,1.55,1.63,3.94,3.55
25818,2,62.30,-4.93,88.00,25.70,2.37,20.000,32.57,46.71,1.66,1.53,3.95,3.55
25839,2,62.17,-5.41,88.00,25.83,2.48,20.000,32.62,46.77,1.66,1.64,3.95,3.55
25859,2,62.04,-5.87,88.00,25.96,2.55,20.000,32.66,46.81,1.55,1.61,3.95,3.55
25879,2,61.89,-6.18,88.00,26.11,2.63,20.000,32.72,46.85,1.57,1.58,3.95,3.55
25899,2,61.78,-5.91,88.00,26.22,2.60,20.000,32.76,46.90,1.55,1.66,3.95,3.55
25919,2,61.69,-5.34,88.00,26.31,2.52,20.000,32.81,46.95,1.61,1.61,3.95,3.55
25937,2,61.59,-5.25,88.00,26.38,2.50,20.000,32.87,47.01,1.71,1.70,3.95,3.55
25960,2,61.45,-5.79,88.00,26.55,2.66,20.000,32.92,47.06,1.71,1.74,3.95,3.55
25978,2,61.31,-6.04,88.00,26.69,2.71,20.000,32.96,47.10,1.74,1.68,3.95,3.55
25999,2,61.18,-6.17,88.00,26.82,2.74,20.000,33.02,47.16,1.65,1.56,3.95,3.55
26019,2,61.04,-6.77,88.00,26.96,2.86,20.000,33.06,47.20,1.60,1.62,3.95,3.55
26038,2,60.87,-7.46,88.00,27.13,2.99,20.000,33.12,47.27,1.82,1.78,3.95,3.55
26058,2,60.68,-8.17,88.00,27.32,3.14,20.000,33.17,47.31,1.69,1.88,3.95,3.55
26079,2,60.49,-8.44,88.00,27.51,3.22,20.000,33.22,47.36,1.78,1.81,3.95,3.55
26099,2,60.37,-7.69,88.00,27.63,3.13,20.000,33.27,47.42,1.95,1.89,3.95,3.55
26120,2,60.27,-6.92,88.00,27.73,3.03,20.000,33.35,47.48,2.07,1.94,3.95,3.55
26138,2,60.13,-6.73,88.00,27.87,3.06,20.000,33.41,47.56,2.00,2.07,3.95,3.55
26159,2,59.98,-6.92,88.00,28.02,3.13,20.000,33.47,47.62,2.00,2.11,3.95,3.55
26179,2,59.83,-7.16,88.00,28.17,3.20,20.000,33.52,47.67,2.05,2.03,3.95,3.55
26198,2,59.68,-7.24,88.00,28.32,3.23,20.000,33.59,47.73,1.92,1.95,3.95,3.55
26219,2,59.53,-7.23,88.00,28.47,3.26,20.000,33.65,47.79,2.01,2.06,3.95,3.55
26240,2,59.38,-7.27,88.00,28.62,3.30,20.000,33.70,47.85,2.07,2.09,3.95,3.55
26258,2,59.24,-7.07,88.00,28.76,3.30,20.000,33.78,47.93,2.04,2.03,3.95,3.55
26279,2,59.10,-6.74,88.00,28.90,3.28,20.000,33.84,47.99,2.23,2.10,3.95,3.55
26299,2,59.00,-6.06,88.00,29.00,3.18,20.000,33.89,48.04,2.21,2.19,3.95,3.55
26318,2,58.91,-5.60,88.00,29.09,3.12,20.000,33.97,48.10,2.13,2.20,3.95,3.55
26339,2,58.78,-5.86,88.00,29.22,3.18,20.000,34.04,48.17,2.04,2.15,3.95,3.55
26359,2,58.64,-6.39,88.00,29.36,3.28,20.000,34.08,48.23,2.13,2.10,3.95,3.55
26379,2,58.45,-7.16,88.00,29.55,3.42,20.000,34.16,48.30,2.15,1.95,3.95,3.55
26399,2,58.28,-7.46,88.00,29.72,3.49,20.000,34.23,48.36,2.08,2.10,3.95,3.55
26419,2,58.15,-7.05,88.00,29.85,3.43,20.000,34.29,48.42,2.22,2.04,3.95,3.55
26439,2,58.04,-6.51,88.00,29.96,3.36,20.000,34.36,48.48,2.17,2.25,3.95,3.55
26458,2,57.95,-5.98,88.00,30.05,3.27,20.000,34.42,48.57,2.23,2.34,3.95,3.55
26479,2,57.85,-5.84,88.00,30.15,3.26,20.000,34.49,48.64,2.17,2.30,3.95,3.55
26499,2,57.68,-6.54,88.00,30.32,3.40,20.000,34.54,48.69,2.22,2.19,3.95,3.55
26520,2,57.50,-7.25,88.00,30.50,3.54,20.000,34.62,48.75,2.18,2.14,3.95,3.55
26538,2,57.32,-7.69,88.00,30.68,3.62,20.000,34.69,48.82,2.20,2.06,3.95,3.55
26559,2,57.16,-7.61,88.00,30.84,3.62,20.000,34.75,48.90,2.16,2.22,3.95,3.55
26578,2,57.08,-6.39,88.00,30.92,3.42,20.000,34.80,48.95,2.18,2.25,3.95,3.55
26599,2,57.02,-5.10,88.00,30.98,3.23,20.000,34.89,49.02,2.37,2.27,3.95,3.55
26619,2,56.96,-4.02,88.00,31.04,3.07,20.000,34.95,49.09,2.44,2.35,3.95,3.55
26639,2,56.89,-3.41,88.00,31.11,2.99,20.000,35.03,49.16,2.19,2.28,3.95,3.55
26657,2,56.79,-3.45,88.00,31.18,2.97,20.000,35.10,49.24,2.17,2.18,3.95,3.55
26680,2,56.70,-3.31,88.00,31.30,2.96,20.000,35.16,49.31,1.93,1.97,3.95,3.55
26697,2,56.68,-2.48,88.00,31.32,2.80,20.000,35.20,49.35,1.91,1.94,3.95,3.55
26720,2,56.68,-1.51,88.00,31.32,2.58,20.000,35.28,49.43,1.82,1.93,3.95,3.55
26738,2,56.67,-1.01,88.00,31.33,2.45,20.000,35.32,49.47,1.91,1.87,3.95,3.55
26759,2,56.63,-0.99,88.00,31.37,2.42,20.000,35.40,49.54,1.83,1.78,3.95,3.55
26779,2,56.56,-1.39,88.00,31.44,2.44,20.000,35.44,49.58,1.69,1.64,3.95,3.55
26799,2,56.48,-1.76,88.00,31.52,2.45,20.000,35.50,49.63,1.65,1.61,3.95,3.55
26819,2,56.47,-1.32,88.00,31.53,2.31,20.000,35.55,49.68,1.75,1.57,3.95,3.55
26838,2,56.46,-0.74,88.00,31.54,2.15,20.000,35.60,49.73,1.63,1.68,3.95,3.55
26859,2,56.48,0.05,88.00,31.52,1.96,20.000,35.64,49.79,1.51,1.59,3.95,3.55
26879,2,56.50,0.58,88.00,31.50,1.82,20.000,35.68,49.83,1.48,1.49,3.95,3.55
26899,2,56.50,0.57,88.00,31.50,1.76,20.000,35.73,49.87,1.40,1.39,3.95,3.55
26920,2,56.48,0.37,88.00,31.52,1.73,20.000,35.77,49.91,1.34,1.35,3.95,3.55
26938,2,56.44,-0.03,88.00,31.56,1.73,20.000,35.81,49.95,1.24,1.16,3.95,3.55
26958,2,56.43,0.10,88.00,31.57,1.63,20.000,35.85,50.00,1.09,1.11,3.95,3.55
26979,2,56.43,0.58,88.00,31.57,1.49,20.000,35.88,50.02,1.12,1.12,3.95,3.55
26999,2,56.46,1.19,88.00,31.54,1.31,20.000,35.91,50.06,1.20,1.22,3.95,3.55
27019,2,56.50,1.81,88.00,31.50,1.15,20.000,35.95,50.09,1.15,1.03,3.95,3.55
27040,2,56.53,2.30,88.00,31.47,1.01,20.000,35.98,50.12,1.01,1.03,3.95,3.55
27058,2,56.57,2.59,88.00,31.43,0.88,20.000,36.01,50.16,0.75,0.84,3.95,3.55
27079,2,56.62,2.74,88.00,31.38,0.76,20.000,36.03,50.18,0.84,0.74,3.95,3.55
27098,2,56.71,3.41,88.00,31.29,0.54,20.000,36.05,50.20,0.70,0.67,3.95,3.55
27119,2,56.73,2.94,88.00,31.27,0.54,20.000,36.08,50.22,0.57,0.74,3.95,3.55
27139,2,56.76,2.51,88.00,31.24,0.51,20.000,36.09,50.23,0.42,0.51,3.95,3.55
27159,2,56.82,2.44,88.00,31.18,0.39,20.000,36.10,50.25,0.41,0.41,3.95,3.55
27179,2,56.78,1.18,88.00,31.22,0.53,20.000,36.12,50.26,0.35,0.48,3.95,3.55
27199,2,56.74,0.10,88.00,31.26,0.62,20.000,36.13,50.27,0.23,0.32,3.95,3.55
27218,2,56.71,-0.79,88.00,31.29,0.66,20.000,36.13,50.28,0.40,0.39,3.95,3.55
27239,2,56.64,-2.20,88.00,31.36,0.82,20.000,36.15,50.29,0.40,0.44,3.95,3.55
27259,2,56.41,-5.07,88.00,31.59,1.30,20.000,36.15,50.30,0.34,0.24,3.95,3.55
27279,2,56.24,-6.42,88.00,31.76,1.47,20.000,36.17,50.31,0.33,0.24,3.95,3.55
27299,2,56.22,-5.39,88.00,31.78,1.22,20.000,36.18,50.32,0.66,0.52,3.95,3.55
27319,2,56.19,-4.61,88.00,31.81,1.10,20.000,36.21,50.35,0.81,0.83,3.95,3.55
27337,2,56.01,-5.54,88.00,31.93,1.23,20.000,36.23,50.37,0.93,1.02,3.95,3.55
27360,2,55.88,-5.37,88.00,32.12,1.34,20.000,36.26,50.40,0.78,0.72,3.95,3.55
27378,2,55.78,-4.69,88.00,32.22,1.24,20.000,36.27,50.42,0.79,0.81,3.95,3.55
27399,2,55.79,-2.87,88.00,32.21,0.94,20.000,36.30,50.45,0.83,0.85,3.95,3.55
27419,2,55.78,-1.80,88.00,32.22,0.77,20.000,36.32,50.47,0.84,0.84,3.95,3.55
27440,2,55.75,-1.54,88.00,32.25,0.73,20.000,36.35,50.49,0.79,0.81,3.95,3.55
27458,2,55.69,-2.06,88.00,32.31,0.81,20.000,36.37,50.52,0.59,0.67,3.95,3.55
27478,2,55.58,-3.34,88.00,32.42,0.98,20.000,36.39,50.54,0.56,0.65,3.95,3.55
27499,2,55.36,-5.42,88.00,32.64,1.36,20.000,36.40,50.55,0.44,0.36,3.95,3.55
27520,2,55.22,-6.00,88.00,32.78,1.41,20.000,36.41,50.56,0.47,0.31,3.95,3.55
27538,2,55.18,-5.05,88.00,32.82,1.21,20.000,36.44,50.58,0.88,0.64,3.95,3.55
27559,2,55.17,-3.70,88.00,32.83,1.00,20.000,36.46,50.61,0.89,0.93,3.95,3.55
27578,2,55.12,-2.38,88.00,32.88,0.84,20.000,36.48,50.63,0.82,0.94,3.95,3.55
27598,2,55.11,-0.85,88.00,32.89,0.61,20.000,36.51,50.65,0.78,0.78,3.95,3.55
27619,2,55.19,0.91,88.00,32.81,0.29,20.000,36.53,50.68,0.63,0.68,3.95,3.55
27639,2,55.25,1.47,88.00,32.75,0.15,20.000,36.55,50.70,0.55,0.58,3.95,3.55
27658,2,55.13,-0.90,88.00,32.87,0.53,20.000,36.56,50.71,0.27,0.26,3.95,3.55
27679,2,55.02,-2.81,88.00,32.98,0.75,20.000,36.57,50.72,0.12,0.08,3.95,3.55
27699,2,54.95,-3.41,88.00,33.05,0.77,20.000,36.57,50.72,0.21,0.18,3.95,3.55
27719,2,54.90,-3.59,88.00,33.10,0.75,20.000,36.59,50.73,0.46,0.35,3.95,3.55
27738,2,54.72,-4.96,88.00,33.28,1.01,20.000,36.60,50.74,0.41,0.56,3.95,3.55
27759,2,54.60,-5.27,88.00,33.40,1.05,20.000,36.61,50.76,0.38,0.45,3.95,3.55
27779,2,54.57,-4.13,88.00,33.43,0.84,20.000,36.62,50.78,0.49,0.67,3.95,3.55
27799,2,54.53,-3.29,88.00,33.47,0.72,20.000,36.65,50.79,0.52,0.44,3.95,3.55
27819,2,54.57,-1.90,88.00,33.43,0.46,20.000,36.66,50.81,0.66,0.52,3.95,3.55
27839,2,54.56,-1.11,88.00,33.44,0.34,20.000,36.69,50.82,0.70,0.60,3.95,3.55
27857,2,54.57,-0.30,88.00,33.43,0.23,20.000,36.70,50.84,0.42,0.49,3.95,3.55
27880,2,54.60,0.71,88.00,33.40,0.00,20.000,36.71,50.86,0.30,0.38,3.95,3.55
27898,2,54.55,0.49,88.00,33.45,0.05,20.000,36.72,50.87,0.16,0.33,3.95,3.55
27919,2,54.56,0.76,88.00,33.44,-0.05,20.000,36.72,50.87,0.05,-0.02,3.95,3.55
27938,2,54.63,1.43,88.00,33.37,-0.26,20.000,36.72,50.87,0.11,0.01,3.95,3.55
27959,2,54.68,1.65,88.00,33.32,-0.35,20.000,36.72,50.87,0.02,0.00,3.95,3.55
27978,2,54.71,1.52,88.00,33.29,-0.41,20.000,36.72,50.87,0.01,0.01,3.95,3.55
27999,2,54.71,1.06,88.00,33.29,-0.39,20.000,36.72,50.87,-0.11,-0.08,3.95,3.55
28019,2,54.65,0.00,88.00,33.35,-0.26,20.000,36.72,50.87,-0.16,-0.12,3.95,3.55
28040,2,54.57,-1.01,88.00,33.43,-0.13,20.000,36.71,50.86,-0.34,-0.22,3.95,3.55
28058,2,54.59,-0.51,88.00,33.41,-0.30,20.000,36.70,50.85,-0.34,-0.21,3.95,3.55
28079,2,54.64,0.38,88.00,33.36,-0.50,20.000,36.69,50.84,-0.14,-0.17,3.95,3.55
28098,2,54.67,1.02,88.00,33.33,-0.63,20.000,36.69,50.84,-0.11,-0.16,3.95,3.55
28118,2,54.73,1.95,88.00,33.27,-0.83,20.000,36.68,50.83,-0.22,-0.27,3.95,3.55
28139,2,54.81,2.83,88.00,33.19,-1.03,20.000,36.68,50.83,-0.23,-0.24,3.95,3.55
28159,2,54.80,2.04,88.00,33.20,-0.92,20.000,36.67,50.82,-0.40,-0.43,3.95,3.55
28179,2,54.84,1.79,88.00,33.16,-0.96,20.000,36.65,50.80,-0.81,-0.75,3.95,3.55
28200,2,54.90,1.85,88.00,33.10,-1.10,20.000,36.63,50.78,-0.50,-0.46,3.95,3.55
28218,2,54.82,0.02,88.00,33.18,-0.80,20.000,36.61,50.76,-0.58,-0.44,3.95,3.55
28238,2,54.71,-1.81,88.00,33.29,-0.55,20.000,36.59,50.74,-0.58,-0.65,3.95,3.55
28259,2,54.56,-3.42,88.00,33.44,-0.31,20.000,36.58,50.73,-0.66,-0.76,3.95,3.55
28279,2,54.50,-3.75,88.00,33.50,-0.31,20.000,36.56,50.70,-0.52,-0.63,3.95,3.55
28299,2,54.49,-3.22,88.00,33.51,-0.45,20.000,36.54,50.69,-0.38,-0.36,3.95,3.55
